Datum,OpgenomenCumulatief
2020-07-13,2950
2020-07-14,2950
2020-07-15,2951
2020-07-16,2952
2020-07-17,2952
2020-07-18,2952
2020-07-19,2953
2020-07-20,2954
2020-07-21,2956
2020-07-22,2957
2020-07-23,2958
2020-07-24,2959
2020-07-25,2960
2020-07-26,2963
2020-07-27,2966
2020-07-28,2966
2020-07-29,2966
2020-07-30,2969
2020-07-31,2973
2020-08-01,2975
2020-08-02,2977
2020-08-03,2980
2020-08-04,2983
2020-08-05,2985
2020-08-06,2987
2020-08-07,2988
2020-08-08,2989
2020-08-09,2995
2020-08-10,2999
2020-08-11,3002
2020-08-12,3006
2020-08-13,3010
2020-08-14,3016
2020-08-15,3017
2020-08-16,3021
2020-08-17,3030
2020-08-18,3032
2020-08-19,3035
2020-08-20,3041
2020-08-21,3046
2020-08-22,3046
2020-08-23,3051
2020-08-24,3053
2020-08-25,3056
2020-08-26,3056
2020-08-27,3059
2020-08-28,3061
2020-08-29,3064
2020-08-30,3067
2020-08-31,3068
2020-09-01,3070
2020-09-02,3071
2020-09-03,3075
2020-09-04,3079
2020-09-05,3080
2020-09-06,3084
2020-09-07,3087
2020-09-08,3090
2020-09-09,3094
2020-09-10,3099
2020-09-11,3105
2020-09-12,3111
2020-09-13,3115
2020-09-14,3126
2020-09-15,3130
2020-09-16,3131
2020-09-17,3135
2020-09-18,3142
2020-09-19,3156
2020-09-20,3169
2020-09-21,3182
2020-09-22,3193
2020-09-23,3206
2020-09-24,3217
2020-09-25,3235
2020-09-26,3248
2020-09-27,3266
2020-09-28,3281
2020-09-29,3304
2020-09-30,3320
2020-10-01,3333
2020-10-02,3347
2020-10-03,3366
2020-10-04,3388
2020-10-05,3416
2020-10-06,3449
2020-10-07,3479
2020-10-08,3501
2020-10-09,3529
2020-10-10,3556
2020-10-11,3575
2020-10-12,3616
2020-10-13,3652
2020-10-14,3687
2020-10-15,3725
2020-10-16,3781
2020-10-17,3811
2020-10-18,3852
2020-10-19,3912
2020-10-20,3962
2020-10-21,4011
2020-10-22,4054
2020-10-23,4107
2020-10-24,4146
2020-10-25,4194
2020-10-26,4253
2020-10-27,4303
2020-10-28,4354
2020-10-29,4401
2020-10-30,4443
2020-10-31,4491
2020-11-01,4534
2020-11-02,4594
2020-11-03,4627
2020-11-04,4667
2020-11-05,4703
2020-11-06,4738
2020-11-07,4777
2020-11-08,4821
2020-11-09,4862
2020-11-10,4899
2020-11-11,4935
2020-11-12,4976
2020-11-13,5007
2020-11-14,5030
2020-11-15,5064
2020-11-16,5100
2020-11-17,5129
2020-11-18,5161
2020-11-19,5200
2020-11-20,5230
2020-11-21,5250
2020-11-22,5275
2020-11-23,5300
2020-11-24,5335
2020-11-25,5376
2020-11-26,5406
2020-11-27,5424
2020-11-28,5445
2020-11-29,5464
2020-11-30,5490
2020-12-01,5520
2020-12-02,5550
2020-12-03,5580
2020-12-04,5613
2020-12-05,5638
2020-12-06,5666
2020-12-07,5687
2020-12-08,5728
2020-12-09,5760
2020-12-10,5794
2020-12-11,5830
2020-12-12,5852
2020-12-13,5894
2020-12-14,5919
2020-12-15,5965
2020-12-16,6001
2020-12-17,6049
2020-12-18,6088
2020-12-19,6131
2020-12-20,6186
2020-12-21,6219
2020-12-22,6262
2020-12-23,6310
2020-12-24,6359
2020-12-25,6395
2020-12-26,6437
2020-12-27,6481
2020-12-28,6550
2020-12-29,6612
2020-12-30,6659
2020-12-31,6699
2021-01-01,6739
2021-01-02,6778
2021-01-03,6822
2021-01-04,6881
2021-01-05,6934
2021-01-06,6980
2021-01-07,7018
2021-01-08,7063
2021-01-09,7095
2021-01-10,7127
2021-01-11,7165
2021-01-12,7211
2021-01-13,7248
2021-01-14,7283
2021-01-15,7319
2021-01-16,7345
2021-01-17,7383
2021-01-18,7425
2021-01-19,7459
2021-01-20,7493
2021-01-21,7534
2021-01-22,7570
2021-01-23,7603
2021-01-24,7630
2021-01-25,7684
2021-01-26,7720
2021-01-27,7750
2021-01-28,7793
2021-01-29,7822
2021-01-30,7852
2021-01-31,7890
2021-02-01,7921
2021-02-02,7949
2021-02-03,7979
2021-02-04,8004
2021-02-05,8022
2021-02-06,8042
2021-02-07,8064
2021-02-08,8096
2021-02-09,8115
2021-02-10,8145
2021-02-11,8176
2021-02-12,8209
2021-02-13,8231
2021-02-14,8258
2021-02-15,8294
2021-02-16,8333
2021-02-17,8369
2021-02-18,8394
2021-02-19,8428
2021-02-20,8467
2021-02-21,8503
2021-02-22,8534
2021-02-23,8561
2021-02-24,8594
2021-02-25,8642
2021-02-26,8670
2021-02-27,8690
2021-02-28,8731
2021-03-01,8782
2021-03-02,8823
2021-03-03,8859
2021-03-04,8903
2021-03-05,8938
