Datum,OverledenCumulatief
2021-04-04,2816
2021-04-05,2823
2021-04-06,2837
2021-04-07,2849
2021-04-08,2864
2021-04-09,2879
2021-04-10,2891
2021-04-11,2906
2021-04-12,2921
2021-04-13,2934
2021-04-14,2949
2021-04-15,2967
2021-04-16,2979
2021-04-17,2993
2021-04-18,3000
2021-04-19,3015
2021-04-20,3026
2021-04-21,3039
2021-04-22,3052
2021-04-23,3070
2021-04-24,3079
2021-04-25,3089
2021-04-26,3099
2021-04-27,3110
2021-04-28,3126
2021-04-29,3137
2021-04-30,3152
2021-05-01,3164
2021-05-02,3187
2021-05-03,3200
2021-05-04,3215
2021-05-05,3233
2021-05-06,3247
2021-05-07,3260
2021-05-08,3276
2021-05-09,3289
2021-05-10,3303
2021-05-11,3311
2021-05-12,3323
2021-05-13,3328
2021-05-14,3345
2021-05-15,3356
2021-05-16,3363
2021-05-17,3376
2021-05-18,3387
2021-05-19,3395
2021-05-20,3409
2021-05-21,3413
2021-05-22,3422
2021-05-23,3429
2021-05-24,3435
2021-05-25,3444
2021-05-26,3446
