Datum,OverledenCumulatief
2021-04-04,2817
2021-04-05,2824
2021-04-06,2838
2021-04-07,2849
2021-04-08,2864
2021-04-09,2879
2021-04-10,2891
2021-04-11,2906
2021-04-12,2922
2021-04-13,2935
2021-04-14,2950
2021-04-15,2968
2021-04-16,2980
2021-04-17,2993
2021-04-18,3001
2021-04-19,3016
2021-04-20,3027
2021-04-21,3040
2021-04-22,3053
2021-04-23,3071
2021-04-24,3080
2021-04-25,3090
2021-04-26,3100
2021-04-27,3111
2021-04-28,3127
2021-04-29,3139
2021-04-30,3155
2021-05-01,3167
2021-05-02,3190
2021-05-03,3203
2021-05-04,3218
2021-05-05,3236
2021-05-06,3250
2021-05-07,3263
2021-05-08,3279
2021-05-09,3292
2021-05-10,3306
2021-05-11,3314
2021-05-12,3326
2021-05-13,3331
2021-05-14,3347
2021-05-15,3358
2021-05-16,3365
2021-05-17,3378
2021-05-18,3391
2021-05-19,3398
2021-05-20,3412
2021-05-21,3416
2021-05-22,3425
2021-05-23,3432
2021-05-24,3437
2021-05-25,3447
2021-05-26,3451
2021-05-27,3457
2021-05-28,3468
2021-05-29,3475
2021-05-30,3480
2021-05-31,3489
2021-06-01,3499
2021-06-02,3505
2021-06-03,3512
2021-06-04,3521
2021-06-05,3527
2021-06-06,3531
2021-06-07,3538
2021-06-08,3546
2021-06-09,3548
2021-06-10,3554
2021-06-11,3558
2021-06-12,3559
2021-06-13,3559
2021-06-14,3561
2021-06-15,3563
2021-06-16,3571
2021-06-17,3576
2021-06-18,3578
2021-06-19,3581
2021-06-20,3585
2021-06-21,3585
2021-06-22,3588
2021-06-23,3591
2021-06-24,3592
2021-06-25,3595
2021-06-26,3597
2021-06-27,3600
2021-06-28,3604
2021-06-29,3605
2021-06-30,3607
2021-07-01,3608
2021-07-02,3608
2021-07-03,3609
2021-07-04,3609
2021-07-05,3610
2021-07-06,3614
2021-07-07,3615
2021-07-08,3616
2021-07-09,3618
2021-07-10,3619
2021-07-11,3619
2021-07-12,3619
2021-07-13,3619
2021-07-14,3620
2021-07-15,3620
2021-07-16,3620
2021-07-17,3620
2021-07-18,3624
2021-07-19,3625
2021-07-20,3626
2021-07-21,3628
2021-07-22,3629
2021-07-23,3631
2021-07-24,3634
2021-07-25,3634
2021-07-26,3635
2021-07-27,3636
2021-07-28,3636
2021-07-29,3637
2021-07-30,3638
2021-07-31,3639
2021-08-01,3639
2021-08-02,3640
2021-08-03,3642
2021-08-04,3643
2021-08-05,3643
2021-08-06,3644
2021-08-07,3645
2021-08-08,3646
2021-08-09,3649
2021-08-10,3654
2021-08-11,3657
2021-08-12,3662
2021-08-13,3667
2021-08-14,3668
2021-08-15,3670
2021-08-16,3671
2021-08-17,3672
2021-08-18,3674
2021-08-19,3674
2021-08-20,3676
2021-08-21,3676
2021-08-22,3676
