Datum,OverleeftCumulatief
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,1
2020-03-05,1
2020-03-06,1
2020-03-07,2
2020-03-08,2
2020-03-09,2
2020-03-10,2
2020-03-11,2
2020-03-12,2
2020-03-13,2
2020-03-14,4
2020-03-15,4
2020-03-16,5
2020-03-17,5
2020-03-18,7
2020-03-19,7
2020-03-20,8
2020-03-21,10
2020-03-22,12
2020-03-23,14
2020-03-24,17
2020-03-25,21
2020-03-26,27
2020-03-27,30
2020-03-28,33
2020-03-29,42
2020-03-30,48
2020-03-31,59
2020-04-01,71
2020-04-02,80
2020-04-03,92
2020-04-04,100
2020-04-05,109
2020-04-06,125
2020-04-07,136
2020-04-08,153
2020-04-09,170
2020-04-10,189
2020-04-11,202
2020-04-12,213
2020-04-13,220
2020-04-14,222
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,1
2020-03-07,0
2020-03-08,0
2020-03-09,1
2020-03-10,1
2020-03-11,1
2020-03-12,1
2020-03-13,2
2020-03-14,5
2020-03-15,7
2020-03-16,10
2020-03-17,13
2020-03-18,16
2020-03-19,20
2020-03-20,28
2020-03-21,37
2020-03-22,39
2020-03-23,51
2020-03-24,59
2020-03-25,70
2020-03-26,78
2020-03-27,97
2020-03-28,115
2020-03-29,126
2020-03-30,147
2020-03-31,160
2020-04-01,179
2020-04-02,196
2020-04-03,215
2020-04-04,238
2020-04-05,265
2020-04-06,286
2020-04-07,324
2020-04-08,348
2020-04-09,364
2020-04-10,383
2020-04-11,414
2020-04-12,447
2020-04-13,473
2020-04-14,483
