Datum,OverleeftCumulatief
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,2
2020-03-05,2
2020-03-06,2
2020-03-07,3
2020-03-08,3
2020-03-09,3
2020-03-10,3
2020-03-11,3
2020-03-12,3
2020-03-13,4
2020-03-14,7
2020-03-15,7
2020-03-16,8
2020-03-17,8
2020-03-18,11
2020-03-19,11
2020-03-20,13
2020-03-21,15
2020-03-22,18
2020-03-23,20
2020-03-24,23
2020-03-25,27
2020-03-26,36
2020-03-27,42
2020-03-28,46
2020-03-29,57
2020-03-30,66
2020-03-31,82
2020-04-01,100
2020-04-02,114
2020-04-03,136
2020-04-04,149
2020-04-05,158
2020-04-06,180
2020-04-07,203
2020-04-08,227
2020-04-09,255
2020-04-10,282
2020-04-11,301
2020-04-12,317
2020-04-13,332
2020-04-14,382
2020-04-15,433
2020-04-16,481
2020-04-17,528
2020-04-18,550
2020-04-19,556
2020-04-20,612
2020-04-21,662
2020-04-22,705
2020-04-23,750
2020-04-24,809
2020-04-25,826
2020-04-26,833
2020-04-27,843
2020-04-28,890
2020-04-29,927
2020-04-30,968
2020-05-01,1008
2020-05-02,1022
2020-05-03,1029
2020-05-04,1069
2020-05-05,1081
2020-05-06,1117
2020-05-07,1153
2020-05-08,1187
2020-05-09,1196
2020-05-10,1199
2020-05-11,1236
2020-05-12,1278
2020-05-13,1310
2020-05-14,1338
2020-05-15,1373
2020-05-16,1383
2020-05-17,1387
2020-05-18,1419
2020-05-19,1451
2020-05-20,1482
2020-05-21,1488
2020-05-22,1521
2020-05-23,1524
2020-05-24,1524
2020-05-25,1547
2020-05-26,1565
2020-05-27,1589
2020-05-28,1620
2020-05-29,1639
2020-05-30,1646
2020-05-31,1646
2020-06-01,1646
2020-06-02,1671
2020-06-03,1691
2020-06-04,1710
2020-06-05,1720
2020-06-06,1722
2020-06-07,1724
2020-06-08,1740
2020-06-09,1751
2020-06-10,1764
2020-06-11,1775
2020-06-12,1783
2020-06-13,1783
2020-06-14,1784
2020-06-15,1802
2020-06-16,1808
2020-06-17,1814
2020-06-18,1821
2020-06-19,1831
2020-06-20,1831
2020-06-21,1831
2020-06-22,1836
2020-06-23,1842
2020-06-24,1849
2020-06-25,1855
2020-06-26,1859
2020-06-27,1859
2020-06-28,1859
2020-06-29,1862
2020-06-30,1868
2020-07-01,1871
2020-07-02,1875
2020-07-03,1883
2020-07-04,1883
2020-07-05,1884
2020-07-06,1889
2020-07-07,1892
2020-07-08,1895
2020-07-09,1898
2020-07-10,1898
2020-07-11,1898
2020-07-12,1900
2020-07-13,1901
2020-07-14,1902
2020-07-15,1906
2020-07-16,1910
2020-07-17,1910
2020-07-18,1910
2020-07-19,1910
2020-07-20,1915
2020-07-21,1917
2020-07-22,1920
2020-07-23,1922
2020-07-24,1925
2020-07-25,1926
2020-07-26,1926
2020-07-27,1928
2020-07-28,1930
2020-07-29,1931
2020-07-30,1934
2020-07-31,1934
2020-08-01,1935
2020-08-02,1935
2020-08-03,1935
2020-08-04,1936
2020-08-05,1939
2020-08-06,1940
2020-08-07,1941
2020-08-08,1941
2020-08-09,1942
2020-08-10,1943
2020-08-11,1944
2020-08-12,1945
2020-08-13,1946
2020-08-14,1947
2020-08-15,1947
2020-08-16,1948
2020-08-17,1952
2020-08-18,1955
2020-08-19,1960
2020-08-20,1963
2020-08-21,1966
2020-08-22,1966
2020-08-23,1967
2020-08-24,1968
2020-08-25,1969
2020-08-26,1975
2020-08-27,1978
2020-08-28,1982
2020-08-29,1982
2020-08-30,1982
2020-08-31,1982
