Datum,Opgenomen
2020-02-27,9
2020-02-28,10
2020-02-29,11
2020-03-01,13
2020-03-02,12
2020-03-03,14
2020-03-04,17
2020-03-05,17
2020-03-06,21
2020-03-07,23
2020-03-08,29
2020-03-09,34
2020-03-10,42
2020-03-11,50
2020-03-12,70
2020-03-13,81
2020-03-14,99
2020-03-15,123
2020-03-16,154
2020-03-17,183
2020-03-18,232
2020-03-19,290
2020-03-20,365
2020-03-21,434
2020-03-22,484
2020-03-23,577
2020-03-24,658
2020-03-25,756
2020-03-26,842
2020-03-27,929
2020-03-28,994
2020-03-29,1041
2020-03-30,1129
2020-03-31,1194
2020-04-01,1211
2020-04-02,1252
2020-04-03,1279
2020-04-04,1283
2020-04-05,1308
2020-04-06,1316
2020-04-07,1318
2020-04-08,1285
2020-04-09,1280
2020-04-10,1287
2020-04-11,1252
2020-04-12,1234
2020-04-13,1217
2020-04-14,1194
2020-04-15,1169
2020-04-16,1136
2020-04-17,1106
2020-04-18,1060
2020-04-19,1031
2020-04-20,1012
2020-04-21,975
2020-04-22,918
2020-04-23,876
2020-04-24,859
2020-04-25,828
2020-04-26,804
2020-04-27,781
2020-04-28,760
2020-04-29,732
2020-04-30,708
2020-05-01,673
2020-05-02,635
2020-05-03,621
2020-05-04,612
2020-05-05,570
2020-05-06,543
2020-05-07,522
2020-05-08,491
2020-05-09,469
2020-05-10,451
2020-05-11,445
2020-05-12,403
2020-05-13,385
2020-05-14,359
2020-05-15,343
2020-05-16,327
2020-05-17,320
2020-05-18,315
2020-05-19,282
2020-05-20,272
2020-05-21,251
2020-05-22,240
2020-05-23,224
2020-05-24,223
2020-05-25,213
2020-05-26,190
2020-05-27,176
2020-05-28,168
2020-05-29,158
2020-05-30,149
2020-05-31,152
2020-06-01,149
2020-06-02,144
2020-06-03,130
2020-06-04,128
2020-06-05,126
2020-06-06,124
2020-06-07,123
2020-06-08,122
2020-06-09,114
2020-06-10,111
2020-06-11,107
2020-06-12,104
2020-06-13,102
2020-06-14,101
2020-06-15,100
2020-06-16,91
2020-06-17,83
2020-06-18,76
2020-06-19,71
2020-06-20,69
2020-06-21,65
2020-06-22,67
2020-06-23,60
2020-06-24,56
2020-06-25,55
2020-06-26,49
2020-06-27,44
2020-06-28,40
2020-06-29,40
2020-06-30,40
2020-07-01,36
2020-07-02,38
2020-07-03,35
2020-07-04,36
2020-07-05,34
2020-07-06,34
2020-07-07,32
2020-07-08,29
2020-07-09,29
2020-07-10,30
2020-07-11,28
2020-07-12,29
2020-07-13,28
2020-07-14,25
2020-07-15,25
2020-07-16,24
2020-07-17,24
2020-07-18,23
2020-07-19,24
2020-07-20,24
2020-07-21,26
2020-07-22,26
2020-07-23,24
2020-07-24,23
2020-07-25,20
2020-07-26,20
2020-07-27,24
2020-07-28,23
2020-07-29,22
2020-07-30,24
2020-07-31,27
2020-08-01,28
2020-08-02,29
2020-08-03,32
2020-08-04,33
2020-08-05,32
2020-08-06,34
2020-08-07,34
2020-08-08,35
2020-08-09,40
2020-08-10,39
2020-08-11,42
2020-08-12,42
2020-08-13,39
2020-08-14,44
2020-08-15,42
2020-08-16,43
2020-08-17,52
2020-08-18,47
2020-08-19,46
2020-08-20,47
2020-08-21,51
2020-08-22,47
2020-08-23,50
2020-08-24,50
2020-08-25,45
2020-08-26,43
2020-08-27,43
2020-08-28,41
2020-08-29,41
2020-08-30,46
2020-08-31,45
2020-09-01,41
2020-09-02,39
2020-09-03,41
2020-09-04,45
2020-09-05,41
2020-09-06,45
2020-09-07,46
2020-09-08,47
2020-09-09,46
2020-09-10,49
2020-09-11,54
2020-09-12,58
2020-09-13,60
2020-09-14,70
2020-09-15,71
2020-09-16,66
2020-09-17,66
2020-09-18,70
2020-09-19,81
2020-09-20,94
2020-09-21,103
2020-09-22,111
2020-09-23,118
2020-09-24,125
2020-09-25,139
2020-09-26,143
2020-09-27,155
2020-09-28,163
2020-09-29,171
2020-09-30,175
2020-10-01,181
2020-10-02,181
2020-10-03,190
2020-10-04,203
2020-10-05,218
2020-10-06,239
2020-10-07,252
2020-10-08,258
2020-10-09,274
2020-10-10,273
2020-10-11,278
2020-10-12,301
2020-10-13,320
2020-10-14,338
2020-10-15,358
2020-10-16,397
2020-10-17,391
2020-10-18,411
2020-10-19,448
2020-10-20,475
2020-10-21,491
2020-10-22,504
2020-10-23,515
2020-10-24,524
2020-10-25,537
2020-10-26,564
2020-10-27,577
2020-10-28,595
2020-10-29,604
2020-10-30,615
2020-10-31,622
2020-11-01,628
2020-11-02,654
2020-11-03,653
2020-11-04,658
2020-11-05,655
2020-11-06,651
2020-11-07,643
2020-11-08,648
2020-11-09,655
2020-11-10,655
2020-11-11,650
2020-11-12,638
