Datum,Opgenomen
2020-07-23,27
2020-07-24,25
2020-07-25,22
2020-07-26,23
2020-07-27,26
2020-07-28,26
2020-07-29,25
2020-07-30,27
2020-07-31,30
2020-08-01,31
2020-08-02,32
2020-08-03,35
2020-08-04,37
2020-08-05,36
2020-08-06,39
2020-08-07,39
2020-08-08,40
2020-08-09,45
2020-08-10,43
2020-08-11,46
2020-08-12,46
2020-08-13,43
2020-08-14,48
2020-08-15,46
2020-08-16,47
2020-08-17,55
2020-08-18,51
2020-08-19,50
2020-08-20,52
2020-08-21,55
2020-08-22,51
2020-08-23,53
2020-08-24,53
2020-08-25,48
2020-08-26,46
2020-08-27,46
2020-08-28,44
2020-08-29,44
2020-08-30,49
2020-08-31,48
2020-09-01,44
2020-09-02,43
2020-09-03,44
2020-09-04,48
2020-09-05,44
2020-09-06,48
2020-09-07,49
2020-09-08,48
2020-09-09,49
2020-09-10,52
2020-09-11,57
2020-09-12,61
2020-09-13,63
2020-09-14,74
2020-09-15,74
2020-09-16,69
2020-09-17,69
2020-09-18,73
2020-09-19,86
2020-09-20,97
2020-09-21,106
2020-09-22,113
2020-09-23,122
2020-09-24,129
2020-09-25,143
2020-09-26,148
2020-09-27,159
2020-09-28,166
2020-09-29,176
2020-09-30,179
2020-10-01,184
2020-10-02,184
2020-10-03,193
2020-10-04,205
2020-10-05,219
2020-10-06,241
2020-10-07,254
2020-10-08,259
2020-10-09,276
2020-10-10,276
2020-10-11,282
2020-10-12,305
2020-10-13,324
2020-10-14,343
2020-10-15,362
2020-10-16,399
2020-10-17,393
2020-10-18,416
2020-10-19,454
2020-10-20,480
2020-10-21,496
2020-10-22,509
2020-10-23,523
2020-10-24,529
2020-10-25,545
2020-10-26,571
2020-10-27,583
2020-10-28,601
2020-10-29,612
2020-10-30,619
2020-10-31,626
2020-11-01,634
2020-11-02,659
2020-11-03,654
2020-11-04,661
2020-11-05,656
2020-11-06,652
2020-11-07,643
2020-11-08,648
2020-11-09,649
2020-11-10,653
2020-11-11,648
2020-11-12,653
2020-11-13,655
2020-11-14,623
2020-11-15,625
2020-11-16,621
2020-11-17,608
2020-11-18,592
2020-11-19,594
2020-11-20,585
2020-11-21,571
2020-11-22,567
2020-11-23,570
2020-11-24,563
2020-11-25,569
2020-11-26,564
2020-11-27,548
2020-11-28,541
2020-11-29,526
2020-11-30,522
2020-12-01,514
2020-12-02,515
2020-12-03,503
2020-12-04,514
2020-12-05,508
2020-12-06,512
2020-12-07,507
2020-12-08,517
2020-12-09,510
2020-12-10,516
2020-12-11,512
2020-12-12,509
2020-12-13,533
2020-12-14,539
2020-12-15,552
2020-12-16,562
2020-12-17,586
2020-12-18,593
2020-12-19,604
2020-12-20,626
2020-12-21,623
2020-12-22,631
2020-12-23,648
2020-12-24,654
2020-12-25,645
2020-12-26,658
2020-12-27,673
2020-12-28,708
2020-12-29,729
2020-12-30,740
2020-12-31,741
2021-01-01,728
2021-01-02,732
2021-01-03,734
2021-01-04,751
2021-01-05,748
2021-01-06,736
2021-01-07,734
2021-01-08,730
2021-01-09,711
2021-01-10,707
2021-01-11,720
2021-01-12,725
2021-01-13,726
2021-01-14,709
2021-01-15,702
2021-01-16,684
2021-01-17,692
2021-01-18,702
2021-01-19,695
2021-01-20,687
2021-01-21,692
2021-01-22,684
2021-01-23,673
2021-01-24,671
2021-01-25,693
2021-01-26,685
2021-01-27,659
2021-01-28,661
2021-01-29,656
2021-01-30,642
2021-01-31,659
2021-02-01,662
2021-02-02,643
2021-02-03,628
2021-02-04,603
2021-02-05,572
2021-02-06,545
2021-02-07,531
2021-02-08,543
2021-02-09,540
2021-02-10,540
2021-02-11,538
2021-02-12,534
2021-02-13,528
2021-02-14,533
2021-02-15,546
2021-02-16,541
2021-02-17,541
2021-02-18,528
2021-02-19,531
2021-02-20,538
2021-02-21,554
2021-02-22,564
2021-02-23,549
2021-02-24,546
2021-02-25,557
2021-02-26,542
2021-02-27,524
2021-02-28,543
2021-03-01,574
2021-03-02,568
2021-03-03,556
2021-03-04,569
2021-03-05,563
2021-03-06,572
2021-03-07,573
2021-03-08,597
2021-03-09,589
2021-03-10,600
2021-03-11,601
2021-03-12,590
2021-03-13,577
2021-03-14,583
2021-03-15,599
2021-03-16,609
2021-03-17,590
2021-03-18,598
2021-03-19,610
2021-03-20,617
2021-03-21,638
2021-03-22,650
2021-03-23,645
2021-03-24,644
2021-03-25,660
2021-03-26,666
2021-03-27,668
2021-03-28,675
2021-03-29,697
2021-03-30,698
2021-03-31,712
2021-04-01,706
2021-04-02,740
2021-04-03,750
2021-04-04,763
2021-04-05,772
2021-04-06,788
2021-04-07,804
2021-04-08,810
2021-04-09,813
2021-04-10,803
2021-04-11,807
2021-04-12,811
2021-04-13,798
2021-04-14,804
2021-04-15,820
2021-04-16,815
2021-04-17,822
2021-04-18,825
2021-04-19,847
2021-04-20,833
2021-04-21,841
2021-04-22,842
2021-04-23,859
2021-04-24,843
2021-04-25,840
2021-04-26,843
2021-04-27,840
2021-04-28,838
2021-04-29,844
2021-04-30,837
2021-05-01,821
2021-05-02,854
2021-05-03,852
2021-05-04,853
2021-05-05,838
2021-05-06,820
2021-05-07,807
2021-05-08,789
2021-05-09,780
2021-05-10,763
2021-05-11,752
2021-05-12,742
2021-05-13,727
2021-05-14,726
2021-05-15,707
2021-05-16,684
2021-05-17,683
2021-05-18,658
2021-05-19,637
2021-05-20,623
2021-05-21,607
2021-05-22,603
2021-05-23,595
2021-05-24,596
2021-05-25,582
2021-05-26,556
2021-05-27,543
2021-05-28,523
2021-05-29,503
2021-05-30,491
2021-05-31,472
2021-06-01,447
2021-06-02,426
2021-06-03,397
2021-06-04,371
2021-06-05,355
2021-06-06,345
2021-06-07,341
2021-06-08,323
2021-06-09,311
2021-06-10,299
2021-06-11,283
2021-06-12,270
2021-06-13,266
2021-06-14,266
2021-06-15,252
2021-06-16,240
2021-06-17,229
2021-06-18,219
2021-06-19,208
2021-06-20,198
2021-06-21,196
2021-06-22,185
2021-06-23,173
2021-06-24,159
2021-06-25,151
2021-06-26,147
2021-06-27,142
2021-06-28,141
2021-06-29,130
2021-06-30,125
2021-07-01,113
2021-07-02,109
2021-07-03,109
2021-07-04,109
2021-07-05,108
2021-07-06,103
2021-07-07,96
2021-07-08,88
2021-07-09,86
2021-07-10,83
2021-07-11,84
2021-07-12,87
2021-07-13,83
2021-07-14,80
2021-07-15,80
2021-07-16,84
2021-07-17,85
2021-07-18,88
2021-07-19,106
2021-07-20,109
2021-07-21,117
2021-07-22,121
2021-07-23,129
2021-07-24,139
2021-07-25,148
2021-07-26,158
2021-07-27,170
2021-07-28,180
2021-07-29,184
2021-07-30,183
2021-07-31,190
2021-08-01,200
2021-08-02,210
2021-08-03,207
2021-08-04,214
2021-08-05,217
2021-08-06,218
2021-08-07,218
2021-08-08,217
2021-08-09,220
2021-08-10,221
2021-08-11,219
2021-08-12,213
2021-08-13,206
2021-08-14,204
2021-08-15,204
2021-08-16,205
2021-08-17,208
2021-08-18,219
2021-08-19,219
2021-08-20,220
2021-08-21,218
2021-08-22,222
2021-08-23,235
2021-08-24,231
2021-08-25,229
2021-08-26,225
2021-08-27,229
2021-08-28,230
2021-08-29,224
2021-08-30,225
2021-08-31,217
2021-09-01,211
2021-09-02,213
2021-09-03,218
2021-09-04,217
2021-09-05,219
2021-09-06,224
2021-09-07,227
2021-09-08,225
2021-09-09,221
2021-09-10,219
2021-09-11,212
2021-09-12,203
2021-09-13,203
2021-09-14,207
2021-09-15,207
2021-09-16,204
2021-09-17,200
2021-09-18,196
2021-09-19,201
2021-09-20,204
2021-09-21,203
2021-09-22,189
2021-09-23,190
2021-09-24,185
2021-09-25,179
2021-09-26,175
2021-09-27,167
2021-09-28,158
2021-09-29,151
2021-09-30,142
2021-10-01,142
2021-10-02,137
2021-10-03,139
2021-10-04,146
2021-10-05,135
2021-10-06,137
2021-10-07,132
2021-10-08,134
2021-10-09,141
2021-10-10,144
2021-10-11,150
2021-10-12,146
2021-10-13,151
2021-10-14,152
2021-10-15,145
2021-10-16,142
2021-10-17,153
2021-10-18,162
2021-10-19,166
2021-10-20,178
2021-10-21,180
2021-10-22,198
2021-10-23,194
2021-10-24,200
2021-10-25,209
2021-10-26,209
2021-10-27,219
2021-10-28,223
2021-10-29,237
2021-10-30,225
2021-10-31,234
2021-11-01,249
2021-11-02,264
2021-11-03,275
2021-11-04,281
2021-11-05,293
2021-11-06,308
2021-11-07,328
2021-11-08,330
2021-11-09,337
2021-11-10,351
2021-11-11,363
2021-11-12,383
2021-11-13,381
2021-11-14,398
2021-11-15,410
2021-11-16,430
2021-11-17,438
2021-11-18,455
2021-11-19,472
2021-11-20,478
2021-11-21,500
2021-11-22,525
2021-11-23,535
2021-11-24,553
2021-11-25,578
2021-11-26,572
2021-11-27,594
2021-11-28,604
2021-11-29,625
2021-11-30,643
2021-12-01,645
2021-12-02,639
2021-12-03,636
2021-12-04,624
2021-12-05,635
2021-12-06,652
2021-12-07,664
2021-12-08,670
2021-12-09,681
2021-12-10,684
2021-12-11,659
2021-12-12,673
2021-12-13,668
2021-12-14,652
2021-12-15,655
2021-12-16,652
2021-12-17,660
2021-12-18,639
2021-12-19,631
2021-12-20,631
2021-12-21,621
2021-12-22,600
2021-12-23,579
2021-12-24,567
2021-12-25,547
2021-12-26,546
2021-12-27,559
2021-12-28,545
2021-12-29,527
2021-12-30,511
2021-12-31,496
2022-01-01,484
2022-01-02,485
2022-01-03,496
2022-01-04,469
2022-01-05,462
2022-01-06,435
