Datum,OverleeftCumulatief
2021-03-17,5767
2021-03-18,5800
2021-03-19,5843
2021-03-20,5852
2021-03-21,5855
2021-03-22,5898
2021-03-23,5939
2021-03-24,5977
2021-03-25,6010
2021-03-26,6043
2021-03-27,6058
2021-03-28,6067
2021-03-29,6104
2021-03-30,6142
2021-03-31,6182
2021-04-01,6215
2021-04-02,6257
2021-04-03,6282
2021-04-04,6295
2021-04-05,6304
2021-04-06,6344
2021-04-07,6382
2021-04-08,6437
2021-04-09,6469
2021-04-10,6488
2021-04-11,6495
2021-04-12,6534
2021-04-13,6578
2021-04-14,6624
2021-04-15,6660
2021-04-16,6715
2021-04-17,6733
2021-04-18,6740
2021-04-19,6780
2021-04-20,6830
2021-04-21,6868
2021-04-22,6918
2021-04-23,6968
2021-04-24,6983
2021-04-25,7003
2021-04-26,7059
2021-04-27,7083
2021-04-28,7128
2021-04-29,7172
2021-04-30,7223
2021-05-01,7241
2021-05-02,7256
2021-05-03,7305
2021-05-04,7360
2021-05-05,7380
2021-05-06,7422
2021-05-07,7477
2021-05-08,7493
2021-05-09,7507
2021-05-10,7554
2021-05-11,7620
2021-05-12,7670
2021-05-13,7686
2021-05-14,7735
2021-05-15,7750
2021-05-16,7760
2021-05-17,7810
2021-05-18,7863
2021-05-19,7912
2021-05-20,7955
2021-05-21,8009
2021-05-22,8025
2021-05-23,8032
2021-05-24,8040
2021-05-25,8082
2021-05-26,8127
2021-05-27,8157
2021-05-28,8203
2021-05-29,8215
2021-05-30,8223
2021-05-31,8261
2021-06-01,8298
2021-06-02,8333
2021-06-03,8356
2021-06-04,8386
2021-06-05,8393
2021-06-06,8398
2021-06-07,8435
2021-06-08,8471
2021-06-09,8501
2021-06-10,8525
2021-06-11,8543
2021-06-12,8545
2021-06-13,8547
2021-06-14,8557
2021-06-15,8575
2021-06-16,8594
2021-06-17,8618
2021-06-18,8632
2021-06-19,8635
2021-06-20,8637
2021-06-21,8660
2021-06-22,8675
2021-06-23,8685
2021-06-24,8705
2021-06-25,8722
2021-06-26,8727
2021-06-27,8727
2021-06-28,8740
2021-06-29,8753
2021-06-30,8763
2021-07-01,8781
2021-07-02,8791
2021-07-03,8792
2021-07-04,8794
2021-07-05,8804
2021-07-06,8817
2021-07-07,8822
2021-07-08,8828
2021-07-09,8829
2021-07-10,8830
2021-07-11,8830
2021-07-12,8838
2021-07-13,8841
2021-07-14,8846
2021-07-15,8853
2021-07-16,8856
2021-07-17,8857
2021-07-18,8858
2021-07-19,8866
2021-07-20,8875
2021-07-21,8881
2021-07-22,8888
2021-07-23,8894
2021-07-24,8898
2021-07-25,8901
2021-07-26,8910
2021-07-27,8920
2021-07-28,8929
2021-07-29,8941
2021-07-30,8948
2021-07-31,8952
2021-08-01,8956
2021-08-02,8970
2021-08-03,8989
2021-08-04,8996
2021-08-05,9002
2021-08-06,9011
2021-08-07,9012
2021-08-08,9016
2021-08-09,9026
2021-08-10,9048
2021-08-11,9061
2021-08-12,9076
2021-08-13,9089
2021-08-14,9094
2021-08-15,9096
2021-08-16,9110
2021-08-17,9127
2021-08-18,9135
2021-08-19,9153
2021-08-20,9167
2021-08-21,9172
2021-08-22,9174
2021-08-23,9184
2021-08-24,9199
2021-08-25,9211
2021-08-26,9229
2021-08-27,9243
2021-08-28,9245
2021-08-29,9247
2021-08-30,9258
2021-08-31,9270
2021-09-01,9281
2021-09-02,9293
2021-09-03,9300
2021-09-04,9305
2021-09-05,9308
2021-09-06,9322
2021-09-07,9335
2021-09-08,9342
2021-09-09,9353
2021-09-10,9370
2021-09-11,9373
2021-09-12,9374
2021-09-13,9389
2021-09-14,9400
2021-09-15,9410
2021-09-16,9422
2021-09-17,9430
2021-09-18,9430
2021-09-19,9433
2021-09-20,9448
2021-09-21,9456
2021-09-22,9461
2021-09-23,9465
2021-09-24,9478
2021-09-25,9482
2021-09-26,9484
2021-09-27,9492
2021-09-28,9497
2021-09-29,9506
2021-09-30,9518
2021-10-01,9528
2021-10-02,9531
2021-10-03,9533
2021-10-04,9546
2021-10-05,9559
2021-10-06,9566
2021-10-07,9578
2021-10-08,9594
2021-10-09,9595
2021-10-10,9595
2021-10-11,9606
2021-10-12,9619
2021-10-13,9626
2021-10-14,9634
2021-10-15,9649
2021-10-16,9651
2021-10-17,9651
2021-10-18,9669
2021-10-19,9676
2021-10-20,9680
2021-10-21,9689
2021-10-22,9701
2021-10-23,9701
2021-10-24,9704
2021-10-25,9713
2021-10-26,9726
2021-10-27,9733
2021-10-28,9744
2021-10-29,9753
2021-10-30,9755
2021-10-31,9757
2021-11-01,9765
2021-11-02,9780
2021-11-03,9790
2021-11-04,9798
2021-11-05,9810
2021-11-06,9815
2021-11-07,9816
2021-11-08,9830
2021-11-09,9853
2021-11-10,9867
