Datum,OverledenCumulatief
2021-04-04,2817
2021-04-05,2825
2021-04-06,2838
2021-04-07,2849
2021-04-08,2864
2021-04-09,2878
2021-04-10,2890
2021-04-11,2905
2021-04-12,2921
2021-04-13,2934
2021-04-14,2949
2021-04-15,2967
2021-04-16,2979
2021-04-17,2992
2021-04-18,3000
2021-04-19,3015
2021-04-20,3026
2021-04-21,3039
2021-04-22,3052
2021-04-23,3070
2021-04-24,3079
2021-04-25,3089
2021-04-26,3099
2021-04-27,3110
2021-04-28,3126
2021-04-29,3138
2021-04-30,3154
2021-05-01,3166
2021-05-02,3189
2021-05-03,3202
2021-05-04,3217
2021-05-05,3235
2021-05-06,3249
2021-05-07,3262
2021-05-08,3278
2021-05-09,3291
2021-05-10,3305
2021-05-11,3313
2021-05-12,3325
2021-05-13,3330
2021-05-14,3346
2021-05-15,3357
2021-05-16,3364
2021-05-17,3377
2021-05-18,3390
2021-05-19,3397
2021-05-20,3411
2021-05-21,3415
2021-05-22,3424
2021-05-23,3431
2021-05-24,3436
2021-05-25,3446
2021-05-26,3450
2021-05-27,3456
2021-05-28,3467
2021-05-29,3474
2021-05-30,3479
2021-05-31,3488
2021-06-01,3498
2021-06-02,3504
2021-06-03,3511
2021-06-04,3519
2021-06-05,3525
2021-06-06,3529
2021-06-07,3536
2021-06-08,3544
2021-06-09,3546
2021-06-10,3552
2021-06-11,3556
2021-06-12,3557
2021-06-13,3557
2021-06-14,3559
2021-06-15,3561
2021-06-16,3570
2021-06-17,3574
2021-06-18,3576
2021-06-19,3578
2021-06-20,3582
2021-06-21,3583
2021-06-22,3586
2021-06-23,3589
2021-06-24,3590
2021-06-25,3593
2021-06-26,3595
2021-06-27,3598
2021-06-28,3602
2021-06-29,3603
2021-06-30,3605
2021-07-01,3606
2021-07-02,3606
2021-07-03,3607
2021-07-04,3607
2021-07-05,3608
2021-07-06,3612
2021-07-07,3613
2021-07-08,3614
2021-07-09,3616
2021-07-10,3617
2021-07-11,3617
2021-07-12,3617
2021-07-13,3617
2021-07-14,3618
2021-07-15,3618
2021-07-16,3618
2021-07-17,3618
2021-07-18,3622
2021-07-19,3623
2021-07-20,3624
2021-07-21,3626
2021-07-22,3627
2021-07-23,3629
2021-07-24,3632
2021-07-25,3632
2021-07-26,3633
2021-07-27,3634
2021-07-28,3634
2021-07-29,3635
2021-07-30,3636
2021-07-31,3637
2021-08-01,3637
2021-08-02,3638
2021-08-03,3640
2021-08-04,3641
2021-08-05,3642
2021-08-06,3643
2021-08-07,3644
2021-08-08,3646
2021-08-09,3649
2021-08-10,3654
2021-08-11,3657
2021-08-12,3662
2021-08-13,3667
2021-08-14,3668
2021-08-15,3670
2021-08-16,3671
2021-08-17,3672
2021-08-18,3674
2021-08-19,3674
2021-08-20,3678
2021-08-21,3678
2021-08-22,3681
2021-08-23,3686
2021-08-24,3690
2021-08-25,3695
2021-08-26,3697
2021-08-27,3702
2021-08-28,3707
2021-08-29,3708
2021-08-30,3710
2021-08-31,3714
2021-09-01,3719
2021-09-02,3720
2021-09-03,3723
2021-09-04,3726
2021-09-05,3729
2021-09-06,3732
2021-09-07,3734
2021-09-08,3738
2021-09-09,3744
2021-09-10,3749
2021-09-11,3752
2021-09-12,3752
2021-09-13,3755
2021-09-14,3758
2021-09-15,3760
2021-09-16,3763
2021-09-17,3764
2021-09-18,3765
2021-09-19,3766
2021-09-20,3767
2021-09-21,3769
2021-09-22,3772
2021-09-23,3772
2021-09-24,3775
2021-09-25,3776
2021-09-26,3780
2021-09-27,3783
2021-09-28,3787
2021-09-29,3790
2021-09-30,3793
2021-10-01,3795
2021-10-02,3795
2021-10-03,3797
2021-10-04,3803
2021-10-05,3808
2021-10-06,3812
2021-10-07,3815
2021-10-08,3815
2021-10-09,3818
2021-10-10,3819
2021-10-11,3823
2021-10-12,3827
2021-10-13,3830
2021-10-14,3834
2021-10-15,3838
2021-10-16,3840
2021-10-17,3842
2021-10-18,3845
2021-10-19,3849
2021-10-20,3851
2021-10-21,3853
2021-10-22,3856
2021-10-23,3860
2021-10-24,3861
2021-10-25,3864
2021-10-26,3869
2021-10-27,3876
2021-10-28,3877
2021-10-29,3883
2021-10-30,3887
2021-10-31,3890
2021-11-01,3896
2021-11-02,3902
2021-11-03,3908
2021-11-04,3912
2021-11-05,3917
2021-11-06,3922
2021-11-07,3930
2021-11-08,3937
2021-11-09,3944
2021-11-10,3947
2021-11-11,3957
2021-11-12,3970
2021-11-13,3976
2021-11-14,3985
2021-11-15,3990
2021-11-16,3993
2021-11-17,4005
2021-11-18,4013
2021-11-19,4026
2021-11-20,4037
2021-11-21,4046
2021-11-22,4050
2021-11-23,4062
2021-11-24,4075
2021-11-25,4093
2021-11-26,4103
2021-11-27,4112
2021-11-28,4125
2021-11-29,4135
2021-11-30,4157
2021-12-01,4174
2021-12-02,4185
2021-12-03,4201
2021-12-04,4213
2021-12-05,4217
2021-12-06,4226
2021-12-07,4237
2021-12-08,4249
2021-12-09,4264
2021-12-10,4278
2021-12-11,4284
2021-12-12,4297
2021-12-13,4307
2021-12-14,4314
2021-12-15,4324
2021-12-16,4335
2021-12-17,4347
2021-12-18,4356
2021-12-19,4367
2021-12-20,4382
2021-12-21,4393
2021-12-22,4401
2021-12-23,4413
2021-12-24,4429
2021-12-25,4437
2021-12-26,4445
2021-12-27,4457
2021-12-28,4475
2021-12-29,4489
2021-12-30,4499
2021-12-31,4512
2022-01-01,4522
2022-01-02,4532
2022-01-03,4544
2022-01-04,4554
2022-01-05,4564
2022-01-06,4571
2022-01-07,4575
2022-01-08,4582
2022-01-09,4591
2022-01-10,4597
2022-01-11,4602
2022-01-12,4607
2022-01-13,4619
2022-01-14,4629
2022-01-15,4633
