Datum,OverleeftCumulatief
2021-03-17,5764
2021-03-18,5795
2021-03-19,5840
2021-03-20,5849
2021-03-21,5852
2021-03-22,5896
2021-03-23,5937
2021-03-24,5974
2021-03-25,6008
2021-03-26,6041
2021-03-27,6056
2021-03-28,6064
2021-03-29,6102
2021-03-30,6141
2021-03-31,6180
2021-04-01,6212
2021-04-02,6254
2021-04-03,6278
2021-04-04,6291
2021-04-05,6300
2021-04-06,6340
2021-04-07,6379
2021-04-08,6434
2021-04-09,6466
2021-04-10,6485
2021-04-11,6492
2021-04-12,6532
2021-04-13,6575
2021-04-14,6621
2021-04-15,6656
2021-04-16,6711
2021-04-17,6728
2021-04-18,6735
2021-04-19,6776
2021-04-20,6826
2021-04-21,6864
2021-04-22,6914
2021-04-23,6965
2021-04-24,6978
2021-04-25,6997
2021-04-26,7054
2021-04-27,7078
2021-04-28,7122
2021-04-29,7167
2021-04-30,7218
2021-05-01,7236
2021-05-02,7251
2021-05-03,7301
2021-05-04,7356
2021-05-05,7375
2021-05-06,7418
2021-05-07,7473
2021-05-08,7488
2021-05-09,7502
2021-05-10,7549
2021-05-11,7614
2021-05-12,7665
2021-05-13,7681
2021-05-14,7730
2021-05-15,7745
2021-05-16,7755
2021-05-17,7805
2021-05-18,7861
2021-05-19,7910
2021-05-20,7953
2021-05-21,8007
2021-05-22,8021
2021-05-23,8028
2021-05-24,8036
2021-05-25,8078
2021-05-26,8123
2021-05-27,8153
2021-05-28,8199
2021-05-29,8210
2021-05-30,8217
2021-05-31,8254
2021-06-01,8291
2021-06-02,8326
2021-06-03,8349
2021-06-04,8379
2021-06-05,8386
2021-06-06,8391
2021-06-07,8428
2021-06-08,8464
2021-06-09,8494
2021-06-10,8518
2021-06-11,8536
2021-06-12,8538
2021-06-13,8540
2021-06-14,8550
2021-06-15,8568
2021-06-16,8587
2021-06-17,8611
2021-06-18,8623
2021-06-19,8626
2021-06-20,8628
2021-06-21,8651
2021-06-22,8666
2021-06-23,8677
2021-06-24,8697
2021-06-25,8714
2021-06-26,8719
2021-06-27,8719
2021-06-28,8733
2021-06-29,8746
2021-06-30,8756
2021-07-01,8774
2021-07-02,8784
2021-07-03,8785
2021-07-04,8787
2021-07-05,8797
2021-07-06,8810
2021-07-07,8815
2021-07-08,8821
2021-07-09,8822
2021-07-10,8823
2021-07-11,8823
2021-07-12,8831
2021-07-13,8834
2021-07-14,8840
2021-07-15,8847
2021-07-16,8850
2021-07-17,8851
2021-07-18,8852
2021-07-19,8860
2021-07-20,8869
2021-07-21,8875
2021-07-22,8883
2021-07-23,8889
2021-07-24,8893
2021-07-25,8896
2021-07-26,8905
2021-07-27,8914
2021-07-28,8923
2021-07-29,8935
2021-07-30,8942
2021-07-31,8946
2021-08-01,8950
2021-08-02,8964
2021-08-03,8983
2021-08-04,8991
2021-08-05,8997
2021-08-06,9006
2021-08-07,9007
2021-08-08,9011
2021-08-09,9023
2021-08-10,9044
2021-08-11,9057
2021-08-12,9072
2021-08-13,9085
2021-08-14,9090
2021-08-15,9092
2021-08-16,9106
2021-08-17,9124
2021-08-18,9132
2021-08-19,9150
2021-08-20,9164
2021-08-21,9169
2021-08-22,9171
2021-08-23,9181
2021-08-24,9196
2021-08-25,9208
2021-08-26,9226
2021-08-27,9240
2021-08-28,9242
2021-08-29,9244
2021-08-30,9254
2021-08-31,9267
2021-09-01,9277
2021-09-02,9290
2021-09-03,9297
2021-09-04,9302
2021-09-05,9305
2021-09-06,9319
2021-09-07,9332
2021-09-08,9339
2021-09-09,9351
2021-09-10,9368
2021-09-11,9371
2021-09-12,9372
2021-09-13,9387
2021-09-14,9399
2021-09-15,9409
2021-09-16,9421
2021-09-17,9429
2021-09-18,9429
2021-09-19,9432
2021-09-20,9446
2021-09-21,9455
2021-09-22,9460
2021-09-23,9464
2021-09-24,9477
2021-09-25,9481
2021-09-26,9483
2021-09-27,9491
2021-09-28,9497
2021-09-29,9508
2021-09-30,9521
2021-10-01,9532
2021-10-02,9535
2021-10-03,9537
2021-10-04,9550
2021-10-05,9563
2021-10-06,9570
2021-10-07,9582
2021-10-08,9597
2021-10-09,9599
2021-10-10,9599
2021-10-11,9610
2021-10-12,9624
2021-10-13,9631
2021-10-14,9639
2021-10-15,9654
2021-10-16,9656
2021-10-17,9656
2021-10-18,9674
2021-10-19,9681
2021-10-20,9685
2021-10-21,9694
2021-10-22,9707
2021-10-23,9707
2021-10-24,9710
2021-10-25,9719
2021-10-26,9731
2021-10-27,9738
2021-10-28,9749
2021-10-29,9758
2021-10-30,9760
2021-10-31,9762
2021-11-01,9770
2021-11-02,9783
2021-11-03,9793
2021-11-04,9801
2021-11-05,9814
2021-11-06,9820
2021-11-07,9821
2021-11-08,9837
2021-11-09,9858
2021-11-10,9873
2021-11-11,9884
2021-11-12,9899
2021-11-13,9907
2021-11-14,9910
2021-11-15,9923
2021-11-16,9943
2021-11-17,9956
2021-11-18,9976
2021-11-19,9999
2021-11-20,10006
2021-11-21,10012
2021-11-22,10033
2021-11-23,10057
2021-11-24,10076
2021-11-25,10102
2021-11-26,10132
2021-11-27,10144
2021-11-28,10151
2021-11-29,10179
2021-11-30,10213
2021-12-01,10242
2021-12-02,10272
2021-12-03,10303
2021-12-04,10311
2021-12-05,10324
2021-12-06,10359
2021-12-07,10397
2021-12-08,10426
2021-12-09,10462
2021-12-10,10492
2021-12-11,10507
2021-12-12,10515
2021-12-13,10546
2021-12-14,10583
2021-12-15,10607
2021-12-16,10648
2021-12-17,10689
2021-12-18,10698
2021-12-19,10701
2021-12-20,10743
2021-12-21,10780
2021-12-22,10820
2021-12-23,10856
2021-12-24,10896
2021-12-25,10909
2021-12-26,10913
2021-12-27,10948
2021-12-28,10986
2021-12-29,11027
2021-12-30,11051
2021-12-31,11078
2022-01-01,11081
2022-01-02,11088
2022-01-03,11118
2022-01-04,11142
2022-01-05,11171
2022-01-06,11195
2022-01-07,11218
2022-01-08,11229
2022-01-09,11232
2022-01-10,11257
2022-01-11,11283
2022-01-12,11308
2022-01-13,11336
2022-01-14,11362
2022-01-15,11371
2022-01-16,11375
2022-01-17,11401
2022-01-18,11427
2022-01-19,11449
2022-01-20,11475
2022-01-21,11496
2022-01-22,11503
2022-01-23,11505
2022-01-24,11523
2022-01-25,11538
2022-01-26,11557
2022-01-27,11568
2022-01-28,11586
2022-01-29,11591
2022-01-30,11592
2022-01-31,11612
2022-02-01,11629
2022-02-02,11644
2022-02-03,11658
2022-02-04,11669
2022-02-05,11674
2022-02-06,11676
2022-02-07,11690
2022-02-08,11700
2022-02-09,11708
