Datum,Opgenomen
2020-07-23,27
2020-07-24,25
2020-07-25,22
2020-07-26,23
2020-07-27,26
2020-07-28,26
2020-07-29,25
2020-07-30,27
2020-07-31,30
2020-08-01,31
2020-08-02,32
2020-08-03,35
2020-08-04,37
2020-08-05,36
2020-08-06,39
2020-08-07,39
2020-08-08,40
2020-08-09,45
2020-08-10,43
2020-08-11,46
2020-08-12,46
2020-08-13,43
2020-08-14,48
2020-08-15,46
2020-08-16,47
2020-08-17,55
2020-08-18,51
2020-08-19,50
2020-08-20,52
2020-08-21,55
2020-08-22,51
2020-08-23,53
2020-08-24,53
2020-08-25,48
2020-08-26,46
2020-08-27,46
2020-08-28,44
2020-08-29,44
2020-08-30,49
2020-08-31,48
2020-09-01,44
2020-09-02,43
2020-09-03,44
2020-09-04,48
2020-09-05,44
2020-09-06,48
2020-09-07,49
2020-09-08,48
2020-09-09,49
2020-09-10,52
2020-09-11,57
2020-09-12,61
2020-09-13,63
2020-09-14,74
2020-09-15,74
2020-09-16,69
2020-09-17,69
2020-09-18,73
2020-09-19,86
2020-09-20,97
2020-09-21,106
2020-09-22,113
2020-09-23,122
2020-09-24,129
2020-09-25,143
2020-09-26,148
2020-09-27,159
2020-09-28,166
2020-09-29,176
2020-09-30,179
2020-10-01,184
2020-10-02,184
2020-10-03,193
2020-10-04,204
2020-10-05,218
2020-10-06,240
2020-10-07,253
2020-10-08,258
2020-10-09,274
2020-10-10,274
2020-10-11,280
2020-10-12,303
2020-10-13,322
2020-10-14,342
2020-10-15,361
2020-10-16,398
2020-10-17,392
2020-10-18,415
2020-10-19,453
2020-10-20,479
2020-10-21,495
2020-10-22,508
2020-10-23,522
2020-10-24,528
2020-10-25,544
2020-10-26,570
2020-10-27,581
2020-10-28,599
2020-10-29,610
2020-10-30,617
2020-10-31,625
2020-11-01,633
2020-11-02,658
2020-11-03,653
2020-11-04,658
2020-11-05,650
2020-11-06,647
2020-11-07,639
2020-11-08,644
2020-11-09,645
2020-11-10,649
2020-11-11,644
2020-11-12,649
2020-11-13,651
2020-11-14,619
2020-11-15,622
2020-11-16,618
2020-11-17,605
2020-11-18,589
2020-11-19,591
2020-11-20,582
2020-11-21,568
2020-11-22,563
2020-11-23,565
2020-11-24,558
2020-11-25,565
2020-11-26,560
2020-11-27,543
2020-11-28,537
2020-11-29,522
2020-11-30,519
2020-12-01,512
2020-12-02,513
2020-12-03,501
2020-12-04,511
2020-12-05,505
2020-12-06,510
2020-12-07,506
2020-12-08,516
2020-12-09,508
2020-12-10,514
2020-12-11,510
2020-12-12,507
2020-12-13,531
2020-12-14,537
2020-12-15,549
2020-12-16,559
2020-12-17,584
2020-12-18,591
2020-12-19,602
2020-12-20,624
2020-12-21,621
2020-12-22,629
2020-12-23,646
2020-12-24,652
2020-12-25,645
2020-12-26,658
2020-12-27,673
2020-12-28,708
2020-12-29,728
2020-12-30,738
2020-12-31,739
2021-01-01,726
2021-01-02,730
2021-01-03,732
2021-01-04,750
2021-01-05,747
2021-01-06,735
2021-01-07,733
2021-01-08,730
2021-01-09,711
2021-01-10,707
2021-01-11,720
2021-01-12,726
2021-01-13,727
2021-01-14,710
2021-01-15,703
2021-01-16,685
2021-01-17,693
2021-01-18,703
2021-01-19,697
2021-01-20,689
2021-01-21,693
2021-01-22,685
2021-01-23,675
2021-01-24,673
2021-01-25,695
2021-01-26,686
2021-01-27,660
2021-01-28,662
2021-01-29,657
2021-01-30,643
2021-01-31,660
2021-02-01,663
2021-02-02,644
2021-02-03,629
2021-02-04,603
2021-02-05,572
2021-02-06,545
2021-02-07,532
2021-02-08,544
2021-02-09,541
2021-02-10,541
2021-02-11,539
2021-02-12,535
2021-02-13,529
2021-02-14,534
2021-02-15,547
2021-02-16,542
2021-02-17,542
2021-02-18,529
2021-02-19,532
2021-02-20,539
2021-02-21,555
2021-02-22,565
2021-02-23,551
2021-02-24,548
2021-02-25,559
2021-02-26,544
2021-02-27,525
2021-02-28,544
2021-03-01,575
2021-03-02,569
2021-03-03,557
2021-03-04,570
2021-03-05,564
2021-03-06,573
2021-03-07,574
2021-03-08,598
2021-03-09,590
2021-03-10,601
2021-03-11,602
2021-03-12,591
2021-03-13,578
2021-03-14,583
2021-03-15,599
2021-03-16,609
2021-03-17,590
2021-03-18,598
2021-03-19,610
2021-03-20,616
2021-03-21,636
2021-03-22,648
2021-03-23,643
2021-03-24,641
2021-03-25,656
2021-03-26,662
2021-03-27,664
2021-03-28,671
2021-03-29,693
2021-03-30,693
2021-03-31,707
2021-04-01,701
2021-04-02,733
2021-04-03,743
2021-04-04,757
2021-04-05,768
2021-04-06,783
2021-04-07,799
2021-04-08,804
2021-04-09,808
2021-04-10,798
2021-04-11,802
2021-04-12,805
2021-04-13,793
2021-04-14,801
2021-04-15,817
2021-04-16,811
2021-04-17,819
2021-04-18,822
2021-04-19,844
2021-04-20,831
2021-04-21,839
2021-04-22,839
2021-04-23,855
2021-04-24,838
2021-04-25,835
2021-04-26,839
2021-04-27,836
2021-04-28,833
2021-04-29,840
2021-04-30,836
2021-05-01,820
2021-05-02,852
2021-05-03,849
2021-05-04,849
2021-05-05,834
2021-05-06,818
2021-05-07,806
2021-05-08,787
2021-05-09,777
2021-05-10,760
2021-05-11,749
2021-05-12,738
2021-05-13,723
2021-05-14,722
2021-05-15,704
2021-05-16,683
2021-05-17,682
2021-05-18,658
2021-05-19,637
2021-05-20,623
2021-05-21,606
2021-05-22,602
2021-05-23,594
2021-05-24,595
2021-05-25,582
2021-05-26,555
2021-05-27,542
2021-05-28,522
2021-05-29,502
2021-05-30,491
2021-05-31,473
2021-06-01,448
2021-06-02,426
2021-06-03,397
2021-06-04,371
2021-06-05,356
2021-06-06,346
2021-06-07,342
2021-06-08,324
2021-06-09,312
2021-06-10,300
2021-06-11,284
2021-06-12,271
2021-06-13,267
2021-06-14,268
2021-06-15,254
2021-06-16,242
2021-06-17,231
2021-06-18,221
2021-06-19,210
2021-06-20,200
2021-06-21,198
2021-06-22,187
2021-06-23,175
2021-06-24,161
2021-06-25,153
2021-06-26,149
2021-06-27,144
2021-06-28,143
2021-06-29,132
2021-06-30,126
2021-07-01,115
2021-07-02,111
2021-07-03,111
2021-07-04,111
2021-07-05,110
2021-07-06,105
2021-07-07,98
2021-07-08,90
2021-07-09,88
2021-07-10,85
2021-07-11,86
2021-07-12,89
2021-07-13,85
2021-07-14,82
2021-07-15,82
2021-07-16,86
2021-07-17,87
2021-07-18,90
2021-07-19,108
2021-07-20,111
2021-07-21,119
2021-07-22,123
2021-07-23,131
2021-07-24,141
2021-07-25,150
2021-07-26,160
2021-07-27,172
2021-07-28,182
2021-07-29,186
2021-07-30,185
2021-07-31,192
2021-08-01,202
2021-08-02,212
2021-08-03,209
2021-08-04,216
2021-08-05,219
2021-08-06,220
2021-08-07,220
2021-08-08,219
2021-08-09,222
2021-08-10,223
2021-08-11,221
2021-08-12,215
2021-08-13,208
2021-08-14,206
2021-08-15,206
2021-08-16,207
2021-08-17,210
2021-08-18,221
2021-08-19,221
2021-08-20,223
2021-08-21,221
2021-08-22,225
2021-08-23,238
2021-08-24,234
2021-08-25,232
2021-08-26,228
2021-08-27,232
2021-08-28,233
2021-08-29,227
2021-08-30,228
2021-08-31,220
2021-09-01,214
2021-09-02,216
2021-09-03,221
2021-09-04,220
2021-09-05,222
2021-09-06,227
2021-09-07,230
2021-09-08,228
2021-09-09,224
2021-09-10,222
2021-09-11,215
2021-09-12,206
2021-09-13,206
2021-09-14,210
2021-09-15,210
2021-09-16,207
2021-09-17,203
2021-09-18,198
2021-09-19,203
2021-09-20,206
2021-09-21,205
2021-09-22,191
2021-09-23,192
2021-09-24,187
2021-09-25,181
2021-09-26,177
2021-09-27,169
2021-09-28,160
2021-09-29,153
2021-09-30,144
2021-10-01,144
2021-10-02,139
2021-10-03,141
2021-10-04,148
2021-10-05,137
2021-10-06,139
2021-10-07,134
2021-10-08,136
2021-10-09,143
2021-10-10,146
2021-10-11,152
2021-10-12,148
2021-10-13,153
2021-10-14,154
2021-10-15,147
2021-10-16,144
2021-10-17,155
2021-10-18,164
2021-10-19,168
2021-10-20,180
2021-10-21,182
2021-10-22,200
2021-10-23,196
2021-10-24,202
2021-10-25,210
2021-10-26,210
2021-10-27,220
2021-10-28,224
2021-10-29,238
2021-10-30,226
2021-10-31,235
2021-11-01,250
2021-11-02,264
2021-11-03,276
2021-11-04,282
2021-11-05,294
2021-11-06,308
2021-11-07,329
2021-11-08,330
2021-11-09,338
2021-11-10,352
2021-11-11,364
2021-11-12,384
2021-11-13,382
2021-11-14,399
2021-11-15,410
2021-11-16,430
2021-11-17,438
2021-11-18,455
2021-11-19,472
2021-11-20,478
2021-11-21,501
2021-11-22,526
2021-11-23,537
2021-11-24,554
2021-11-25,579
2021-11-26,574
2021-11-27,595
2021-11-28,605
2021-11-29,626
2021-11-30,644
2021-12-01,646
2021-12-02,640
2021-12-03,637
2021-12-04,625
2021-12-05,636
2021-12-06,654
2021-12-07,666
2021-12-08,673
2021-12-09,683
2021-12-10,686
2021-12-11,661
2021-12-12,674
2021-12-13,669
2021-12-14,653
2021-12-15,656
2021-12-16,653
2021-12-17,661
2021-12-18,641
2021-12-19,633
2021-12-20,632
2021-12-21,623
2021-12-22,601
2021-12-23,579
2021-12-24,568
2021-12-25,548
2021-12-26,548
2021-12-27,560
2021-12-28,546
2021-12-29,529
2021-12-30,512
2021-12-31,496
2022-01-01,484
2022-01-02,486
2022-01-03,498
2022-01-04,474
2022-01-05,464
2022-01-06,449
2022-01-07,431
2022-01-08,423
2022-01-09,422
2022-01-10,425
2022-01-11,407
2022-01-12,389
2022-01-13,373
2022-01-14,354
2022-01-15,332
2022-01-16,322
2022-01-17,326
2022-01-18,312
2022-01-19,310
2022-01-20,299
2022-01-21,290
2022-01-22,277
2022-01-23,270
2022-01-24,270
2022-01-25,268
2022-01-26,259
2022-01-27,256
2022-01-28,246
2022-01-29,225
2022-01-30,218
2022-01-31,228
2022-02-01,224
2022-02-02,226
2022-02-03,227
