Datum,Opgenomen
2020-07-23,27
2020-07-24,25
2020-07-25,22
2020-07-26,23
2020-07-27,26
2020-07-28,26
2020-07-29,25
2020-07-30,27
2020-07-31,30
2020-08-01,31
2020-08-02,32
2020-08-03,35
2020-08-04,37
2020-08-05,36
2020-08-06,39
2020-08-07,39
2020-08-08,40
2020-08-09,45
2020-08-10,43
2020-08-11,46
2020-08-12,46
2020-08-13,43
2020-08-14,48
2020-08-15,46
2020-08-16,47
2020-08-17,55
2020-08-18,51
2020-08-19,50
2020-08-20,52
2020-08-21,55
2020-08-22,51
2020-08-23,53
2020-08-24,53
2020-08-25,48
2020-08-26,46
2020-08-27,46
2020-08-28,44
2020-08-29,44
2020-08-30,49
2020-08-31,48
2020-09-01,44
2020-09-02,43
2020-09-03,44
2020-09-04,48
2020-09-05,44
2020-09-06,48
2020-09-07,49
2020-09-08,48
2020-09-09,49
2020-09-10,52
2020-09-11,57
2020-09-12,61
2020-09-13,63
2020-09-14,74
2020-09-15,74
2020-09-16,69
2020-09-17,69
2020-09-18,73
2020-09-19,86
2020-09-20,97
2020-09-21,106
2020-09-22,113
2020-09-23,122
2020-09-24,129
2020-09-25,143
2020-09-26,148
2020-09-27,159
2020-09-28,166
2020-09-29,176
2020-09-30,179
2020-10-01,184
2020-10-02,184
2020-10-03,193
2020-10-04,205
2020-10-05,219
2020-10-06,241
2020-10-07,254
2020-10-08,259
2020-10-09,276
2020-10-10,276
2020-10-11,282
2020-10-12,305
2020-10-13,324
2020-10-14,343
2020-10-15,362
2020-10-16,399
2020-10-17,393
2020-10-18,416
2020-10-19,454
2020-10-20,480
2020-10-21,496
2020-10-22,509
2020-10-23,523
2020-10-24,529
2020-10-25,545
2020-10-26,571
2020-10-27,583
2020-10-28,601
2020-10-29,612
2020-10-30,619
2020-10-31,626
2020-11-01,634
2020-11-02,659
2020-11-03,654
2020-11-04,661
2020-11-05,656
2020-11-06,652
2020-11-07,643
2020-11-08,648
2020-11-09,649
2020-11-10,653
2020-11-11,648
2020-11-12,653
2020-11-13,655
2020-11-14,623
2020-11-15,625
2020-11-16,621
2020-11-17,608
2020-11-18,592
2020-11-19,594
2020-11-20,585
2020-11-21,571
2020-11-22,567
2020-11-23,570
2020-11-24,563
2020-11-25,569
2020-11-26,564
2020-11-27,548
2020-11-28,541
2020-11-29,526
2020-11-30,522
2020-12-01,514
2020-12-02,515
2020-12-03,503
2020-12-04,514
2020-12-05,508
2020-12-06,512
2020-12-07,507
2020-12-08,517
2020-12-09,510
2020-12-10,516
2020-12-11,512
2020-12-12,509
2020-12-13,533
2020-12-14,539
2020-12-15,552
2020-12-16,562
2020-12-17,586
2020-12-18,593
2020-12-19,604
2020-12-20,626
2020-12-21,623
2020-12-22,631
2020-12-23,648
2020-12-24,654
2020-12-25,645
2020-12-26,658
2020-12-27,673
2020-12-28,708
2020-12-29,729
2020-12-30,740
2020-12-31,741
2021-01-01,728
2021-01-02,732
2021-01-03,734
2021-01-04,751
2021-01-05,748
2021-01-06,736
2021-01-07,734
2021-01-08,731
2021-01-09,712
2021-01-10,708
2021-01-11,721
2021-01-12,726
2021-01-13,727
2021-01-14,710
2021-01-15,703
2021-01-16,685
2021-01-17,693
2021-01-18,703
2021-01-19,697
2021-01-20,689
2021-01-21,694
2021-01-22,686
2021-01-23,675
2021-01-24,673
2021-01-25,695
2021-01-26,687
2021-01-27,661
2021-01-28,663
2021-01-29,658
2021-01-30,644
2021-01-31,661
2021-02-01,664
2021-02-02,645
2021-02-03,630
2021-02-04,605
2021-02-05,574
2021-02-06,547
2021-02-07,533
2021-02-08,545
2021-02-09,542
2021-02-10,542
2021-02-11,540
2021-02-12,536
2021-02-13,530
2021-02-14,535
2021-02-15,548
2021-02-16,543
2021-02-17,543
2021-02-18,530
2021-02-19,533
2021-02-20,540
2021-02-21,556
2021-02-22,566
2021-02-23,551
2021-02-24,548
2021-02-25,559
2021-02-26,544
2021-02-27,526
2021-02-28,545
2021-03-01,576
2021-03-02,570
2021-03-03,558
2021-03-04,571
2021-03-05,565
2021-03-06,574
2021-03-07,575
2021-03-08,599
2021-03-09,591
2021-03-10,602
2021-03-11,603
2021-03-12,592
2021-03-13,579
2021-03-14,585
2021-03-15,601
2021-03-16,611
2021-03-17,592
2021-03-18,600
2021-03-19,612
2021-03-20,619
2021-03-21,640
2021-03-22,652
2021-03-23,647
2021-03-24,646
2021-03-25,662
2021-03-26,668
2021-03-27,670
2021-03-28,677
2021-03-29,699
2021-03-30,700
2021-03-31,714
2021-04-01,708
2021-04-02,742
2021-04-03,752
2021-04-04,765
2021-04-05,774
2021-04-06,790
2021-04-07,806
2021-04-08,812
2021-04-09,815
2021-04-10,805
2021-04-11,809
2021-04-12,813
2021-04-13,800
2021-04-14,806
2021-04-15,822
2021-04-16,817
2021-04-17,824
2021-04-18,827
2021-04-19,849
2021-04-20,835
2021-04-21,843
2021-04-22,844
2021-04-23,861
2021-04-24,845
2021-04-25,842
2021-04-26,845
2021-04-27,842
2021-04-28,840
2021-04-29,846
2021-04-30,839
2021-05-01,823
2021-05-02,856
2021-05-03,854
2021-05-04,855
2021-05-05,840
2021-05-06,822
2021-05-07,809
2021-05-08,791
2021-05-09,782
2021-05-10,765
2021-05-11,754
2021-05-12,744
2021-05-13,729
2021-05-14,728
2021-05-15,709
2021-05-16,686
2021-05-17,685
2021-05-18,660
2021-05-19,639
2021-05-20,625
2021-05-21,609
2021-05-22,605
2021-05-23,597
2021-05-24,598
2021-05-25,584
2021-05-26,558
2021-05-27,545
2021-05-28,525
2021-05-29,505
2021-05-30,493
2021-05-31,474
2021-06-01,449
2021-06-02,428
2021-06-03,399
2021-06-04,373
2021-06-05,357
2021-06-06,347
2021-06-07,343
2021-06-08,325
2021-06-09,313
2021-06-10,301
2021-06-11,285
2021-06-12,272
2021-06-13,268
2021-06-14,268
2021-06-15,254
2021-06-16,242
2021-06-17,231
2021-06-18,221
2021-06-19,210
2021-06-20,200
2021-06-21,198
2021-06-22,187
2021-06-23,175
2021-06-24,161
2021-06-25,153
2021-06-26,149
2021-06-27,144
2021-06-28,143
2021-06-29,132
2021-06-30,127
2021-07-01,115
2021-07-02,111
2021-07-03,111
2021-07-04,111
2021-07-05,110
2021-07-06,105
2021-07-07,98
2021-07-08,90
2021-07-09,88
2021-07-10,85
2021-07-11,86
2021-07-12,89
2021-07-13,85
2021-07-14,82
2021-07-15,82
2021-07-16,86
2021-07-17,87
2021-07-18,90
2021-07-19,108
2021-07-20,111
2021-07-21,119
2021-07-22,123
2021-07-23,131
2021-07-24,141
2021-07-25,150
2021-07-26,160
2021-07-27,172
2021-07-28,182
2021-07-29,186
2021-07-30,185
2021-07-31,192
2021-08-01,202
2021-08-02,212
2021-08-03,209
2021-08-04,216
2021-08-05,219
2021-08-06,220
2021-08-07,220
2021-08-08,219
2021-08-09,222
2021-08-10,223
2021-08-11,221
2021-08-12,215
2021-08-13,208
2021-08-14,206
2021-08-15,206
2021-08-16,207
2021-08-17,210
2021-08-18,221
2021-08-19,221
2021-08-20,222
2021-08-21,220
2021-08-22,224
2021-08-23,237
2021-08-24,233
2021-08-25,231
2021-08-26,227
2021-08-27,231
2021-08-28,232
2021-08-29,226
2021-08-30,227
2021-08-31,219
2021-09-01,213
2021-09-02,215
2021-09-03,220
2021-09-04,219
2021-09-05,221
2021-09-06,226
2021-09-07,229
2021-09-08,227
2021-09-09,223
2021-09-10,221
2021-09-11,214
2021-09-12,205
2021-09-13,205
2021-09-14,209
2021-09-15,209
2021-09-16,206
2021-09-17,202
2021-09-18,198
2021-09-19,203
2021-09-20,206
2021-09-21,205
2021-09-22,191
2021-09-23,192
2021-09-24,187
2021-09-25,181
2021-09-26,177
2021-09-27,169
2021-09-28,160
2021-09-29,153
2021-09-30,144
2021-10-01,144
2021-10-02,139
2021-10-03,141
2021-10-04,148
2021-10-05,137
2021-10-06,139
2021-10-07,134
2021-10-08,136
2021-10-09,143
2021-10-10,146
2021-10-11,152
2021-10-12,148
2021-10-13,153
2021-10-14,154
2021-10-15,147
2021-10-16,144
2021-10-17,155
2021-10-18,164
2021-10-19,168
2021-10-20,180
2021-10-21,182
2021-10-22,200
2021-10-23,196
2021-10-24,202
2021-10-25,211
2021-10-26,211
2021-10-27,221
2021-10-28,225
2021-10-29,239
2021-10-30,227
2021-10-31,236
2021-11-01,251
2021-11-02,265
2021-11-03,276
2021-11-04,282
2021-11-05,294
2021-11-06,308
2021-11-07,329
2021-11-08,331
2021-11-09,338
2021-11-10,352
2021-11-11,364
2021-11-12,384
2021-11-13,382
2021-11-14,399
2021-11-15,411
2021-11-16,431
2021-11-17,439
2021-11-18,456
2021-11-19,473
2021-11-20,479
2021-11-21,501
2021-11-22,526
2021-11-23,536
2021-11-24,554
2021-11-25,579
2021-11-26,573
2021-11-27,595
2021-11-28,605
2021-11-29,626
2021-11-30,644
2021-12-01,646
2021-12-02,640
2021-12-03,637
2021-12-04,625
2021-12-05,636
2021-12-06,653
2021-12-07,665
2021-12-08,672
2021-12-09,683
2021-12-10,686
2021-12-11,661
2021-12-12,675
2021-12-13,670
2021-12-14,654
2021-12-15,657
2021-12-16,654
2021-12-17,663
2021-12-18,642
2021-12-19,633
2021-12-20,632
2021-12-21,623
2021-12-22,601
2021-12-23,580
2021-12-24,569
2021-12-25,548
2021-12-26,548
2021-12-27,560
2021-12-28,546
2021-12-29,529
2021-12-30,513
2021-12-31,497
2022-01-01,485
2022-01-02,487
2022-01-03,499
2022-01-04,475
2022-01-05,465
2022-01-06,450
2022-01-07,432
2022-01-08,424
2022-01-09,424
2022-01-10,427
2022-01-11,409
2022-01-12,390
2022-01-13,374
2022-01-14,357
2022-01-15,334
2022-01-16,325
2022-01-17,329
2022-01-18,315
2022-01-19,313
2022-01-20,302
2022-01-21,293
2022-01-22,280
2022-01-23,270
2022-01-24,270
2022-01-25,269
2022-01-26,255
