Datum,OverleeftCumulatief
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,2
2020-03-05,2
2020-03-06,2
2020-03-07,3
2020-03-08,3
2020-03-09,3
2020-03-10,3
2020-03-11,3
2020-03-12,3
2020-03-13,4
2020-03-14,7
2020-03-15,7
2020-03-16,8
2020-03-17,8
2020-03-18,12
2020-03-19,12
2020-03-20,14
2020-03-21,16
2020-03-22,19
2020-03-23,22
2020-03-24,25
2020-03-25,29
2020-03-26,39
2020-03-27,45
2020-03-28,49
2020-03-29,60
2020-03-30,69
2020-03-31,87
2020-04-01,105
2020-04-02,119
2020-04-03,141
2020-04-04,154
2020-04-05,163
2020-04-06,187
2020-04-07,210
2020-04-08,235
2020-04-09,263
2020-04-10,292
2020-04-11,311
2020-04-12,329
2020-04-13,344
2020-04-14,395
2020-04-15,451
2020-04-16,501
2020-04-17,548
2020-04-18,572
2020-04-19,578
2020-04-20,634
2020-04-21,685
2020-04-22,731
2020-04-23,777
2020-04-24,840
2020-04-25,857
2020-04-26,866
2020-04-27,875
2020-04-28,925
2020-04-29,961
2020-04-30,1004
2020-05-01,1046
2020-05-02,1060
2020-05-03,1067
2020-05-04,1110
2020-05-05,1124
2020-05-06,1162
2020-05-07,1201
2020-05-08,1237
2020-05-09,1246
2020-05-10,1249
2020-05-11,1287
2020-05-12,1329
2020-05-13,1364
2020-05-14,1391
2020-05-15,1425
2020-05-16,1433
2020-05-17,1437
2020-05-18,1470
2020-05-19,1502
2020-05-20,1533
2020-05-21,1539
2020-05-22,1571
2020-05-23,1574
2020-05-24,1574
2020-05-25,1597
2020-05-26,1618
2020-05-27,1641
2020-05-28,1672
2020-05-29,1693
2020-05-30,1700
2020-05-31,1700
2020-06-01,1700
2020-06-02,1723
2020-06-03,1743
2020-06-04,1762
2020-06-05,1772
2020-06-06,1774
2020-06-07,1776
2020-06-08,1792
2020-06-09,1804
2020-06-10,1815
2020-06-11,1827
2020-06-12,1837
2020-06-13,1837
2020-06-14,1839
2020-06-15,1857
2020-06-16,1862
2020-06-17,1868
2020-06-18,1875
2020-06-19,1883
2020-06-20,1884
2020-06-21,1884
2020-06-22,1889
2020-06-23,1895
2020-06-24,1901
2020-06-25,1906
2020-06-26,1910
2020-06-27,1910
2020-06-28,1910
2020-06-29,1914
2020-06-30,1921
2020-07-01,1924
2020-07-02,1928
2020-07-03,1936
2020-07-04,1936
2020-07-05,1937
2020-07-06,1942
2020-07-07,1945
2020-07-08,1948
2020-07-09,1951
2020-07-10,1951
2020-07-11,1951
2020-07-12,1953
2020-07-13,1954
2020-07-14,1955
2020-07-15,1958
2020-07-16,1962
2020-07-17,1962
2020-07-18,1962
2020-07-19,1962
2020-07-20,1967
2020-07-21,1969
2020-07-22,1972
2020-07-23,1973
2020-07-24,1977
2020-07-25,1978
2020-07-26,1978
2020-07-27,1979
2020-07-28,1980
2020-07-29,1981
2020-07-30,1983
2020-07-31,1983
2020-08-01,1984
2020-08-02,1984
2020-08-03,1984
2020-08-04,1985
2020-08-05,1988
2020-08-06,1989
2020-08-07,1990
2020-08-08,1990
2020-08-09,1991
2020-08-10,1992
2020-08-11,1993
2020-08-12,1994
2020-08-13,1994
2020-08-14,1995
2020-08-15,1995
2020-08-16,1996
2020-08-17,1999
2020-08-18,2002
2020-08-19,2007
2020-08-20,2010
2020-08-21,2013
2020-08-22,2013
2020-08-23,2013
2020-08-24,2014
2020-08-25,2015
2020-08-26,2020
2020-08-27,2023
2020-08-28,2028
2020-08-29,2029
2020-08-30,2029
2020-08-31,2032
2020-09-01,2034
2020-09-02,2036
2020-09-03,2039
2020-09-04,2040
2020-09-05,2042
2020-09-06,2042
2020-09-07,2042
2020-09-08,2043
2020-09-09,2045
2020-09-10,2047
2020-09-11,2048
2020-09-12,2049
2020-09-13,2049
2020-09-14,2052
2020-09-15,2055
2020-09-16,2055
