Datum,OverleeftCumulatief
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,2
2020-03-05,2
2020-03-06,2
2020-03-07,3
2020-03-08,3
2020-03-09,3
2020-03-10,3
2020-03-11,3
2020-03-12,3
2020-03-13,4
2020-03-14,7
2020-03-15,7
2020-03-16,8
2020-03-17,8
2020-03-18,12
2020-03-19,12
2020-03-20,14
2020-03-21,16
2020-03-22,18
2020-03-23,21
2020-03-24,25
2020-03-25,31
2020-03-26,41
2020-03-27,47
2020-03-28,51
2020-03-29,61
2020-03-30,69
2020-03-31,86
2020-04-01,104
2020-04-02,119
2020-04-03,140
2020-04-04,154
2020-04-05,163
2020-04-06,186
2020-04-07,210
2020-04-08,235
2020-04-09,262
2020-04-10,289
2020-04-11,310
2020-04-12,328
2020-04-13,343
2020-04-14,393
2020-04-15,447
2020-04-16,498
2020-04-17,546
2020-04-18,569
2020-04-19,575
2020-04-20,628
2020-04-21,681
2020-04-22,727
2020-04-23,774
2020-04-24,839
2020-04-25,855
2020-04-26,865
2020-04-27,874
2020-04-28,925
2020-04-29,962
2020-04-30,1004
2020-05-01,1043
2020-05-02,1058
2020-05-03,1065
2020-05-04,1108
2020-05-05,1123
2020-05-06,1160
2020-05-07,1200
2020-05-08,1237
2020-05-09,1245
2020-05-10,1248
2020-05-11,1289
2020-05-12,1331
2020-05-13,1366
2020-05-14,1393
2020-05-15,1428
2020-05-16,1437
2020-05-17,1441
2020-05-18,1474
2020-05-19,1506
2020-05-20,1536
2020-05-21,1541
2020-05-22,1574
2020-05-23,1577
2020-05-24,1577
2020-05-25,1600
2020-05-26,1621
2020-05-27,1644
2020-05-28,1675
2020-05-29,1696
2020-05-30,1703
2020-05-31,1703
2020-06-01,1703
2020-06-02,1727
2020-06-03,1748
2020-06-04,1768
2020-06-05,1779
2020-06-06,1781
2020-06-07,1783
2020-06-08,1800
2020-06-09,1813
2020-06-10,1825
2020-06-11,1837
2020-06-12,1847
2020-06-13,1847
2020-06-14,1849
2020-06-15,1867
2020-06-16,1872
2020-06-17,1879
2020-06-18,1886
2020-06-19,1894
2020-06-20,1895
2020-06-21,1895
2020-06-22,1899
2020-06-23,1906
2020-06-24,1912
2020-06-25,1918
2020-06-26,1922
2020-06-27,1922
2020-06-28,1922
2020-06-29,1927
2020-06-30,1934
2020-07-01,1939
2020-07-02,1943
2020-07-03,1953
2020-07-04,1953
2020-07-05,1954
2020-07-06,1959
2020-07-07,1961
2020-07-08,1966
2020-07-09,1970
2020-07-10,1970
2020-07-11,1970
2020-07-12,1972
2020-07-13,1973
2020-07-14,1974
2020-07-15,1976
2020-07-16,1981
2020-07-17,1981
2020-07-18,1981
2020-07-19,1981
2020-07-20,1986
2020-07-21,1988
2020-07-22,1992
2020-07-23,1994
2020-07-24,1998
2020-07-25,1999
2020-07-26,1999
2020-07-27,2001
2020-07-28,2002
2020-07-29,2003
2020-07-30,2005
2020-07-31,2005
2020-08-01,2006
2020-08-02,2006
2020-08-03,2006
2020-08-04,2007
2020-08-05,2010
2020-08-06,2011
2020-08-07,2012
2020-08-08,2012
2020-08-09,2013
2020-08-10,2014
2020-08-11,2015
2020-08-12,2016
2020-08-13,2016
2020-08-14,2017
2020-08-15,2017
2020-08-16,2018
2020-08-17,2021
2020-08-18,2025
2020-08-19,2031
2020-08-20,2034
2020-08-21,2037
2020-08-22,2037
2020-08-23,2038
2020-08-24,2039
2020-08-25,2040
2020-08-26,2046
2020-08-27,2050
2020-08-28,2055
2020-08-29,2056
2020-08-30,2056
2020-08-31,2059
2020-09-01,2061
2020-09-02,2063
2020-09-03,2066
2020-09-04,2067
2020-09-05,2067
2020-09-06,2067
2020-09-07,2068
2020-09-08,2068
2020-09-09,2070
2020-09-10,2072
2020-09-11,2074
2020-09-12,2075
2020-09-13,2075
2020-09-14,2078
2020-09-15,2082
2020-09-16,2083
2020-09-17,2088
2020-09-18,2090
2020-09-19,2092
2020-09-20,2092
2020-09-21,2095
2020-09-22,2098
2020-09-23,2103
2020-09-24,2105
2020-09-25,2109
2020-09-26,2110
2020-09-27,2110
2020-09-28,2114
2020-09-29,2117
2020-09-30,2120
2020-10-01,2128
2020-10-02,2131
2020-10-03,2135
2020-10-04,2139
2020-10-05,2143
2020-10-06,2155
2020-10-07,2164
2020-10-08,2171
2020-10-09,2181
2020-10-10,2191
2020-10-11,2195
2020-10-12,2205
2020-10-13,2218
2020-10-14,2225
2020-10-15,2234
2020-10-16,2255
2020-10-17,2261
2020-10-18,2266
2020-10-19,2277
2020-10-20,2295
2020-10-21,2308
2020-10-22,2329
2020-10-23,2347
2020-10-24,2358
2020-10-25,2368
2020-10-26,2386
2020-10-27,2413
2020-10-28,2435
2020-10-29,2455
2020-10-30,2478
2020-10-31,2487
2020-11-01,2495
2020-11-02,2521
2020-11-03,2548
2020-11-04,2577
2020-11-05,2609
2020-11-06,2636
2020-11-07,2645
2020-11-08,2656
2020-11-09,2690
2020-11-10,2719
2020-11-11,2748
2020-11-12,2775
2020-11-13,2814
2020-11-14,2821
2020-11-15,2829
2020-11-16,2855
2020-11-17,2887
2020-11-18,2913
2020-11-19,2941
2020-11-20,2969
2020-11-21,2975
2020-11-22,2982
2020-11-23,3011
2020-11-24,3040
2020-11-25,3067
2020-11-26,3088
2020-11-27,3119
2020-11-28,3127
2020-11-29,3131
2020-11-30,3156
2020-12-01,3177
2020-12-02,3199
2020-12-03,3216
2020-12-04,3247
2020-12-05,3251
2020-12-06,3257
2020-12-07,3280
2020-12-08,3308
2020-12-09,3336
2020-12-10,3357
2020-12-11,3378
2020-12-12,3386
2020-12-13,3388
2020-12-14,3417
2020-12-15,3437
2020-12-16,3464
2020-12-17,3489
2020-12-18,3513
2020-12-19,3517
2020-12-20,3525
2020-12-21,3556
2020-12-22,3585
2020-12-23,3609
2020-12-24,3643
2020-12-25,3648
2020-12-26,3654
2020-12-27,3660
2020-12-28,3684
2020-12-29,3707
2020-12-30,3736
2020-12-31,3757
2021-01-01,3771
2021-01-02,3779
2021-01-03,3790
2021-01-04,3815
2021-01-05,3855
2021-01-06,3897
2021-01-07,3933
2021-01-08,3973
2021-01-09,3984
2021-01-10,3994
2021-01-11,4028
2021-01-12,4072
2021-01-13,4106
2021-01-14,4142
2021-01-15,4173
2021-01-16,4181
2021-01-17,4188
2021-01-18,4223
2021-01-19,4260
2021-01-20,4292
2021-01-21,4324
2021-01-22,4363
2021-01-23,4377
2021-01-24,4381
2021-01-25,4419
2021-01-26,4449
2021-01-27,4475
2021-01-28,4502
2021-01-29,4530
2021-01-30,4542
2021-01-31,4546
2021-02-01,4580
2021-02-02,4609
2021-02-03,4654
2021-02-04,4693
2021-02-05,4733
2021-02-06,4742
2021-02-07,4747
2021-02-08,4784
2021-02-09,4827
2021-02-10,4862
2021-02-11,4892
2021-02-12,4921
2021-02-13,4930
2021-02-14,4934
2021-02-15,4968
2021-02-16,4999
2021-02-17,5024
2021-02-18,5047
2021-02-19,5082
2021-02-20,5088
2021-02-21,5094
2021-02-22,5120
2021-02-23,5141
2021-02-24,5175
2021-02-25,5198
2021-02-26,5222
2021-02-27,5234
2021-02-28,5238
2021-03-01,5270
2021-03-02,5312
2021-03-03,5343
2021-03-04,5375
2021-03-05,5412
2021-03-06,5425
2021-03-07,5435
2021-03-08,5462
2021-03-09,5499
2021-03-10,5528
2021-03-11,5554
2021-03-12,5586
2021-03-13,5594
2021-03-14,5598
2021-03-15,5638
2021-03-16,5674
