Datum,OverleeftCumulatief
2021-03-17,5770
2021-03-18,5801
2021-03-19,5846
2021-03-20,5855
2021-03-21,5858
2021-03-22,5902
2021-03-23,5943
2021-03-24,5980
2021-03-25,6014
2021-03-26,6047
2021-03-27,6062
2021-03-28,6070
2021-03-29,6108
2021-03-30,6147
2021-03-31,6186
2021-04-01,6218
2021-04-02,6260
2021-04-03,6285
2021-04-04,6298
2021-04-05,6307
2021-04-06,6347
2021-04-07,6386
2021-04-08,6441
2021-04-09,6473
2021-04-10,6492
2021-04-11,6499
2021-04-12,6539
2021-04-13,6582
2021-04-14,6628
2021-04-15,6664
2021-04-16,6719
2021-04-17,6737
2021-04-18,6744
2021-04-19,6785
2021-04-20,6835
2021-04-21,6873
2021-04-22,6923
2021-04-23,6974
2021-04-24,6987
2021-04-25,7006
2021-04-26,7063
2021-04-27,7087
2021-04-28,7131
2021-04-29,7176
2021-04-30,7227
2021-05-01,7245
2021-05-02,7260
2021-05-03,7310
2021-05-04,7365
2021-05-05,7384
2021-05-06,7427
2021-05-07,7482
2021-05-08,7497
2021-05-09,7511
2021-05-10,7558
2021-05-11,7623
2021-05-12,7674
2021-05-13,7690
2021-05-14,7739
2021-05-15,7754
2021-05-16,7764
2021-05-17,7814
2021-05-18,7870
2021-05-19,7919
2021-05-20,7962
2021-05-21,8016
2021-05-22,8031
2021-05-23,8038
2021-05-24,8046
2021-05-25,8088
2021-05-26,8133
2021-05-27,8163
2021-05-28,8209
2021-05-29,8221
2021-05-30,8228
2021-05-31,8265
2021-06-01,8302
2021-06-02,8337
2021-06-03,8360
2021-06-04,8390
2021-06-05,8397
2021-06-06,8402
2021-06-07,8438
2021-06-08,8474
2021-06-09,8504
2021-06-10,8528
2021-06-11,8546
2021-06-12,8548
2021-06-13,8550
2021-06-14,8560
2021-06-15,8578
2021-06-16,8597
2021-06-17,8621
2021-06-18,8633
2021-06-19,8636
2021-06-20,8638
2021-06-21,8661
2021-06-22,8676
2021-06-23,8687
2021-06-24,8707
2021-06-25,8724
2021-06-26,8729
2021-06-27,8729
2021-06-28,8743
2021-06-29,8756
2021-06-30,8766
2021-07-01,8784
2021-07-02,8794
2021-07-03,8795
2021-07-04,8797
2021-07-05,8807
2021-07-06,8820
2021-07-07,8825
2021-07-08,8831
2021-07-09,8832
2021-07-10,8833
2021-07-11,8833
2021-07-12,8841
2021-07-13,8844
2021-07-14,8850
2021-07-15,8857
2021-07-16,8860
2021-07-17,8861
2021-07-18,8862
2021-07-19,8870
2021-07-20,8879
2021-07-21,8885
2021-07-22,8893
2021-07-23,8899
2021-07-24,8903
2021-07-25,8906
2021-07-26,8915
2021-07-27,8924
2021-07-28,8933
2021-07-29,8945
2021-07-30,8952
2021-07-31,8956
2021-08-01,8960
2021-08-02,8974
2021-08-03,8993
2021-08-04,9001
2021-08-05,9007
2021-08-06,9016
2021-08-07,9017
2021-08-08,9021
2021-08-09,9033
2021-08-10,9054
2021-08-11,9067
2021-08-12,9082
2021-08-13,9095
2021-08-14,9100
2021-08-15,9102
2021-08-16,9116
2021-08-17,9134
2021-08-18,9142
2021-08-19,9160
2021-08-20,9174
2021-08-21,9179
2021-08-22,9181
2021-08-23,9191
2021-08-24,9206
2021-08-25,9218
2021-08-26,9236
2021-08-27,9250
2021-08-28,9252
2021-08-29,9254
2021-08-30,9264
2021-08-31,9277
2021-09-01,9287
2021-09-02,9300
2021-09-03,9307
2021-09-04,9312
2021-09-05,9315
2021-09-06,9329
2021-09-07,9342
2021-09-08,9349
2021-09-09,9361
2021-09-10,9378
2021-09-11,9381
2021-09-12,9382
2021-09-13,9397
2021-09-14,9409
2021-09-15,9419
2021-09-16,9431
2021-09-17,9439
2021-09-18,9439
2021-09-19,9442
2021-09-20,9456
2021-09-21,9465
2021-09-22,9470
2021-09-23,9474
2021-09-24,9487
2021-09-25,9491
2021-09-26,9493
2021-09-27,9501
2021-09-28,9507
2021-09-29,9518
2021-09-30,9531
2021-10-01,9542
2021-10-02,9545
2021-10-03,9547
2021-10-04,9560
2021-10-05,9573
2021-10-06,9580
2021-10-07,9592
2021-10-08,9607
2021-10-09,9609
2021-10-10,9609
2021-10-11,9620
2021-10-12,9634
2021-10-13,9641
2021-10-14,9649
2021-10-15,9664
2021-10-16,9666
2021-10-17,9666
2021-10-18,9684
2021-10-19,9691
2021-10-20,9695
2021-10-21,9704
2021-10-22,9717
2021-10-23,9717
2021-10-24,9720
2021-10-25,9729
2021-10-26,9741
2021-10-27,9748
2021-10-28,9759
2021-10-29,9768
2021-10-30,9770
2021-10-31,9772
2021-11-01,9780
2021-11-02,9793
2021-11-03,9803
2021-11-04,9811
2021-11-05,9824
2021-11-06,9830
2021-11-07,9831
2021-11-08,9847
2021-11-09,9869
2021-11-10,9883
2021-11-11,9894
2021-11-12,9909
2021-11-13,9917
2021-11-14,9920
2021-11-15,9933
2021-11-16,9953
2021-11-17,9967
2021-11-18,9986
2021-11-19,10009
2021-11-20,10016
2021-11-21,10022
2021-11-22,10043
2021-11-23,10067
2021-11-24,10085
2021-11-25,10110
2021-11-26,10138
2021-11-27,10150
2021-11-28,10157
2021-11-29,10186
2021-11-30,10221
2021-12-01,10250
2021-12-02,10280
2021-12-03,10311
2021-12-04,10319
2021-12-05,10331
2021-12-06,10366
2021-12-07,10404
2021-12-08,10433
2021-12-09,10469
2021-12-10,10501
2021-12-11,10516
2021-12-12,10524
2021-12-13,10555
2021-12-14,10592
2021-12-15,10615
2021-12-16,10657
2021-12-17,10697
2021-12-18,10706
2021-12-19,10709
2021-12-20,10751
2021-12-21,10787
2021-12-22,10827
2021-12-23,10865
2021-12-24,10906
2021-12-25,10919
2021-12-26,10923
2021-12-27,10958
2021-12-28,10997
2021-12-29,11037
2021-12-30,11062
2021-12-31,11089
2022-01-01,11092
2022-01-02,11099
2022-01-03,11129
2022-01-04,11153
2022-01-05,11182
2022-01-06,11206
2022-01-07,11229
2022-01-08,11241
2022-01-09,11244
2022-01-10,11269
2022-01-11,11296
2022-01-12,11321
2022-01-13,11349
2022-01-14,11375
2022-01-15,11384
2022-01-16,11388
2022-01-17,11414
2022-01-18,11439
2022-01-19,11461
2022-01-20,11486
2022-01-21,11507
2022-01-22,11513
2022-01-23,11516
2022-01-24,11530
2022-01-25,11534
