Datum,OverledenCumulatief
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,2
2020-03-09,2
2020-03-10,2
2020-03-11,4
2020-03-12,5
2020-03-13,5
2020-03-14,6
2020-03-15,10
2020-03-16,15
2020-03-17,17
2020-03-18,22
2020-03-19,29
2020-03-20,34
2020-03-21,47
2020-03-22,52
2020-03-23,69
2020-03-24,76
2020-03-25,88
2020-03-26,110
2020-03-27,124
2020-03-28,142
2020-03-29,168
2020-03-30,187
2020-03-31,219
2020-04-01,239
2020-04-02,262
2020-04-03,295
2020-04-04,314
2020-04-05,336
2020-04-06,354
2020-04-07,387
2020-04-08,403
2020-04-09,414
2020-04-10,443
2020-04-11,458
2020-04-12,471
2020-04-13,493
2020-04-14,502
2020-04-15,521
2020-04-16,538
2020-04-17,557
2020-04-18,571
2020-04-19,587
2020-04-20,606
2020-04-21,627
2020-04-22,644
2020-04-23,658
2020-04-24,670
2020-04-25,680
2020-04-26,693
2020-04-27,704
2020-04-28,708
2020-04-29,714
2020-04-30,725
2020-05-01,728
2020-05-02,738
2020-05-03,743
2020-05-04,749
2020-05-05,755
2020-05-06,760
2020-05-07,768
2020-05-08,772
2020-05-09,778
2020-05-10,780
2020-05-11,787
2020-05-12,790
2020-05-13,794
2020-05-14,797
2020-05-15,803
2020-05-16,804
2020-05-17,804
2020-05-18,805
2020-05-19,807
2020-05-20,812
2020-05-21,816
2020-05-22,819
2020-05-23,820
2020-05-24,822
2020-05-25,823
2020-05-26,825
2020-05-27,826
2020-05-28,828
2020-05-29,831
2020-05-30,831
2020-05-31,831
2020-06-01,833
2020-06-02,833
2020-06-03,837
2020-06-04,839
2020-06-05,839
2020-06-06,841
2020-06-07,841
2020-06-08,841
2020-06-09,841
2020-06-10,842
2020-06-11,843
2020-06-12,844
2020-06-13,845
2020-06-14,847
2020-06-15,848
2020-06-16,850
2020-06-17,851
2020-06-18,852
2020-06-19,853
2020-06-20,854
2020-06-21,855
2020-06-22,856
2020-06-23,857
2020-06-24,858
2020-06-25,858
2020-06-26,859
2020-06-27,860
2020-06-28,860
2020-06-29,860
2020-06-30,860
2020-07-01,860
2020-07-02,861
2020-07-03,861
2020-07-04,861
2020-07-05,861
2020-07-06,862
2020-07-07,863
2020-07-08,863
2020-07-09,863
2020-07-10,864
2020-07-11,864
2020-07-12,865
2020-07-13,866
2020-07-14,866
2020-07-15,866
2020-07-16,866
2020-07-17,866
2020-07-18,866
2020-07-19,866
2020-07-20,866
2020-07-21,866
2020-07-22,867
2020-07-23,867
2020-07-24,867
2020-07-25,867
2020-07-26,867
2020-07-27,867
2020-07-28,868
2020-07-29,869
2020-07-30,869
2020-07-31,870
2020-08-01,870
2020-08-02,870
2020-08-03,870
2020-08-04,871
2020-08-05,871
2020-08-06,871
2020-08-07,871
2020-08-08,871
2020-08-09,873
2020-08-10,873
2020-08-11,874
2020-08-12,874
2020-08-13,874
2020-08-14,875
2020-08-15,876
2020-08-16,877
2020-08-17,879
2020-08-18,879
2020-08-19,879
2020-08-20,879
2020-08-21,880
2020-08-22,881
2020-08-23,881
2020-08-24,882
2020-08-25,882
2020-08-26,882
2020-08-27,882
2020-08-28,882
2020-08-29,882
2020-08-30,882
