Datum,OverleeftCumulatief
2021-03-17,5769
2021-03-18,5800
2021-03-19,5845
2021-03-20,5854
2021-03-21,5857
2021-03-22,5901
2021-03-23,5942
2021-03-24,5979
2021-03-25,6013
2021-03-26,6046
2021-03-27,6061
2021-03-28,6069
2021-03-29,6107
2021-03-30,6145
2021-03-31,6184
2021-04-01,6216
2021-04-02,6258
2021-04-03,6283
2021-04-04,6296
2021-04-05,6305
2021-04-06,6345
2021-04-07,6384
2021-04-08,6439
2021-04-09,6471
2021-04-10,6490
2021-04-11,6497
2021-04-12,6537
2021-04-13,6580
2021-04-14,6626
2021-04-15,6662
2021-04-16,6717
2021-04-17,6735
2021-04-18,6742
2021-04-19,6783
2021-04-20,6833
2021-04-21,6871
2021-04-22,6921
2021-04-23,6972
2021-04-24,6985
2021-04-25,7004
2021-04-26,7061
2021-04-27,7085
2021-04-28,7129
2021-04-29,7174
2021-04-30,7225
2021-05-01,7243
2021-05-02,7258
2021-05-03,7308
2021-05-04,7363
2021-05-05,7382
2021-05-06,7425
2021-05-07,7480
2021-05-08,7495
2021-05-09,7509
2021-05-10,7556
2021-05-11,7621
2021-05-12,7672
2021-05-13,7688
2021-05-14,7737
2021-05-15,7752
2021-05-16,7762
2021-05-17,7812
2021-05-18,7868
2021-05-19,7917
2021-05-20,7960
2021-05-21,8014
2021-05-22,8029
2021-05-23,8036
2021-05-24,8044
2021-05-25,8086
2021-05-26,8131
2021-05-27,8161
2021-05-28,8207
2021-05-29,8219
2021-05-30,8226
2021-05-31,8263
2021-06-01,8300
2021-06-02,8335
2021-06-03,8358
2021-06-04,8388
2021-06-05,8395
2021-06-06,8400
2021-06-07,8437
2021-06-08,8473
2021-06-09,8503
2021-06-10,8527
2021-06-11,8545
2021-06-12,8547
2021-06-13,8549
2021-06-14,8559
2021-06-15,8577
2021-06-16,8596
2021-06-17,8620
2021-06-18,8632
2021-06-19,8635
2021-06-20,8637
2021-06-21,8660
2021-06-22,8675
2021-06-23,8686
2021-06-24,8706
2021-06-25,8723
2021-06-26,8728
2021-06-27,8728
2021-06-28,8742
2021-06-29,8755
2021-06-30,8765
2021-07-01,8783
2021-07-02,8793
2021-07-03,8794
2021-07-04,8796
2021-07-05,8806
2021-07-06,8819
2021-07-07,8824
2021-07-08,8830
2021-07-09,8831
2021-07-10,8832
2021-07-11,8832
2021-07-12,8840
2021-07-13,8843
2021-07-14,8849
2021-07-15,8856
2021-07-16,8859
2021-07-17,8860
2021-07-18,8861
2021-07-19,8869
2021-07-20,8878
2021-07-21,8884
2021-07-22,8892
2021-07-23,8898
2021-07-24,8902
2021-07-25,8905
2021-07-26,8914
2021-07-27,8923
2021-07-28,8932
2021-07-29,8944
2021-07-30,8951
2021-07-31,8955
2021-08-01,8959
2021-08-02,8973
2021-08-03,8992
2021-08-04,9000
2021-08-05,9006
2021-08-06,9015
2021-08-07,9016
2021-08-08,9020
2021-08-09,9032
2021-08-10,9053
2021-08-11,9066
2021-08-12,9081
2021-08-13,9094
2021-08-14,9099
2021-08-15,9101
2021-08-16,9115
2021-08-17,9132
2021-08-18,9140
2021-08-19,9158
2021-08-20,9172
2021-08-21,9177
2021-08-22,9179
2021-08-23,9189
2021-08-24,9204
2021-08-25,9216
2021-08-26,9234
2021-08-27,9248
2021-08-28,9250
2021-08-29,9252
2021-08-30,9262
2021-08-31,9275
2021-09-01,9285
2021-09-02,9298
2021-09-03,9305
2021-09-04,9310
2021-09-05,9313
2021-09-06,9327
2021-09-07,9340
2021-09-08,9347
2021-09-09,9359
2021-09-10,9376
2021-09-11,9379
2021-09-12,9380
2021-09-13,9395
2021-09-14,9407
2021-09-15,9417
2021-09-16,9429
2021-09-17,9437
2021-09-18,9437
2021-09-19,9440
2021-09-20,9454
2021-09-21,9463
2021-09-22,9468
2021-09-23,9472
2021-09-24,9485
2021-09-25,9489
2021-09-26,9491
2021-09-27,9499
2021-09-28,9505
2021-09-29,9516
2021-09-30,9529
2021-10-01,9540
2021-10-02,9543
2021-10-03,9545
2021-10-04,9558
2021-10-05,9571
2021-10-06,9578
2021-10-07,9590
2021-10-08,9605
2021-10-09,9607
2021-10-10,9607
2021-10-11,9618
2021-10-12,9631
2021-10-13,9638
2021-10-14,9646
2021-10-15,9661
2021-10-16,9663
2021-10-17,9663
2021-10-18,9681
2021-10-19,9688
2021-10-20,9692
2021-10-21,9701
2021-10-22,9714
2021-10-23,9714
2021-10-24,9717
2021-10-25,9726
2021-10-26,9738
2021-10-27,9745
2021-10-28,9756
2021-10-29,9765
2021-10-30,9767
2021-10-31,9769
2021-11-01,9777
2021-11-02,9790
2021-11-03,9800
2021-11-04,9808
2021-11-05,9821
2021-11-06,9827
2021-11-07,9828
2021-11-08,9844
2021-11-09,9866
2021-11-10,9880
2021-11-11,9891
2021-11-12,9906
2021-11-13,9914
2021-11-14,9917
2021-11-15,9930
2021-11-16,9950
2021-11-17,9964
2021-11-18,9983
2021-11-19,10005
2021-11-20,10012
2021-11-21,10018
2021-11-22,10039
2021-11-23,10063
2021-11-24,10081
2021-11-25,10106
2021-11-26,10134
2021-11-27,10146
2021-11-28,10153
2021-11-29,10182
2021-11-30,10217
2021-12-01,10246
2021-12-02,10276
2021-12-03,10307
2021-12-04,10315
2021-12-05,10327
2021-12-06,10362
2021-12-07,10400
2021-12-08,10429
2021-12-09,10465
2021-12-10,10496
2021-12-11,10511
2021-12-12,10519
2021-12-13,10550
2021-12-14,10587
2021-12-15,10607
2021-12-16,10649
2021-12-17,10689
2021-12-18,10698
2021-12-19,10701
2021-12-20,10744
2021-12-21,10779
2021-12-22,10816
2021-12-23,10852
2021-12-24,10890
2021-12-25,10903
2021-12-26,10907
2021-12-27,10937
2021-12-28,10948
