Datum,OverleeftCumulatief
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,2
2020-03-05,2
2020-03-06,2
2020-03-07,3
2020-03-08,3
2020-03-09,3
2020-03-10,3
2020-03-11,3
2020-03-12,3
2020-03-13,4
2020-03-14,7
2020-03-15,7
2020-03-16,8
2020-03-17,8
2020-03-18,12
2020-03-19,12
2020-03-20,14
2020-03-21,16
2020-03-22,19
2020-03-23,22
2020-03-24,25
2020-03-25,30
2020-03-26,40
2020-03-27,46
2020-03-28,50
2020-03-29,61
2020-03-30,70
2020-03-31,88
2020-04-01,106
2020-04-02,120
2020-04-03,141
2020-04-04,155
2020-04-05,164
2020-04-06,188
2020-04-07,210
2020-04-08,235
2020-04-09,263
2020-04-10,292
2020-04-11,312
2020-04-12,330
2020-04-13,345
2020-04-14,396
2020-04-15,452
2020-04-16,502
2020-04-17,549
2020-04-18,572
2020-04-19,578
2020-04-20,634
2020-04-21,686
2020-04-22,732
2020-04-23,779
2020-04-24,841
2020-04-25,858
2020-04-26,867
2020-04-27,876
2020-04-28,926
2020-04-29,962
2020-04-30,1005
2020-05-01,1046
2020-05-02,1061
2020-05-03,1068
2020-05-04,1111
2020-05-05,1125
2020-05-06,1163
2020-05-07,1202
2020-05-08,1238
2020-05-09,1247
2020-05-10,1250
2020-05-11,1288
2020-05-12,1331
2020-05-13,1366
2020-05-14,1393
2020-05-15,1426
2020-05-16,1435
2020-05-17,1439
2020-05-18,1471
2020-05-19,1503
2020-05-20,1534
2020-05-21,1540
2020-05-22,1573
2020-05-23,1576
2020-05-24,1576
2020-05-25,1599
2020-05-26,1620
2020-05-27,1643
2020-05-28,1674
2020-05-29,1695
2020-05-30,1702
2020-05-31,1702
2020-06-01,1702
2020-06-02,1726
2020-06-03,1747
2020-06-04,1767
2020-06-05,1777
2020-06-06,1779
2020-06-07,1781
2020-06-08,1797
2020-06-09,1809
2020-06-10,1820
2020-06-11,1832
2020-06-12,1842
2020-06-13,1842
2020-06-14,1844
2020-06-15,1862
2020-06-16,1867
2020-06-17,1873
2020-06-18,1880
2020-06-19,1888
2020-06-20,1889
2020-06-21,1889
2020-06-22,1894
2020-06-23,1900
2020-06-24,1906
2020-06-25,1911
2020-06-26,1915
2020-06-27,1915
2020-06-28,1915
2020-06-29,1919
2020-06-30,1926
2020-07-01,1929
2020-07-02,1933
2020-07-03,1941
2020-07-04,1941
2020-07-05,1942
2020-07-06,1947
2020-07-07,1950
2020-07-08,1955
2020-07-09,1958
2020-07-10,1958
2020-07-11,1958
2020-07-12,1960
2020-07-13,1961
2020-07-14,1962
2020-07-15,1965
2020-07-16,1969
2020-07-17,1969
2020-07-18,1969
2020-07-19,1969
2020-07-20,1974
2020-07-21,1976
2020-07-22,1979
2020-07-23,1980
2020-07-24,1984
2020-07-25,1985
2020-07-26,1985
2020-07-27,1986
2020-07-28,1987
2020-07-29,1988
2020-07-30,1990
2020-07-31,1990
2020-08-01,1991
2020-08-02,1991
2020-08-03,1991
2020-08-04,1992
2020-08-05,1995
2020-08-06,1996
2020-08-07,1997
2020-08-08,1997
2020-08-09,1998
2020-08-10,1999
2020-08-11,2000
2020-08-12,2001
2020-08-13,2001
2020-08-14,2002
2020-08-15,2002
2020-08-16,2003
2020-08-17,2006
2020-08-18,2009
2020-08-19,2014
2020-08-20,2017
2020-08-21,2020
2020-08-22,2020
2020-08-23,2021
2020-08-24,2022
2020-08-25,2023
2020-08-26,2028
2020-08-27,2031
2020-08-28,2036
2020-08-29,2037
2020-08-30,2037
2020-08-31,2040
2020-09-01,2043
2020-09-02,2045
2020-09-03,2048
2020-09-04,2049
2020-09-05,2050
2020-09-06,2050
2020-09-07,2050
2020-09-08,2050
2020-09-09,2052
2020-09-10,2054
2020-09-11,2055
2020-09-12,2056
2020-09-13,2056
2020-09-14,2059
2020-09-15,2063
2020-09-16,2064
2020-09-17,2069
2020-09-18,2071
2020-09-19,2073
2020-09-20,2073
2020-09-21,2075
2020-09-22,2077
2020-09-23,2082
2020-09-24,2084
2020-09-25,2084
