Datum,OverleeftCumulatief
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,2
2020-03-05,2
2020-03-06,2
2020-03-07,3
2020-03-08,3
2020-03-09,3
2020-03-10,3
2020-03-11,3
2020-03-12,3
2020-03-13,4
2020-03-14,7
2020-03-15,7
2020-03-16,8
2020-03-17,8
2020-03-18,12
2020-03-19,12
2020-03-20,14
2020-03-21,16
2020-03-22,18
2020-03-23,21
2020-03-24,25
2020-03-25,31
2020-03-26,41
2020-03-27,47
2020-03-28,51
2020-03-29,61
2020-03-30,69
2020-03-31,86
2020-04-01,104
2020-04-02,119
2020-04-03,140
2020-04-04,154
2020-04-05,163
2020-04-06,187
2020-04-07,211
2020-04-08,236
2020-04-09,263
2020-04-10,290
2020-04-11,311
2020-04-12,329
2020-04-13,344
2020-04-14,394
2020-04-15,448
2020-04-16,499
2020-04-17,547
2020-04-18,570
2020-04-19,576
2020-04-20,629
2020-04-21,682
2020-04-22,728
2020-04-23,775
2020-04-24,840
2020-04-25,856
2020-04-26,866
2020-04-27,875
2020-04-28,926
2020-04-29,963
2020-04-30,1005
2020-05-01,1044
2020-05-02,1059
2020-05-03,1066
2020-05-04,1109
2020-05-05,1124
2020-05-06,1161
2020-05-07,1201
2020-05-08,1238
2020-05-09,1246
2020-05-10,1249
2020-05-11,1290
2020-05-12,1332
2020-05-13,1367
2020-05-14,1394
2020-05-15,1429
2020-05-16,1438
2020-05-17,1442
2020-05-18,1475
2020-05-19,1507
2020-05-20,1537
2020-05-21,1542
2020-05-22,1575
2020-05-23,1578
2020-05-24,1578
2020-05-25,1601
2020-05-26,1622
2020-05-27,1645
2020-05-28,1676
2020-05-29,1697
2020-05-30,1704
2020-05-31,1704
2020-06-01,1704
2020-06-02,1728
2020-06-03,1749
2020-06-04,1769
2020-06-05,1780
2020-06-06,1782
2020-06-07,1784
2020-06-08,1801
2020-06-09,1814
2020-06-10,1826
2020-06-11,1838
2020-06-12,1848
2020-06-13,1848
2020-06-14,1850
2020-06-15,1868
2020-06-16,1873
2020-06-17,1880
2020-06-18,1887
2020-06-19,1895
2020-06-20,1896
2020-06-21,1896
2020-06-22,1900
2020-06-23,1907
2020-06-24,1913
2020-06-25,1919
2020-06-26,1923
2020-06-27,1923
2020-06-28,1923
2020-06-29,1928
2020-06-30,1935
2020-07-01,1940
2020-07-02,1944
2020-07-03,1954
2020-07-04,1954
2020-07-05,1955
2020-07-06,1960
2020-07-07,1962
2020-07-08,1967
2020-07-09,1971
2020-07-10,1971
2020-07-11,1971
2020-07-12,1973
2020-07-13,1974
2020-07-14,1975
2020-07-15,1977
2020-07-16,1982
2020-07-17,1982
2020-07-18,1982
2020-07-19,1982
2020-07-20,1987
2020-07-21,1989
2020-07-22,1993
2020-07-23,1995
2020-07-24,1999
2020-07-25,2000
2020-07-26,2000
2020-07-27,2002
2020-07-28,2003
2020-07-29,2004
2020-07-30,2006
2020-07-31,2006
2020-08-01,2007
2020-08-02,2007
2020-08-03,2007
2020-08-04,2008
2020-08-05,2011
2020-08-06,2012
2020-08-07,2013
2020-08-08,2013
2020-08-09,2014
2020-08-10,2015
2020-08-11,2016
2020-08-12,2017
2020-08-13,2017
2020-08-14,2018
2020-08-15,2018
2020-08-16,2019
2020-08-17,2022
2020-08-18,2026
2020-08-19,2032
2020-08-20,2035
2020-08-21,2038
2020-08-22,2038
2020-08-23,2039
2020-08-24,2040
2020-08-25,2041
2020-08-26,2047
2020-08-27,2051
2020-08-28,2056
2020-08-29,2057
2020-08-30,2057
2020-08-31,2060
2020-09-01,2062
2020-09-02,2064
2020-09-03,2067
2020-09-04,2068
2020-09-05,2068
2020-09-06,2068
2020-09-07,2069
2020-09-08,2069
2020-09-09,2071
2020-09-10,2073
2020-09-11,2075
2020-09-12,2076
2020-09-13,2076
2020-09-14,2079
2020-09-15,2083
2020-09-16,2084
2020-09-17,2089
2020-09-18,2091
2020-09-19,2093
2020-09-20,2093
2020-09-21,2096
2020-09-22,2099
2020-09-23,2104
2020-09-24,2106
2020-09-25,2110
2020-09-26,2111
2020-09-27,2111
2020-09-28,2115
2020-09-29,2118
2020-09-30,2121
2020-10-01,2129
2020-10-02,2132
2020-10-03,2136
2020-10-04,2140
2020-10-05,2144
2020-10-06,2156
2020-10-07,2165
2020-10-08,2172
2020-10-09,2182
2020-10-10,2192
2020-10-11,2196
2020-10-12,2206
2020-10-13,2219
2020-10-14,2226
2020-10-15,2235
2020-10-16,2256
2020-10-17,2262
2020-10-18,2267
2020-10-19,2278
2020-10-20,2296
2020-10-21,2309
2020-10-22,2330
2020-10-23,2348
2020-10-24,2359
2020-10-25,2369
2020-10-26,2387
2020-10-27,2414
2020-10-28,2436
2020-10-29,2456
2020-10-30,2479
2020-10-31,2488
2020-11-01,2496
2020-11-02,2522
2020-11-03,2549
2020-11-04,2578
2020-11-05,2610
2020-11-06,2637
2020-11-07,2646
2020-11-08,2657
2020-11-09,2691
2020-11-10,2720
2020-11-11,2749
2020-11-12,2776
2020-11-13,2815
2020-11-14,2822
2020-11-15,2830
2020-11-16,2856
2020-11-17,2888
2020-11-18,2914
2020-11-19,2942
2020-11-20,2971
2020-11-21,2977
2020-11-22,2984
2020-11-23,3013
2020-11-24,3042
2020-11-25,3069
2020-11-26,3090
2020-11-27,3121
2020-11-28,3129
2020-11-29,3133
2020-11-30,3158
2020-12-01,3179
2020-12-02,3201
2020-12-03,3218
2020-12-04,3249
2020-12-05,3253
2020-12-06,3259
2020-12-07,3282
2020-12-08,3310
2020-12-09,3338
2020-12-10,3359
2020-12-11,3380
2020-12-12,3388
2020-12-13,3390
2020-12-14,3419
2020-12-15,3439
2020-12-16,3466
2020-12-17,3491
2020-12-18,3515
2020-12-19,3519
2020-12-20,3527
2020-12-21,3558
2020-12-22,3587
2020-12-23,3611
2020-12-24,3645
2020-12-25,3650
2020-12-26,3656
2020-12-27,3662
2020-12-28,3686
2020-12-29,3709
2020-12-30,3738
2020-12-31,3759
2021-01-01,3773
2021-01-02,3781
2021-01-03,3792
2021-01-04,3817
2021-01-05,3857
2021-01-06,3899
2021-01-07,3935
2021-01-08,3975
2021-01-09,3986
2021-01-10,3996
2021-01-11,4030
2021-01-12,4074
2021-01-13,4108
2021-01-14,4144
2021-01-15,4176
2021-01-16,4184
2021-01-17,4191
2021-01-18,4226
2021-01-19,4263
2021-01-20,4295
2021-01-21,4328
2021-01-22,4368
2021-01-23,4381
2021-01-24,4385
2021-01-25,4423
2021-01-26,4453
2021-01-27,4479
2021-01-28,4506
2021-01-29,4534
2021-01-30,4546
2021-01-31,4551
2021-02-01,4585
2021-02-02,4615
2021-02-03,4660
2021-02-04,4699
2021-02-05,4739
2021-02-06,4747
2021-02-07,4752
2021-02-08,4790
2021-02-09,4834
2021-02-10,4870
2021-02-11,4901
2021-02-12,4930
2021-02-13,4939
2021-02-14,4943
2021-02-15,4977
2021-02-16,5008
2021-02-17,5036
2021-02-18,5059
2021-02-19,5094
2021-02-20,5101
2021-02-21,5107
2021-02-22,5133
2021-02-23,5155
2021-02-24,5188
2021-02-25,5211
2021-02-26,5236
2021-02-27,5248
2021-02-28,5252
2021-03-01,5287
2021-03-02,5329
2021-03-03,5361
2021-03-04,5394
2021-03-05,5433
2021-03-06,5446
2021-03-07,5456
2021-03-08,5483
2021-03-09,5520
2021-03-10,5548
2021-03-11,5575
2021-03-12,5608
2021-03-13,5617
2021-03-14,5621
2021-03-15,5662
2021-03-16,5701
