Datum,OverleeftCumulatief
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,2
2020-03-05,2
2020-03-06,2
2020-03-07,3
2020-03-08,3
2020-03-09,3
2020-03-10,3
2020-03-11,3
2020-03-12,3
2020-03-13,4
2020-03-14,7
2020-03-15,7
2020-03-16,8
2020-03-17,8
2020-03-18,12
2020-03-19,12
2020-03-20,14
2020-03-21,16
2020-03-22,19
2020-03-23,22
2020-03-24,26
2020-03-25,31
2020-03-26,41
2020-03-27,47
2020-03-28,51
2020-03-29,62
2020-03-30,71
2020-03-31,89
2020-04-01,107
2020-04-02,121
2020-04-03,142
2020-04-04,156
2020-04-05,165
2020-04-06,188
2020-04-07,211
2020-04-08,236
2020-04-09,263
2020-04-10,292
2020-04-11,312
2020-04-12,330
2020-04-13,345
2020-04-14,396
2020-04-15,453
2020-04-16,503
2020-04-17,550
2020-04-18,573
2020-04-19,579
2020-04-20,635
2020-04-21,687
2020-04-22,733
2020-04-23,780
2020-04-24,842
2020-04-25,859
2020-04-26,868
2020-04-27,878
2020-04-28,929
2020-04-29,965
2020-04-30,1008
2020-05-01,1050
2020-05-02,1065
2020-05-03,1072
2020-05-04,1115
2020-05-05,1129
2020-05-06,1167
2020-05-07,1206
2020-05-08,1242
2020-05-09,1251
2020-05-10,1254
2020-05-11,1294
2020-05-12,1337
2020-05-13,1372
2020-05-14,1399
2020-05-15,1432
2020-05-16,1441
2020-05-17,1445
2020-05-18,1477
2020-05-19,1510
2020-05-20,1540
2020-05-21,1546
2020-05-22,1579
2020-05-23,1582
2020-05-24,1582
2020-05-25,1605
2020-05-26,1625
2020-05-27,1648
2020-05-28,1679
2020-05-29,1700
2020-05-30,1707
2020-05-31,1707
2020-06-01,1707
2020-06-02,1732
2020-06-03,1753
2020-06-04,1773
2020-06-05,1783
2020-06-06,1785
2020-06-07,1787
2020-06-08,1804
2020-06-09,1816
2020-06-10,1828
2020-06-11,1840
2020-06-12,1850
2020-06-13,1850
2020-06-14,1852
2020-06-15,1870
2020-06-16,1875
2020-06-17,1882
2020-06-18,1889
2020-06-19,1897
2020-06-20,1898
2020-06-21,1898
2020-06-22,1903
2020-06-23,1909
2020-06-24,1915
2020-06-25,1921
2020-06-26,1925
2020-06-27,1925
2020-06-28,1925
2020-06-29,1930
2020-06-30,1937
2020-07-01,1942
2020-07-02,1946
2020-07-03,1955
2020-07-04,1955
2020-07-05,1956
2020-07-06,1961
2020-07-07,1963
2020-07-08,1968
2020-07-09,1972
2020-07-10,1972
2020-07-11,1972
2020-07-12,1974
2020-07-13,1975
2020-07-14,1976
2020-07-15,1979
2020-07-16,1983
2020-07-17,1983
2020-07-18,1983
2020-07-19,1983
2020-07-20,1988
2020-07-21,1990
2020-07-22,1993
2020-07-23,1995
2020-07-24,1999
2020-07-25,2000
2020-07-26,2000
2020-07-27,2002
2020-07-28,2003
2020-07-29,2004
2020-07-30,2006
2020-07-31,2006
2020-08-01,2007
2020-08-02,2007
2020-08-03,2007
2020-08-04,2008
2020-08-05,2011
2020-08-06,2012
2020-08-07,2013
2020-08-08,2013
2020-08-09,2014
2020-08-10,2015
2020-08-11,2016
2020-08-12,2017
2020-08-13,2017
2020-08-14,2018
2020-08-15,2018
2020-08-16,2019
2020-08-17,2022
2020-08-18,2026
2020-08-19,2032
2020-08-20,2035
2020-08-21,2038
2020-08-22,2038
2020-08-23,2039
2020-08-24,2040
2020-08-25,2041
2020-08-26,2047
2020-08-27,2051
2020-08-28,2056
2020-08-29,2057
2020-08-30,2057
2020-08-31,2060
2020-09-01,2062
2020-09-02,2064
2020-09-03,2067
2020-09-04,2068
2020-09-05,2069
2020-09-06,2069
2020-09-07,2070
2020-09-08,2070
2020-09-09,2072
2020-09-10,2074
2020-09-11,2075
2020-09-12,2076
2020-09-13,2076
2020-09-14,2079
2020-09-15,2083
2020-09-16,2084
2020-09-17,2089
2020-09-18,2091
2020-09-19,2093
2020-09-20,2093
2020-09-21,2096
2020-09-22,2099
2020-09-23,2104
2020-09-24,2106
2020-09-25,2110
2020-09-26,2111
2020-09-27,2111
2020-09-28,2115
2020-09-29,2118
2020-09-30,2121
2020-10-01,2129
2020-10-02,2132
2020-10-03,2136
2020-10-04,2140
2020-10-05,2144
2020-10-06,2157
2020-10-07,2167
2020-10-08,2173
2020-10-09,2182
2020-10-10,2192
2020-10-11,2197
2020-10-12,2208
2020-10-13,2221
2020-10-14,2228
2020-10-15,2237
2020-10-16,2258
2020-10-17,2264
2020-10-18,2269
2020-10-19,2280
2020-10-20,2297
2020-10-21,2310
2020-10-22,2332
2020-10-23,2350
2020-10-24,2361
2020-10-25,2372
2020-10-26,2389
2020-10-27,2416
2020-10-28,2438
2020-10-29,2459
2020-10-30,2482
2020-10-31,2491
2020-11-01,2499
2020-11-02,2525
2020-11-03,2551
2020-11-04,2581
2020-11-05,2613
2020-11-06,2639
2020-11-07,2648
2020-11-08,2659
2020-11-09,2693
2020-11-10,2722
2020-11-11,2751
2020-11-12,2778
2020-11-13,2817
2020-11-14,2824
2020-11-15,2832
2020-11-16,2858
2020-11-17,2890
2020-11-18,2916
2020-11-19,2944
2020-11-20,2972
2020-11-21,2979
2020-11-22,2986
2020-11-23,3015
2020-11-24,3044
2020-11-25,3070
2020-11-26,3091
2020-11-27,3122
2020-11-28,3130
2020-11-29,3134
2020-11-30,3158
2020-12-01,3179
2020-12-02,3201
2020-12-03,3217
2020-12-04,3248
2020-12-05,3252
2020-12-06,3258
2020-12-07,3281
2020-12-08,3309
2020-12-09,3337
2020-12-10,3357
2020-12-11,3377
2020-12-12,3385
2020-12-13,3387
2020-12-14,3416
2020-12-15,3436
2020-12-16,3462
2020-12-17,3488
2020-12-18,3511
2020-12-19,3515
2020-12-20,3523
2020-12-21,3551
2020-12-22,3579
2020-12-23,3603
2020-12-24,3635
2020-12-25,3641
2020-12-26,3647
2020-12-27,3653
2020-12-28,3676
2020-12-29,3697
2020-12-30,3723
2020-12-31,3744
2021-01-01,3758
2021-01-02,3766
2021-01-03,3777
2021-01-04,3802
2021-01-05,3839
2021-01-06,3879
2021-01-07,3915
2021-01-08,3952
2021-01-09,3961
2021-01-10,3971
2021-01-11,4004
2021-01-12,4047
2021-01-13,4077
2021-01-14,4112
2021-01-15,4142
2021-01-16,4147
2021-01-17,4153
2021-01-18,4185
2021-01-19,4221
2021-01-20,4253
2021-01-21,4283
2021-01-22,4320
2021-01-23,4333
2021-01-24,4338
2021-01-25,4373
2021-01-26,4399
2021-01-27,4427
2021-01-28,4452
2021-01-29,4479
2021-01-30,4490
2021-01-31,4494
2021-02-01,4529
2021-02-02,4555
2021-02-03,4598
2021-02-04,4632
2021-02-05,4667
2021-02-06,4675
2021-02-07,4678
2021-02-08,4682
