Datum,OverleeftCumulatief
2021-03-17,5765
2021-03-18,5796
2021-03-19,5840
2021-03-20,5849
2021-03-21,5852
2021-03-22,5896
2021-03-23,5937
2021-03-24,5975
2021-03-25,6009
2021-03-26,6042
2021-03-27,6057
2021-03-28,6065
2021-03-29,6103
2021-03-30,6142
2021-03-31,6181
2021-04-01,6213
2021-04-02,6255
2021-04-03,6279
2021-04-04,6292
2021-04-05,6301
2021-04-06,6341
2021-04-07,6380
2021-04-08,6435
2021-04-09,6467
2021-04-10,6486
2021-04-11,6493
2021-04-12,6533
2021-04-13,6576
2021-04-14,6622
2021-04-15,6657
2021-04-16,6712
2021-04-17,6729
2021-04-18,6736
2021-04-19,6777
2021-04-20,6827
2021-04-21,6865
2021-04-22,6915
2021-04-23,6966
2021-04-24,6979
2021-04-25,6998
2021-04-26,7055
2021-04-27,7079
2021-04-28,7123
2021-04-29,7168
2021-04-30,7219
2021-05-01,7237
2021-05-02,7252
2021-05-03,7302
2021-05-04,7357
2021-05-05,7376
2021-05-06,7419
2021-05-07,7474
2021-05-08,7489
2021-05-09,7503
2021-05-10,7550
2021-05-11,7615
2021-05-12,7666
2021-05-13,7682
2021-05-14,7731
2021-05-15,7746
2021-05-16,7756
2021-05-17,7806
2021-05-18,7862
2021-05-19,7911
2021-05-20,7954
2021-05-21,8008
2021-05-22,8022
2021-05-23,8029
2021-05-24,8037
2021-05-25,8079
2021-05-26,8124
2021-05-27,8154
2021-05-28,8200
2021-05-29,8211
2021-05-30,8218
2021-05-31,8255
2021-06-01,8291
2021-06-02,8326
2021-06-03,8349
2021-06-04,8379
2021-06-05,8386
2021-06-06,8391
2021-06-07,8428
2021-06-08,8465
2021-06-09,8495
2021-06-10,8519
2021-06-11,8537
2021-06-12,8538
2021-06-13,8540
2021-06-14,8550
2021-06-15,8569
2021-06-16,8588
2021-06-17,8612
2021-06-18,8624
2021-06-19,8627
2021-06-20,8629
2021-06-21,8652
2021-06-22,8667
2021-06-23,8678
2021-06-24,8698
2021-06-25,8715
2021-06-26,8720
2021-06-27,8720
2021-06-28,8734
2021-06-29,8747
2021-06-30,8757
2021-07-01,8775
2021-07-02,8785
2021-07-03,8786
2021-07-04,8788
2021-07-05,8798
2021-07-06,8811
2021-07-07,8816
2021-07-08,8821
2021-07-09,8823
2021-07-10,8824
2021-07-11,8824
2021-07-12,8832
2021-07-13,8835
2021-07-14,8841
2021-07-15,8848
2021-07-16,8851
2021-07-17,8852
2021-07-18,8853
2021-07-19,8861
2021-07-20,8870
2021-07-21,8876
2021-07-22,8884
2021-07-23,8890
2021-07-24,8894
2021-07-25,8897
2021-07-26,8906
2021-07-27,8915
2021-07-28,8924
2021-07-29,8936
2021-07-30,8943
2021-07-31,8947
2021-08-01,8951
2021-08-02,8965
2021-08-03,8984
2021-08-04,8992
2021-08-05,8998
2021-08-06,9007
2021-08-07,9008
2021-08-08,9012
2021-08-09,9024
2021-08-10,9045
2021-08-11,9058
2021-08-12,9073
2021-08-13,9086
2021-08-14,9091
2021-08-15,9093
2021-08-16,9107
2021-08-17,9125
2021-08-18,9133
2021-08-19,9151
2021-08-20,9165
2021-08-21,9170
2021-08-22,9172
2021-08-23,9182
2021-08-24,9197
2021-08-25,9209
2021-08-26,9227
2021-08-27,9241
2021-08-28,9243
2021-08-29,9245
2021-08-30,9255
2021-08-31,9268
2021-09-01,9278
2021-09-02,9291
2021-09-03,9298
2021-09-04,9303
2021-09-05,9306
2021-09-06,9320
2021-09-07,9333
2021-09-08,9340
2021-09-09,9352
2021-09-10,9369
2021-09-11,9372
2021-09-12,9373
2021-09-13,9388
2021-09-14,9400
2021-09-15,9410
2021-09-16,9422
2021-09-17,9430
2021-09-18,9430
2021-09-19,9433
2021-09-20,9447
2021-09-21,9456
2021-09-22,9461
2021-09-23,9465
2021-09-24,9478
2021-09-25,9482
2021-09-26,9484
2021-09-27,9492
2021-09-28,9498
2021-09-29,9509
2021-09-30,9522
2021-10-01,9533
2021-10-02,9536
2021-10-03,9538
2021-10-04,9551
2021-10-05,9564
2021-10-06,9571
2021-10-07,9583
2021-10-08,9598
2021-10-09,9600
2021-10-10,9600
2021-10-11,9611
2021-10-12,9625
2021-10-13,9632
2021-10-14,9640
2021-10-15,9655
2021-10-16,9657
2021-10-17,9657
2021-10-18,9675
2021-10-19,9682
2021-10-20,9686
2021-10-21,9695
2021-10-22,9708
2021-10-23,9708
2021-10-24,9711
2021-10-25,9720
2021-10-26,9732
2021-10-27,9739
2021-10-28,9750
2021-10-29,9759
2021-10-30,9761
2021-10-31,9763
2021-11-01,9771
2021-11-02,9784
2021-11-03,9794
2021-11-04,9802
2021-11-05,9815
2021-11-06,9821
2021-11-07,9822
2021-11-08,9838
2021-11-09,9859
2021-11-10,9874
2021-11-11,9885
2021-11-12,9900
2021-11-13,9908
2021-11-14,9911
2021-11-15,9924
2021-11-16,9944
2021-11-17,9958
2021-11-18,9978
2021-11-19,10001
2021-11-20,10008
2021-11-21,10014
2021-11-22,10035
2021-11-23,10059
2021-11-24,10078
2021-11-25,10103
2021-11-26,10134
2021-11-27,10146
2021-11-28,10153
2021-11-29,10181
2021-11-30,10214
2021-12-01,10243
2021-12-02,10273
2021-12-03,10304
2021-12-04,10312
2021-12-05,10325
2021-12-06,10360
2021-12-07,10398
2021-12-08,10427
2021-12-09,10463
2021-12-10,10494
2021-12-11,10509
2021-12-12,10517
2021-12-13,10548
2021-12-14,10585
2021-12-15,10609
2021-12-16,10650
2021-12-17,10690
2021-12-18,10699
2021-12-19,10703
2021-12-20,10745
2021-12-21,10782
2021-12-22,10821
2021-12-23,10857
2021-12-24,10897
2021-12-25,10910
2021-12-26,10914
2021-12-27,10949
2021-12-28,10987
2021-12-29,11028
2021-12-30,11054
2021-12-31,11080
2022-01-01,11083
2022-01-02,11090
2022-01-03,11120
2022-01-04,11144
2022-01-05,11173
2022-01-06,11197
2022-01-07,11220
2022-01-08,11231
2022-01-09,11234
2022-01-10,11259
2022-01-11,11285
2022-01-12,11309
2022-01-13,11337
2022-01-14,11363
2022-01-15,11372
2022-01-16,11376
2022-01-17,11402
2022-01-18,11428
2022-01-19,11450
2022-01-20,11476
2022-01-21,11497
2022-01-22,11504
2022-01-23,11506
2022-01-24,11524
2022-01-25,11539
2022-01-26,11557
2022-01-27,11569
2022-01-28,11587
2022-01-29,11592
2022-01-30,11593
2022-01-31,11613
2022-02-01,11630
2022-02-02,11645
2022-02-03,11660
2022-02-04,11671
2022-02-05,11675
2022-02-06,11677
2022-02-07,11690
2022-02-08,11705
2022-02-09,11722
2022-02-10,11737
2022-02-11,11748
2022-02-12,11750
2022-02-13,11750
