Datum,OverledenCumulatief
2021-04-04,2818
2021-04-05,2825
2021-04-06,2839
2021-04-07,2851
2021-04-08,2866
2021-04-09,2881
2021-04-10,2893
2021-04-11,2908
2021-04-12,2923
2021-04-13,2936
2021-04-14,2951
2021-04-15,2969
2021-04-16,2981
2021-04-17,2995
2021-04-18,3003
2021-04-19,3018
2021-04-20,3029
2021-04-21,3042
2021-04-22,3055
2021-04-23,3073
2021-04-24,3082
2021-04-25,3092
2021-04-26,3102
2021-04-27,3113
2021-04-28,3129
2021-04-29,3140
2021-04-30,3155
2021-05-01,3167
2021-05-02,3190
2021-05-03,3203
2021-05-04,3218
2021-05-05,3236
2021-05-06,3250
2021-05-07,3263
2021-05-08,3279
2021-05-09,3292
2021-05-10,3306
2021-05-11,3314
2021-05-12,3326
2021-05-13,3331
2021-05-14,3348
2021-05-15,3359
2021-05-16,3366
2021-05-17,3379
2021-05-18,3390
2021-05-19,3398
2021-05-20,3412
2021-05-21,3416
2021-05-22,3425
2021-05-23,3432
2021-05-24,3438
2021-05-25,3448
2021-05-26,3452
2021-05-27,3458
2021-05-28,3469
2021-05-29,3474
2021-05-30,3479
2021-05-31,3488
2021-06-01,3498
2021-06-02,3504
2021-06-03,3510
2021-06-04,3518
2021-06-05,3524
2021-06-06,3528
2021-06-07,3534
2021-06-08,3536
