Datum,OverleeftCumulatief
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,2
2020-03-05,2
2020-03-06,2
2020-03-07,3
2020-03-08,3
2020-03-09,3
2020-03-10,3
2020-03-11,3
2020-03-12,3
2020-03-13,4
2020-03-14,7
2020-03-15,7
2020-03-16,8
2020-03-17,8
2020-03-18,12
2020-03-19,12
2020-03-20,14
2020-03-21,16
2020-03-22,19
2020-03-23,22
2020-03-24,26
2020-03-25,31
2020-03-26,41
2020-03-27,47
2020-03-28,51
2020-03-29,62
2020-03-30,71
2020-03-31,89
2020-04-01,107
2020-04-02,121
2020-04-03,142
2020-04-04,156
2020-04-05,165
2020-04-06,188
2020-04-07,211
2020-04-08,236
2020-04-09,263
2020-04-10,291
2020-04-11,311
2020-04-12,329
2020-04-13,344
2020-04-14,395
2020-04-15,452
2020-04-16,502
2020-04-17,550
2020-04-18,573
2020-04-19,579
2020-04-20,635
2020-04-21,687
2020-04-22,733
2020-04-23,780
2020-04-24,842
2020-04-25,859
2020-04-26,868
2020-04-27,878
2020-04-28,929
2020-04-29,965
2020-04-30,1008
2020-05-01,1050
2020-05-02,1065
2020-05-03,1072
2020-05-04,1115
2020-05-05,1129
2020-05-06,1167
2020-05-07,1206
2020-05-08,1242
2020-05-09,1251
2020-05-10,1254
2020-05-11,1294
2020-05-12,1337
2020-05-13,1372
2020-05-14,1399
2020-05-15,1432
2020-05-16,1441
2020-05-17,1445
2020-05-18,1477
2020-05-19,1510
2020-05-20,1540
2020-05-21,1546
2020-05-22,1579
2020-05-23,1582
2020-05-24,1582
2020-05-25,1605
2020-05-26,1625
2020-05-27,1648
2020-05-28,1679
2020-05-29,1700
2020-05-30,1707
2020-05-31,1707
2020-06-01,1707
2020-06-02,1732
2020-06-03,1753
2020-06-04,1773
2020-06-05,1783
2020-06-06,1785
2020-06-07,1787
2020-06-08,1804
2020-06-09,1816
2020-06-10,1828
2020-06-11,1840
2020-06-12,1850
2020-06-13,1850
2020-06-14,1852
2020-06-15,1870
2020-06-16,1875
2020-06-17,1882
2020-06-18,1889
2020-06-19,1897
2020-06-20,1898
2020-06-21,1898
2020-06-22,1903
2020-06-23,1909
2020-06-24,1915
2020-06-25,1921
2020-06-26,1925
2020-06-27,1925
2020-06-28,1925
2020-06-29,1930
2020-06-30,1937
2020-07-01,1942
2020-07-02,1946
2020-07-03,1955
2020-07-04,1955
2020-07-05,1956
2020-07-06,1961
2020-07-07,1963
2020-07-08,1968
2020-07-09,1972
2020-07-10,1972
2020-07-11,1972
2020-07-12,1974
2020-07-13,1975
2020-07-14,1976
2020-07-15,1979
2020-07-16,1983
2020-07-17,1983
2020-07-18,1983
2020-07-19,1983
2020-07-20,1988
2020-07-21,1990
2020-07-22,1993
2020-07-23,1995
2020-07-24,1999
2020-07-25,2000
2020-07-26,2000
2020-07-27,2002
2020-07-28,2003
2020-07-29,2004
2020-07-30,2006
2020-07-31,2006
2020-08-01,2007
2020-08-02,2007
2020-08-03,2007
2020-08-04,2008
2020-08-05,2011
2020-08-06,2012
2020-08-07,2013
2020-08-08,2013
2020-08-09,2014
2020-08-10,2015
2020-08-11,2016
2020-08-12,2017
2020-08-13,2017
2020-08-14,2018
2020-08-15,2018
2020-08-16,2019
2020-08-17,2022
2020-08-18,2026
2020-08-19,2032
2020-08-20,2035
2020-08-21,2038
2020-08-22,2038
2020-08-23,2039
2020-08-24,2040
2020-08-25,2041
2020-08-26,2047
2020-08-27,2051
2020-08-28,2056
2020-08-29,2057
2020-08-30,2057
2020-08-31,2060
2020-09-01,2062
2020-09-02,2064
2020-09-03,2067
2020-09-04,2068
2020-09-05,2069
2020-09-06,2069
2020-09-07,2070
2020-09-08,2070
2020-09-09,2072
2020-09-10,2074
2020-09-11,2075
2020-09-12,2076
2020-09-13,2076
2020-09-14,2079
2020-09-15,2083
2020-09-16,2084
2020-09-17,2089
2020-09-18,2091
2020-09-19,2093
2020-09-20,2093
2020-09-21,2096
2020-09-22,2099
2020-09-23,2104
2020-09-24,2106
2020-09-25,2110
2020-09-26,2111
2020-09-27,2111
2020-09-28,2115
2020-09-29,2118
2020-09-30,2121
2020-10-01,2129
2020-10-02,2132
2020-10-03,2136
2020-10-04,2140
2020-10-05,2144
2020-10-06,2157
2020-10-07,2167
2020-10-08,2173
2020-10-09,2182
2020-10-10,2192
2020-10-11,2197
2020-10-12,2208
2020-10-13,2221
2020-10-14,2228
2020-10-15,2237
2020-10-16,2258
2020-10-17,2264
2020-10-18,2269
2020-10-19,2280
2020-10-20,2297
2020-10-21,2310
2020-10-22,2332
2020-10-23,2350
2020-10-24,2361
2020-10-25,2371
2020-10-26,2388
2020-10-27,2415
2020-10-28,2437
2020-10-29,2458
2020-10-30,2481
2020-10-31,2490
2020-11-01,2498
2020-11-02,2524
2020-11-03,2550
2020-11-04,2580
2020-11-05,2612
2020-11-06,2638
2020-11-07,2647
2020-11-08,2658
2020-11-09,2692
2020-11-10,2721
2020-11-11,2750
2020-11-12,2777
2020-11-13,2816
2020-11-14,2823
2020-11-15,2831
2020-11-16,2857
2020-11-17,2889
2020-11-18,2915
2020-11-19,2943
2020-11-20,2971
2020-11-21,2978
2020-11-22,2985
2020-11-23,3014
2020-11-24,3043
2020-11-25,3069
2020-11-26,3090
2020-11-27,3121
2020-11-28,3129
2020-11-29,3133
2020-11-30,3157
2020-12-01,3178
2020-12-02,3200
2020-12-03,3216
2020-12-04,3247
2020-12-05,3251
2020-12-06,3257
2020-12-07,3280
2020-12-08,3308
2020-12-09,3336
2020-12-10,3356
2020-12-11,3376
2020-12-12,3384
2020-12-13,3386
2020-12-14,3415
2020-12-15,3435
2020-12-16,3461
2020-12-17,3487
2020-12-18,3510
2020-12-19,3514
2020-12-20,3522
2020-12-21,3550
2020-12-22,3578
2020-12-23,3602
2020-12-24,3634
2020-12-25,3640
2020-12-26,3646
2020-12-27,3652
2020-12-28,3675
2020-12-29,3696
2020-12-30,3722
2020-12-31,3743
2021-01-01,3757
2021-01-02,3765
2021-01-03,3776
2021-01-04,3801
2021-01-05,3838
2021-01-06,3878
2021-01-07,3914
2021-01-08,3951
2021-01-09,3960
2021-01-10,3970
2021-01-11,4003
2021-01-12,4046
2021-01-13,4076
2021-01-14,4111
2021-01-15,4141
2021-01-16,4146
2021-01-17,4152
2021-01-18,4184
2021-01-19,4220
2021-01-20,4252
2021-01-21,4282
2021-01-22,4319
2021-01-23,4332
2021-01-24,4337
2021-01-25,4372
2021-01-26,4398
2021-01-27,4426
2021-01-28,4451
2021-01-29,4478
2021-01-30,4489
2021-01-31,4493
2021-02-01,4528
2021-02-02,4554
2021-02-03,4596
2021-02-04,4630
2021-02-05,4666
2021-02-06,4673
2021-02-07,4677
2021-02-08,4711
2021-02-09,4729
