Datum,OverleeftCumulatief
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,2
2020-03-05,2
2020-03-06,2
2020-03-07,3
2020-03-08,3
2020-03-09,3
2020-03-10,3
2020-03-11,3
2020-03-12,3
2020-03-13,4
2020-03-14,7
2020-03-15,7
2020-03-16,8
2020-03-17,8
2020-03-18,12
2020-03-19,12
2020-03-20,14
2020-03-21,16
2020-03-22,19
2020-03-23,22
2020-03-24,26
2020-03-25,31
2020-03-26,41
2020-03-27,47
2020-03-28,51
2020-03-29,62
2020-03-30,71
2020-03-31,89
2020-04-01,107
2020-04-02,122
2020-04-03,143
2020-04-04,157
2020-04-05,166
2020-04-06,190
2020-04-07,212
2020-04-08,237
2020-04-09,265
2020-04-10,294
2020-04-11,314
2020-04-12,332
2020-04-13,347
2020-04-14,398
2020-04-15,454
2020-04-16,504
2020-04-17,551
2020-04-18,574
2020-04-19,580
2020-04-20,636
2020-04-21,688
2020-04-22,734
2020-04-23,781
2020-04-24,843
2020-04-25,860
2020-04-26,869
2020-04-27,879
2020-04-28,930
2020-04-29,966
2020-04-30,1009
2020-05-01,1051
2020-05-02,1066
2020-05-03,1073
2020-05-04,1116
2020-05-05,1130
2020-05-06,1168
2020-05-07,1207
2020-05-08,1243
2020-05-09,1252
2020-05-10,1255
2020-05-11,1295
2020-05-12,1338
2020-05-13,1373
2020-05-14,1400
2020-05-15,1433
2020-05-16,1442
2020-05-17,1446
2020-05-18,1478
2020-05-19,1511
2020-05-20,1541
2020-05-21,1547
2020-05-22,1580
2020-05-23,1583
2020-05-24,1583
2020-05-25,1606
2020-05-26,1626
2020-05-27,1649
2020-05-28,1680
2020-05-29,1701
2020-05-30,1708
2020-05-31,1708
2020-06-01,1708
2020-06-02,1733
2020-06-03,1754
2020-06-04,1774
2020-06-05,1784
2020-06-06,1786
2020-06-07,1788
2020-06-08,1805
2020-06-09,1817
2020-06-10,1828
2020-06-11,1840
2020-06-12,1850
2020-06-13,1850
2020-06-14,1852
2020-06-15,1870
2020-06-16,1875
2020-06-17,1881
2020-06-18,1888
2020-06-19,1896
2020-06-20,1897
2020-06-21,1897
2020-06-22,1902
2020-06-23,1908
2020-06-24,1914
2020-06-25,1920
2020-06-26,1924
2020-06-27,1924
2020-06-28,1924
2020-06-29,1928
2020-06-30,1935
2020-07-01,1939
2020-07-02,1943
2020-07-03,1951
2020-07-04,1951
2020-07-05,1952
2020-07-06,1957
2020-07-07,1959
2020-07-08,1964
2020-07-09,1968
2020-07-10,1968
2020-07-11,1968
2020-07-12,1970
2020-07-13,1971
2020-07-14,1972
2020-07-15,1975
2020-07-16,1979
2020-07-17,1979
2020-07-18,1979
2020-07-19,1979
2020-07-20,1984
2020-07-21,1986
2020-07-22,1989
2020-07-23,1991
2020-07-24,1995
2020-07-25,1996
2020-07-26,1996
2020-07-27,1997
2020-07-28,1998
2020-07-29,1999
2020-07-30,2001
2020-07-31,2001
2020-08-01,2002
2020-08-02,2002
2020-08-03,2002
2020-08-04,2003
2020-08-05,2006
2020-08-06,2007
2020-08-07,2008
2020-08-08,2008
2020-08-09,2009
2020-08-10,2010
2020-08-11,2011
2020-08-12,2012
2020-08-13,2012
2020-08-14,2013
2020-08-15,2013
2020-08-16,2014
2020-08-17,2017
2020-08-18,2021
2020-08-19,2026
2020-08-20,2029
2020-08-21,2032
2020-08-22,2032
2020-08-23,2033
2020-08-24,2034
2020-08-25,2035
2020-08-26,2040
2020-08-27,2043
2020-08-28,2048
2020-08-29,2049
2020-08-30,2049
2020-08-31,2052
2020-09-01,2054
2020-09-02,2056
2020-09-03,2059
2020-09-04,2060
2020-09-05,2061
2020-09-06,2061
2020-09-07,2061
2020-09-08,2061
2020-09-09,2063
2020-09-10,2065
2020-09-11,2066
2020-09-12,2067
2020-09-13,2067
2020-09-14,2070
2020-09-15,2074
2020-09-16,2075
2020-09-17,2080
2020-09-18,2082
2020-09-19,2084
2020-09-20,2084
2020-09-21,2086
2020-09-22,2088
2020-09-23,2093
2020-09-24,2095
2020-09-25,2099
2020-09-26,2100
2020-09-27,2100
2020-09-28,2103
2020-09-29,2106
2020-09-30,2108
2020-10-01,2116
2020-10-02,2120
2020-10-03,2124
2020-10-04,2128
2020-10-05,2132
2020-10-06,2145
2020-10-07,2155
2020-10-08,2161
2020-10-09,2170
2020-10-10,2180
2020-10-11,2185
2020-10-12,2196
2020-10-13,2209
2020-10-14,2216
2020-10-15,2223
2020-10-16,2243
2020-10-17,2249
2020-10-18,2254
2020-10-19,2264
2020-10-20,2279
2020-10-21,2290
2020-10-22,2310
2020-10-23,2326
2020-10-24,2336
2020-10-25,2347
2020-10-26,2363
2020-10-27,2391
2020-10-28,2412
2020-10-29,2432
2020-10-30,2451
2020-10-31,2460
2020-11-01,2468
2020-11-02,2491
2020-11-03,2516
2020-11-04,2545
2020-11-05,2576
2020-11-06,2598
2020-11-07,2605
2020-11-08,2617
2020-11-09,2649
2020-11-10,2673
2020-11-11,2700
2020-11-12,2726
2020-11-13,2761
2020-11-14,2768
2020-11-15,2775
2020-11-16,2800
2020-11-17,2829
2020-11-18,2854
2020-11-19,2876
2020-11-20,2902
2020-11-21,2909
2020-11-22,2915
2020-11-23,2943
2020-11-24,2969
2020-11-25,2993
2020-11-26,3013
2020-11-27,3045
2020-11-28,3053
2020-11-29,3057
2020-11-30,3079
2020-12-01,3096
2020-12-02,3113
2020-12-03,3126
2020-12-04,3154
2020-12-05,3158
2020-12-06,3166
2020-12-07,3184
2020-12-08,3207
2020-12-09,3231
2020-12-10,3247
2020-12-11,3264
2020-12-12,3270
2020-12-13,3271
2020-12-14,3280
