Datum,OverleeftCumulatief
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,1
2020-03-05,1
2020-03-06,1
2020-03-07,2
2020-03-08,2
2020-03-09,2
2020-03-10,2
2020-03-11,2
2020-03-12,2
2020-03-13,2
2020-03-14,4
2020-03-15,4
2020-03-16,5
2020-03-17,6
2020-03-18,8
2020-03-19,8
2020-03-20,9
2020-03-21,11
2020-03-22,13
2020-03-23,15
2020-03-24,18
2020-03-25,22
2020-03-26,30
2020-03-27,33
2020-03-28,36
2020-03-29,45
2020-03-30,51
2020-03-31,62
2020-04-01,76
2020-04-02,86
2020-04-03,102
2020-04-04,110
2020-04-05,116
2020-04-06,132
2020-04-07,145
2020-04-08,163
2020-04-09,182
2020-04-10,206
2020-04-11,221
2020-04-12,233
2020-04-13,242
2020-04-14,271
2020-04-15,299
2020-04-16,326
2020-04-17,349
2020-04-18,350
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,1
2020-03-07,0
2020-03-08,0
2020-03-09,1
2020-03-10,1
2020-03-11,1
2020-03-12,2
2020-03-13,3
2020-03-14,6
2020-03-15,8
2020-03-16,11
2020-03-17,13
2020-03-18,16
2020-03-19,20
2020-03-20,28
2020-03-21,37
2020-03-22,39
2020-03-23,52
2020-03-24,60
2020-03-25,71
2020-03-26,78
2020-03-27,97
2020-03-28,115
2020-03-29,126
2020-03-30,147
2020-03-31,160
2020-04-01,176
2020-04-02,191
2020-04-03,204
2020-04-04,227
2020-04-05,252
2020-04-06,272
2020-04-07,309
2020-04-08,332
2020-04-09,346
2020-04-10,360
2020-04-11,389
2020-04-12,418
2020-04-13,450
2020-04-14,463
2020-04-15,483
2020-04-16,493
2020-04-17,508
2020-04-18,512
