Datum,OpgenomenCumulatief
2020-07-13,2947
2020-07-14,2947
2020-07-15,2948
2020-07-16,2949
2020-07-17,2949
2020-07-18,2949
2020-07-19,2950
2020-07-20,2951
2020-07-21,2954
2020-07-22,2955
2020-07-23,2956
2020-07-24,2957
2020-07-25,2958
2020-07-26,2961
2020-07-27,2964
2020-07-28,2964
2020-07-29,2964
2020-07-30,2967
2020-07-31,2971
2020-08-01,2973
2020-08-02,2975
2020-08-03,2978
2020-08-04,2981
2020-08-05,2983
2020-08-06,2986
2020-08-07,2987
2020-08-08,2988
2020-08-09,2994
2020-08-10,2997
2020-08-11,3000
2020-08-12,3004
2020-08-13,3008
2020-08-14,3014
2020-08-15,3015
2020-08-16,3019
2020-08-17,3027
2020-08-18,3029
2020-08-19,3032
2020-08-20,3038
2020-08-21,3043
2020-08-22,3043
2020-08-23,3048
2020-08-24,3050
2020-08-25,3053
2020-08-26,3053
2020-08-27,3056
2020-08-28,3058
2020-08-29,3061
2020-08-30,3064
2020-08-31,3065
2020-09-01,3067
2020-09-02,3069
2020-09-03,3072
2020-09-04,3076
2020-09-05,3077
2020-09-06,3081
2020-09-07,3084
2020-09-08,3087
2020-09-09,3091
2020-09-10,3096
2020-09-11,3102
2020-09-12,3108
2020-09-13,3112
2020-09-14,3123
2020-09-15,3127
2020-09-16,3128
2020-09-17,3132
2020-09-18,3139
2020-09-19,3153
2020-09-20,3166
2020-09-21,3179
2020-09-22,3190
2020-09-23,3203
2020-09-24,3214
2020-09-25,3232
2020-09-26,3245
2020-09-27,3263
2020-09-28,3278
2020-09-29,3301
2020-09-30,3317
2020-10-01,3330
2020-10-02,3344
2020-10-03,3363
2020-10-04,3384
2020-10-05,3412
2020-10-06,3446
2020-10-07,3476
2020-10-08,3498
2020-10-09,3526
2020-10-10,3553
2020-10-11,3572
2020-10-12,3613
2020-10-13,3649
2020-10-14,3684
2020-10-15,3722
2020-10-16,3777
2020-10-17,3807
2020-10-18,3848
2020-10-19,3908
2020-10-20,3958
2020-10-21,4007
2020-10-22,4050
2020-10-23,4103
2020-10-24,4142
2020-10-25,4190
2020-10-26,4249
2020-10-27,4298
2020-10-28,4349
2020-10-29,4396
2020-10-30,4438
2020-10-31,4486
2020-11-01,4529
2020-11-02,4589
2020-11-03,4621
2020-11-04,4661
2020-11-05,4696
2020-11-06,4731
2020-11-07,4770
2020-11-08,4814
2020-11-09,4855
2020-11-10,4892
2020-11-11,4928
2020-11-12,4969
2020-11-13,5000
2020-11-14,5023
2020-11-15,5057
2020-11-16,5093
2020-11-17,5122
2020-11-18,5153
2020-11-19,5192
2020-11-20,5221
2020-11-21,5242
2020-11-22,5267
2020-11-23,5293
2020-11-24,5328
2020-11-25,5369
2020-11-26,5399
2020-11-27,5417
2020-11-28,5438
2020-11-29,5457
2020-11-30,5483
2020-12-01,5513
2020-12-02,5543
2020-12-03,5573
2020-12-04,5606
2020-12-05,5631
2020-12-06,5659
2020-12-07,5680
2020-12-08,5720
2020-12-09,5751
2020-12-10,5785
2020-12-11,5821
2020-12-12,5843
2020-12-13,5885
2020-12-14,5910
2020-12-15,5955
2020-12-16,5991
2020-12-17,6039
2020-12-18,6078
2020-12-19,6121
2020-12-20,6176
2020-12-21,6208
2020-12-22,6251
2020-12-23,6299
2020-12-24,6348
2020-12-25,6384
2020-12-26,6426
2020-12-27,6470
2020-12-28,6539
2020-12-29,6601
2020-12-30,6649
2020-12-31,6689
2021-01-01,6729
2021-01-02,6768
2021-01-03,6813
2021-01-04,6871
2021-01-05,6926
2021-01-06,6972
2021-01-07,7009
2021-01-08,7053
2021-01-09,7085
2021-01-10,7116
2021-01-11,7155
2021-01-12,7200
2021-01-13,7236
2021-01-14,7270
2021-01-15,7307
2021-01-16,7334
2021-01-17,7372
2021-01-18,7413
2021-01-19,7448
2021-01-20,7481
2021-01-21,7521
2021-01-22,7556
2021-01-23,7590
2021-01-24,7616
2021-01-25,7670
2021-01-26,7704
2021-01-27,7732
2021-01-28,7776
2021-01-29,7803
2021-01-30,7834
2021-01-31,7871
2021-02-01,7901
2021-02-02,7929
2021-02-03,7958
2021-02-04,7984
2021-02-05,8003
2021-02-06,8023
2021-02-07,8045
2021-02-08,8077
2021-02-09,8097
2021-02-10,8125
2021-02-11,8157
2021-02-12,8190
2021-02-13,8212
2021-02-14,8238
2021-02-15,8274
2021-02-16,8313
2021-02-17,8349
2021-02-18,8375
2021-02-19,8407
2021-02-20,8447
2021-02-21,8483
2021-02-22,8515
2021-02-23,8540
2021-02-24,8571
2021-02-25,8618
2021-02-26,8647
2021-02-27,8668
2021-02-28,8710
2021-03-01,8761
2021-03-02,8800
2021-03-03,8834
2021-03-04,8876
2021-03-05,8912
2021-03-06,8950
2021-03-07,8983
2021-03-08,9025
2021-03-09,9061
2021-03-10,9104
2021-03-11,9146
2021-03-12,9177
2021-03-13,9211
2021-03-14,9252
2021-03-15,9297
2021-03-16,9342
2021-03-17,9380
2021-03-18,9434
2021-03-19,9482
2021-03-20,9519
2021-03-21,9572
2021-03-22,9612
2021-03-23,9654
2021-03-24,9692
2021-03-25,9749
2021-03-26,9810
2021-03-27,9849
2021-03-28,9885
2021-03-29,9934
2021-03-30,9984
2021-03-31,10044
2021-04-01,10090
2021-04-02,10159
2021-04-03,10205
2021-04-04,10260
2021-04-05,10313
2021-04-06,10368
2021-04-07,10431
2021-04-08,10479
2021-04-09,10534
2021-04-10,10586
2021-04-11,10644
2021-04-12,10693
2021-04-13,10737
2021-04-14,10792
2021-04-15,10855
2021-04-16,10909
2021-04-17,10962
2021-04-18,11016
2021-04-19,11081
2021-04-20,11132
2021-04-21,11183
2021-04-22,11227
2021-04-23,11292
2021-04-24,11343
2021-04-25,11386
2021-04-26,11446
2021-04-27,11498
2021-04-28,11547
2021-04-29,11613
2021-04-30,11664
2021-05-01,11702
2021-05-02,11769
2021-05-03,11821
2021-05-04,11872
2021-05-05,11917
2021-05-06,11962
2021-05-07,12008
2021-05-08,12046
2021-05-09,12082
2021-05-10,12118
2021-05-11,12159
2021-05-12,12197
2021-05-13,12224
2021-05-14,12256
2021-05-15,12289
2021-05-16,12314
2021-05-17,12351
2021-05-18,12385
2021-05-19,12408
2021-05-20,12431
2021-05-21,12454
2021-05-22,12479
2021-05-23,12500
2021-05-24,12531
2021-05-25,12548
2021-05-26,12561
2021-05-27,12579
2021-05-28,12595
2021-05-29,12606
2021-05-30,12618
2021-05-31,12627
2021-06-01,12634
2021-06-02,12647
2021-06-03,12653
2021-06-04,12658
2021-06-05,12665
2021-06-06,12670
2021-06-07,12675
2021-06-08,12683
2021-06-09,12692
2021-06-10,12696
2021-06-11,12702
2021-06-12,12709
2021-06-13,12711
2021-06-14,12718
2021-06-15,12722
2021-06-16,12729
2021-06-17,12734
2021-06-18,12738
2021-06-19,12743
2021-06-20,12746
2021-06-21,12751
2021-06-22,12755
2021-06-23,12757
2021-06-24,12758
2021-06-25,12761
2021-06-26,12761
2021-06-27,12764
2021-06-28,12766
2021-06-29,12766
2021-06-30,12767
2021-07-01,12767
2021-07-02,12771
2021-07-03,12772
2021-07-04,12774
2021-07-05,12775
2021-07-06,12776
2021-07-07,12777
2021-07-08,12777
2021-07-09,12780
2021-07-10,12782
2021-07-11,12787
2021-07-12,12790
2021-07-13,12795
2021-07-14,12797
2021-07-15,12802
2021-07-16,12811
2021-07-17,12815
2021-07-18,12821
2021-07-19,12844
2021-07-20,12855
2021-07-21,12870
2021-07-22,12881
2021-07-23,12896
2021-07-24,12920
2021-07-25,12936
2021-07-26,12955
2021-07-27,12979
2021-07-28,13002
2021-07-29,13016
2021-07-30,13032
2021-07-31,13049
2021-08-01,13068
2021-08-02,13086
2021-08-03,13099
2021-08-04,13119
2021-08-05,13141
2021-08-06,13154
2021-08-07,13173
2021-08-08,13189
2021-08-09,13202
2021-08-10,13216
2021-08-11,13233
2021-08-12,13243
2021-08-13,13257
2021-08-14,13269
2021-08-15,13281
2021-08-16,13292
2021-08-17,13305
2021-08-18,13324
2021-08-19,13338
2021-08-20,13353
2021-08-21,13366
2021-08-22,13377
2021-08-23,13396
2021-08-24,13409
2021-08-25,13423
2021-08-26,13439
2021-08-27,13452
2021-08-28,13465
2021-08-29,13473
2021-08-30,13484
2021-08-31,13493
2021-09-01,13507
2021-09-02,13525
2021-09-03,13541
2021-09-04,13553
2021-09-05,13565
2021-09-06,13578
2021-09-07,13593
2021-09-08,13605
2021-09-09,13619
2021-09-10,13634
2021-09-11,13640
2021-09-12,13644
2021-09-13,13648
2021-09-14,13663
2021-09-15,13679
2021-09-16,13685
2021-09-17,13693
2021-09-18,13700
2021-09-19,13711
2021-09-20,13718
2021-09-21,13731
2021-09-22,13737
2021-09-23,13748
2021-09-24,13755
2021-09-25,13763
2021-09-26,13769
2021-09-27,13772
2021-09-28,13778
2021-09-29,13785
2021-09-30,13790
2021-10-01,13799
2021-10-02,13807
2021-10-03,13815
2021-10-04,13828
2021-10-05,13834
2021-10-06,13847
2021-10-07,13853
2021-10-08,13864
2021-10-09,13877
2021-10-10,13887
2021-10-11,13899
2021-10-12,13906
2021-10-13,13918
2021-10-14,13929
2021-10-15,13939
2021-10-16,13949
2021-10-17,13967
2021-10-18,13981
2021-10-19,14000
2021-10-20,14021
2021-10-21,14034
2021-10-22,14058
2021-10-23,14065
2021-10-24,14085
2021-10-25,14099
2021-10-26,14121
2021-10-27,14142
2021-10-28,14165
2021-10-29,14192
2021-10-30,14205
2021-10-31,14228
2021-11-01,14252
2021-11-02,14286
2021-11-03,14315
2021-11-04,14341
2021-11-05,14368
2021-11-06,14401
2021-11-07,14437
2021-11-08,14456
2021-11-09,14490
2021-11-10,14528
2021-11-11,14563
2021-11-12,14608
2021-11-13,14633
2021-11-14,14668
2021-11-15,14705
2021-11-16,14755
2021-11-17,14793
2021-11-18,14843
2021-11-19,14882
2021-11-20,14922
2021-11-21,14970
2021-11-22,15031
2021-11-23,15076
2021-11-24,15126
2021-11-25,15182
2021-11-26,15234
2021-11-27,15293
2021-11-28,15347
2021-11-29,15402
2021-11-30,15457
2021-12-01,15523
2021-12-02,15568
2021-12-03,15610
2021-12-04,15652
2021-12-05,15701
2021-12-06,15752
2021-12-07,15805
2021-12-08,15865
2021-12-09,15920
2021-12-10,15968
2021-12-11,15993
2021-12-12,16039
2021-12-13,16083
2021-12-14,16115
2021-12-15,16153
2021-12-16,16192
2021-12-17,16239
2021-12-18,16266
2021-12-19,16297
2021-12-20,16334
2021-12-21,16366
2021-12-22,16384
2021-12-23,16408
2021-12-24,16434
2021-12-25,16462
2021-12-26,16492
2021-12-27,16530
2021-12-28,16558
2021-12-29,16577
2021-12-30,16602
2021-12-31,16618
2022-01-01,16639
2022-01-02,16663
2022-01-03,16695
2022-01-04,16710
2022-01-05,16725
2022-01-06,16746
2022-01-07,16761
2022-01-08,16781
2022-01-09,16809
2022-01-10,16832
2022-01-11,16845
2022-01-12,16856
2022-01-13,16869
2022-01-14,16883
2022-01-15,16896
2022-01-16,16907
2022-01-17,16916
2022-01-18,16923
2022-01-19,16939
2022-01-20,16951
2022-01-21,16960
2022-01-22,16965
2022-01-23,16975
2022-01-24,16988
2022-01-25,17002
2022-01-26,17011
2022-01-27,17032
2022-01-28,17042
2022-01-29,17050
2022-01-30,17061
2022-01-31,17081
2022-02-01,17096
2022-02-02,17111
2022-02-03,17132
2022-02-04,17144
2022-02-05,17153
