Datum,OverleeftCumulatief
2021-03-17,5764
2021-03-18,5795
2021-03-19,5839
2021-03-20,5848
2021-03-21,5851
2021-03-22,5895
2021-03-23,5936
2021-03-24,5974
2021-03-25,6008
2021-03-26,6041
2021-03-27,6056
2021-03-28,6064
2021-03-29,6102
2021-03-30,6141
2021-03-31,6180
2021-04-01,6212
2021-04-02,6254
2021-04-03,6278
2021-04-04,6291
2021-04-05,6300
2021-04-06,6340
2021-04-07,6379
2021-04-08,6434
2021-04-09,6466
2021-04-10,6485
2021-04-11,6492
2021-04-12,6533
2021-04-13,6576
2021-04-14,6621
2021-04-15,6655
2021-04-16,6710
2021-04-17,6727
2021-04-18,6734
2021-04-19,6775
2021-04-20,6825
2021-04-21,6863
2021-04-22,6913
2021-04-23,6964
2021-04-24,6977
2021-04-25,6996
2021-04-26,7053
2021-04-27,7077
2021-04-28,7121
2021-04-29,7166
2021-04-30,7217
2021-05-01,7235
2021-05-02,7250
2021-05-03,7300
2021-05-04,7355
2021-05-05,7374
2021-05-06,7417
2021-05-07,7472
2021-05-08,7487
2021-05-09,7501
2021-05-10,7548
2021-05-11,7613
2021-05-12,7664
2021-05-13,7680
2021-05-14,7729
2021-05-15,7744
2021-05-16,7754
2021-05-17,7804
2021-05-18,7860
2021-05-19,7909
2021-05-20,7952
2021-05-21,8006
2021-05-22,8020
2021-05-23,8027
2021-05-24,8035
2021-05-25,8077
2021-05-26,8122
2021-05-27,8152
2021-05-28,8198
2021-05-29,8209
2021-05-30,8216
2021-05-31,8253
2021-06-01,8289
2021-06-02,8324
2021-06-03,8347
2021-06-04,8378
2021-06-05,8385
2021-06-06,8390
2021-06-07,8427
2021-06-08,8464
2021-06-09,8494
2021-06-10,8517
2021-06-11,8535
2021-06-12,8536
2021-06-13,8538
2021-06-14,8548
2021-06-15,8567
2021-06-16,8586
2021-06-17,8610
2021-06-18,8622
2021-06-19,8625
2021-06-20,8627
2021-06-21,8651
2021-06-22,8666
2021-06-23,8677
2021-06-24,8697
2021-06-25,8714
2021-06-26,8719
2021-06-27,8719
2021-06-28,8733
2021-06-29,8746
2021-06-30,8757
2021-07-01,8775
2021-07-02,8785
2021-07-03,8786
2021-07-04,8788
2021-07-05,8798
2021-07-06,8811
2021-07-07,8816
2021-07-08,8822
2021-07-09,8823
2021-07-10,8824
2021-07-11,8824
2021-07-12,8832
2021-07-13,8835
2021-07-14,8841
2021-07-15,8848
2021-07-16,8851
2021-07-17,8852
2021-07-18,8853
2021-07-19,8861
2021-07-20,8870
2021-07-21,8876
2021-07-22,8884
2021-07-23,8890
2021-07-24,8894
2021-07-25,8897
2021-07-26,8906
2021-07-27,8915
2021-07-28,8924
2021-07-29,8936
2021-07-30,8943
2021-07-31,8947
2021-08-01,8951
2021-08-02,8965
2021-08-03,8984
2021-08-04,8992
2021-08-05,8998
2021-08-06,9007
2021-08-07,9008
2021-08-08,9012
2021-08-09,9024
2021-08-10,9045
2021-08-11,9058
2021-08-12,9073
2021-08-13,9085
2021-08-14,9090
2021-08-15,9092
2021-08-16,9106
2021-08-17,9125
2021-08-18,9133
2021-08-19,9151
2021-08-20,9165
2021-08-21,9170
2021-08-22,9172
2021-08-23,9182
2021-08-24,9197
2021-08-25,9209
2021-08-26,9227
2021-08-27,9241
2021-08-28,9243
2021-08-29,9245
2021-08-30,9255
2021-08-31,9268
2021-09-01,9278
2021-09-02,9291
2021-09-03,9298
2021-09-04,9303
2021-09-05,9306
2021-09-06,9320
2021-09-07,9333
2021-09-08,9340
2021-09-09,9352
2021-09-10,9369
2021-09-11,9372
2021-09-12,9373
2021-09-13,9388
2021-09-14,9400
2021-09-15,9410
2021-09-16,9422
2021-09-17,9430
2021-09-18,9430
2021-09-19,9433
2021-09-20,9447
2021-09-21,9456
2021-09-22,9461
2021-09-23,9465
2021-09-24,9478
2021-09-25,9482
2021-09-26,9484
2021-09-27,9492
2021-09-28,9498
2021-09-29,9509
2021-09-30,9522
2021-10-01,9533
2021-10-02,9536
2021-10-03,9538
2021-10-04,9551
2021-10-05,9564
2021-10-06,9571
2021-10-07,9583
2021-10-08,9598
2021-10-09,9600
2021-10-10,9600
2021-10-11,9611
2021-10-12,9625
2021-10-13,9632
2021-10-14,9640
2021-10-15,9656
2021-10-16,9658
2021-10-17,9658
2021-10-18,9676
2021-10-19,9683
2021-10-20,9686
2021-10-21,9696
2021-10-22,9709
2021-10-23,9709
2021-10-24,9712
2021-10-25,9721
2021-10-26,9733
2021-10-27,9740
2021-10-28,9751
2021-10-29,9760
2021-10-30,9762
2021-10-31,9764
2021-11-01,9772
2021-11-02,9785
2021-11-03,9795
2021-11-04,9803
2021-11-05,9816
2021-11-06,9822
2021-11-07,9823
2021-11-08,9839
2021-11-09,9860
2021-11-10,9875
2021-11-11,9886
2021-11-12,9901
2021-11-13,9909
2021-11-14,9912
2021-11-15,9925
2021-11-16,9946
2021-11-17,9960
2021-11-18,9980
2021-11-19,10003
2021-11-20,10010
2021-11-21,10016
2021-11-22,10037
2021-11-23,10061
2021-11-24,10080
2021-11-25,10106
2021-11-26,10137
2021-11-27,10149
2021-11-28,10156
2021-11-29,10184
2021-11-30,10217
2021-12-01,10246
2021-12-02,10276
2021-12-03,10307
2021-12-04,10315
2021-12-05,10328
2021-12-06,10362
2021-12-07,10401
2021-12-08,10430
2021-12-09,10466
2021-12-10,10496
2021-12-11,10512
2021-12-12,10520
2021-12-13,10551
2021-12-14,10588
2021-12-15,10612
2021-12-16,10653
2021-12-17,10694
2021-12-18,10703
2021-12-19,10707
2021-12-20,10749
2021-12-21,10786
2021-12-22,10825
2021-12-23,10861
2021-12-24,10901
2021-12-25,10914
2021-12-26,10918
2021-12-27,10953
2021-12-28,10991
2021-12-29,11032
2021-12-30,11058
2021-12-31,11084
2022-01-01,11087
2022-01-02,11094
2022-01-03,11124
2022-01-04,11148
2022-01-05,11178
2022-01-06,11202
2022-01-07,11225
2022-01-08,11236
2022-01-09,11239
2022-01-10,11265
2022-01-11,11291
2022-01-12,11315
2022-01-13,11342
2022-01-14,11368
2022-01-15,11377
2022-01-16,11381
2022-01-17,11407
2022-01-18,11433
2022-01-19,11455
2022-01-20,11480
2022-01-21,11501
2022-01-22,11508
2022-01-23,11510
2022-01-24,11528
2022-01-25,11543
2022-01-26,11562
2022-01-27,11573
2022-01-28,11593
2022-01-29,11599
2022-01-30,11600
2022-01-31,11621
2022-02-01,11639
2022-02-02,11655
2022-02-03,11671
2022-02-04,11683
2022-02-05,11686
2022-02-06,11688
2022-02-07,11704
2022-02-08,11720
2022-02-09,11739
2022-02-10,11755
2022-02-11,11769
2022-02-12,11774
2022-02-13,11776
2022-02-14,11796
2022-02-15,11808
2022-02-16,11821
2022-02-17,11838
2022-02-18,11854
2022-02-19,11861
2022-02-20,11866
2022-02-21,11876
2022-02-22,11881
