Datum,Opgenomen
2020-07-23,27
2020-07-24,25
2020-07-25,22
2020-07-26,23
2020-07-27,26
2020-07-28,26
2020-07-29,25
2020-07-30,27
2020-07-31,30
2020-08-01,31
2020-08-02,32
2020-08-03,35
2020-08-04,37
2020-08-05,36
2020-08-06,39
2020-08-07,39
2020-08-08,40
2020-08-09,45
2020-08-10,43
2020-08-11,46
2020-08-12,46
2020-08-13,43
2020-08-14,48
2020-08-15,46
2020-08-16,47
2020-08-17,55
2020-08-18,51
2020-08-19,50
2020-08-20,52
2020-08-21,55
2020-08-22,51
2020-08-23,53
2020-08-24,53
2020-08-25,48
2020-08-26,46
2020-08-27,46
2020-08-28,44
2020-08-29,44
2020-08-30,49
2020-08-31,48
2020-09-01,44
2020-09-02,43
2020-09-03,44
2020-09-04,48
2020-09-05,44
2020-09-06,48
2020-09-07,49
2020-09-08,48
2020-09-09,49
2020-09-10,52
2020-09-11,57
2020-09-12,61
2020-09-13,63
2020-09-14,74
2020-09-15,74
2020-09-16,69
2020-09-17,69
2020-09-18,73
2020-09-19,86
2020-09-20,97
2020-09-21,106
2020-09-22,113
2020-09-23,122
2020-09-24,129
2020-09-25,143
2020-09-26,148
2020-09-27,159
2020-09-28,166
2020-09-29,176
2020-09-30,179
2020-10-01,184
2020-10-02,184
2020-10-03,193
2020-10-04,205
2020-10-05,219
2020-10-06,241
2020-10-07,254
2020-10-08,259
2020-10-09,276
2020-10-10,276
2020-10-11,282
2020-10-12,305
2020-10-13,324
2020-10-14,343
2020-10-15,362
2020-10-16,399
2020-10-17,393
2020-10-18,416
2020-10-19,454
2020-10-20,480
2020-10-21,496
2020-10-22,509
2020-10-23,523
2020-10-24,529
2020-10-25,545
2020-10-26,571
2020-10-27,583
2020-10-28,601
2020-10-29,612
2020-10-30,619
2020-10-31,626
2020-11-01,634
2020-11-02,659
2020-11-03,654
2020-11-04,661
2020-11-05,656
2020-11-06,652
2020-11-07,643
2020-11-08,648
2020-11-09,649
2020-11-10,653
2020-11-11,648
2020-11-12,653
2020-11-13,655
2020-11-14,623
2020-11-15,625
2020-11-16,621
2020-11-17,608
2020-11-18,592
2020-11-19,594
2020-11-20,585
2020-11-21,571
2020-11-22,567
2020-11-23,570
2020-11-24,563
2020-11-25,569
2020-11-26,564
2020-11-27,548
2020-11-28,541
2020-11-29,526
2020-11-30,522
2020-12-01,514
2020-12-02,515
2020-12-03,503
2020-12-04,514
2020-12-05,508
2020-12-06,512
2020-12-07,507
2020-12-08,517
2020-12-09,510
2020-12-10,516
2020-12-11,512
2020-12-12,509
2020-12-13,533
2020-12-14,539
2020-12-15,552
2020-12-16,562
2020-12-17,586
2020-12-18,593
2020-12-19,604
2020-12-20,626
2020-12-21,623
2020-12-22,631
2020-12-23,648
2020-12-24,654
2020-12-25,645
2020-12-26,658
2020-12-27,673
2020-12-28,708
2020-12-29,729
2020-12-30,740
2020-12-31,741
2021-01-01,728
2021-01-02,732
2021-01-03,734
2021-01-04,751
2021-01-05,748
2021-01-06,736
2021-01-07,734
2021-01-08,731
2021-01-09,712
2021-01-10,708
2021-01-11,721
2021-01-12,726
2021-01-13,727
2021-01-14,710
2021-01-15,703
2021-01-16,685
2021-01-17,693
2021-01-18,703
2021-01-19,696
2021-01-20,688
2021-01-21,693
2021-01-22,685
2021-01-23,674
2021-01-24,672
2021-01-25,694
2021-01-26,686
2021-01-27,660
2021-01-28,662
2021-01-29,657
2021-01-30,643
2021-01-31,660
2021-02-01,663
2021-02-02,644
2021-02-03,629
2021-02-04,604
2021-02-05,573
2021-02-06,546
2021-02-07,532
2021-02-08,544
2021-02-09,541
2021-02-10,541
2021-02-11,539
2021-02-12,535
2021-02-13,529
2021-02-14,534
2021-02-15,547
2021-02-16,542
2021-02-17,542
2021-02-18,529
2021-02-19,532
2021-02-20,539
2021-02-21,555
2021-02-22,565
2021-02-23,550
2021-02-24,547
2021-02-25,558
2021-02-26,543
2021-02-27,525
2021-02-28,544
2021-03-01,575
2021-03-02,569
2021-03-03,557
2021-03-04,570
2021-03-05,564
2021-03-06,573
2021-03-07,574
2021-03-08,598
2021-03-09,590
2021-03-10,601
2021-03-11,602
2021-03-12,591
2021-03-13,578
2021-03-14,584
2021-03-15,600
2021-03-16,610
2021-03-17,591
2021-03-18,599
2021-03-19,611
2021-03-20,618
2021-03-21,639
2021-03-22,651
2021-03-23,646
2021-03-24,645
2021-03-25,661
2021-03-26,667
2021-03-27,669
2021-03-28,676
2021-03-29,698
2021-03-30,699
2021-03-31,713
2021-04-01,707
2021-04-02,741
2021-04-03,751
2021-04-04,764
2021-04-05,773
2021-04-06,789
2021-04-07,805
2021-04-08,811
2021-04-09,814
2021-04-10,804
2021-04-11,808
2021-04-12,812
2021-04-13,799
2021-04-14,805
2021-04-15,821
2021-04-16,816
2021-04-17,823
2021-04-18,826
2021-04-19,848
2021-04-20,834
2021-04-21,842
2021-04-22,843
2021-04-23,860
2021-04-24,844
2021-04-25,841
2021-04-26,844
2021-04-27,841
2021-04-28,839
2021-04-29,845
2021-04-30,838
2021-05-01,822
2021-05-02,855
2021-05-03,853
2021-05-04,854
2021-05-05,839
2021-05-06,821
2021-05-07,808
2021-05-08,790
2021-05-09,781
2021-05-10,764
2021-05-11,753
2021-05-12,743
2021-05-13,728
2021-05-14,727
2021-05-15,708
2021-05-16,685
2021-05-17,684
2021-05-18,659
2021-05-19,638
2021-05-20,624
2021-05-21,608
2021-05-22,604
2021-05-23,596
2021-05-24,597
2021-05-25,583
2021-05-26,557
2021-05-27,544
2021-05-28,524
2021-05-29,504
2021-05-30,492
2021-05-31,473
2021-06-01,448
2021-06-02,427
2021-06-03,398
2021-06-04,372
2021-06-05,356
2021-06-06,346
2021-06-07,342
2021-06-08,324
2021-06-09,312
2021-06-10,300
2021-06-11,284
2021-06-12,271
2021-06-13,267
2021-06-14,267
2021-06-15,253
2021-06-16,241
2021-06-17,230
2021-06-18,220
2021-06-19,209
2021-06-20,199
2021-06-21,197
2021-06-22,186
2021-06-23,174
2021-06-24,160
2021-06-25,152
2021-06-26,148
2021-06-27,143
2021-06-28,142
2021-06-29,131
2021-06-30,126
2021-07-01,114
2021-07-02,110
2021-07-03,110
2021-07-04,110
2021-07-05,109
2021-07-06,104
2021-07-07,97
2021-07-08,89
2021-07-09,87
2021-07-10,84
2021-07-11,85
2021-07-12,88
2021-07-13,84
2021-07-14,81
2021-07-15,81
2021-07-16,85
2021-07-17,86
2021-07-18,89
2021-07-19,107
2021-07-20,110
2021-07-21,118
2021-07-22,122
2021-07-23,130
2021-07-24,140
2021-07-25,149
2021-07-26,159
2021-07-27,171
2021-07-28,181
2021-07-29,185
2021-07-30,184
2021-07-31,191
2021-08-01,201
2021-08-02,211
2021-08-03,208
2021-08-04,215
2021-08-05,218
2021-08-06,219
2021-08-07,219
2021-08-08,218
2021-08-09,221
2021-08-10,222
2021-08-11,220
2021-08-12,214
2021-08-13,207
2021-08-14,205
2021-08-15,205
2021-08-16,206
2021-08-17,209
2021-08-18,220
2021-08-19,220
2021-08-20,221
2021-08-21,219
2021-08-22,223
2021-08-23,236
2021-08-24,232
2021-08-25,230
2021-08-26,226
2021-08-27,230
2021-08-28,231
2021-08-29,225
2021-08-30,226
2021-08-31,218
2021-09-01,212
2021-09-02,214
2021-09-03,219
2021-09-04,218
2021-09-05,220
2021-09-06,225
2021-09-07,228
2021-09-08,226
2021-09-09,222
2021-09-10,220
2021-09-11,213
2021-09-12,204
2021-09-13,204
2021-09-14,208
2021-09-15,208
2021-09-16,205
2021-09-17,201
2021-09-18,197
2021-09-19,202
2021-09-20,205
2021-09-21,204
2021-09-22,190
2021-09-23,191
2021-09-24,186
2021-09-25,180
2021-09-26,176
2021-09-27,168
2021-09-28,159
2021-09-29,152
2021-09-30,143
2021-10-01,143
2021-10-02,138
2021-10-03,140
2021-10-04,147
2021-10-05,136
2021-10-06,138
2021-10-07,133
2021-10-08,135
2021-10-09,142
2021-10-10,145
2021-10-11,151
2021-10-12,147
2021-10-13,152
2021-10-14,153
2021-10-15,146
2021-10-16,143
2021-10-17,154
2021-10-18,163
2021-10-19,167
2021-10-20,179
2021-10-21,181
2021-10-22,199
2021-10-23,195
2021-10-24,201
2021-10-25,210
2021-10-26,210
2021-10-27,220
2021-10-28,224
2021-10-29,238
2021-10-30,226
2021-10-31,235
2021-11-01,250
2021-11-02,265
2021-11-03,276
2021-11-04,282
2021-11-05,294
2021-11-06,308
2021-11-07,328
2021-11-08,330
2021-11-09,337
2021-11-10,351
2021-11-11,363
2021-11-12,383
2021-11-13,381
2021-11-14,398
2021-11-15,410
2021-11-16,430
2021-11-17,438
2021-11-18,455
2021-11-19,472
2021-11-20,478
2021-11-21,500
2021-11-22,525
2021-11-23,535
2021-11-24,553
2021-11-25,578
2021-11-26,572
2021-11-27,594
2021-11-28,604
2021-11-29,625
2021-11-30,643
2021-12-01,645
2021-12-02,639
2021-12-03,636
2021-12-04,624
2021-12-05,635
2021-12-06,652
2021-12-07,664
2021-12-08,671
2021-12-09,682
2021-12-10,685
2021-12-11,660
2021-12-12,674
2021-12-13,669
2021-12-14,653
2021-12-15,656
2021-12-16,653
2021-12-17,662
2021-12-18,641
2021-12-19,632
2021-12-20,631
2021-12-21,621
2021-12-22,599
2021-12-23,578
2021-12-24,567
2021-12-25,546
2021-12-26,546
2021-12-27,558
2021-12-28,544
2021-12-29,527
2021-12-30,511
2021-12-31,495
2022-01-01,483
2022-01-02,485
2022-01-03,497
2022-01-04,472
2022-01-05,463
2022-01-06,448
2022-01-07,430
2022-01-08,422
2022-01-09,422
2022-01-10,425
2022-01-11,407
2022-01-12,390
2022-01-13,375
