Datum,OverleeftCumulatief
2021-03-17,5758
2021-03-18,5789
2021-03-19,5833
2021-03-20,5842
2021-03-21,5845
2021-03-22,5889
2021-03-23,5930
2021-03-24,5967
2021-03-25,6002
2021-03-26,6035
2021-03-27,6050
2021-03-28,6058
2021-03-29,6096
2021-03-30,6135
2021-03-31,6174
2021-04-01,6206
2021-04-02,6248
2021-04-03,6272
2021-04-04,6285
2021-04-05,6294
2021-04-06,6334
2021-04-07,6372
2021-04-08,6427
2021-04-09,6459
2021-04-10,6477
2021-04-11,6485
2021-04-12,6526
2021-04-13,6569
2021-04-14,6614
2021-04-15,6648
2021-04-16,6703
2021-04-17,6720
2021-04-18,6727
2021-04-19,6768
2021-04-20,6818
2021-04-21,6856
2021-04-22,6906
2021-04-23,6957
2021-04-24,6970
2021-04-25,6988
2021-04-26,7045
2021-04-27,7069
2021-04-28,7113
2021-04-29,7158
2021-04-30,7209
2021-05-01,7227
2021-05-02,7242
2021-05-03,7292
2021-05-04,7347
2021-05-05,7367
2021-05-06,7410
2021-05-07,7465
2021-05-08,7480
2021-05-09,7494
2021-05-10,7541
2021-05-11,7605
2021-05-12,7656
2021-05-13,7672
2021-05-14,7721
2021-05-15,7736
2021-05-16,7746
2021-05-17,7796
2021-05-18,7852
2021-05-19,7901
2021-05-20,7943
2021-05-21,7997
2021-05-22,8012
2021-05-23,8019
2021-05-24,8027
2021-05-25,8069
2021-05-26,8114
2021-05-27,8145
2021-05-28,8191
2021-05-29,8202
2021-05-30,8208
2021-05-31,8245
2021-06-01,8281
2021-06-02,8316
2021-06-03,8339
2021-06-04,8371
2021-06-05,8378
2021-06-06,8383
2021-06-07,8421
2021-06-08,8458
2021-06-09,8488
2021-06-10,8512
2021-06-11,8530
2021-06-12,8531
2021-06-13,8532
2021-06-14,8543
2021-06-15,8562
2021-06-16,8581
2021-06-17,8605
2021-06-18,8617
2021-06-19,8620
2021-06-20,8622
2021-06-21,8646
2021-06-22,8661
2021-06-23,8672
2021-06-24,8692
2021-06-25,8709
2021-06-26,8714
2021-06-27,8714
2021-06-28,8728
2021-06-29,8741
2021-06-30,8751
2021-07-01,8769
2021-07-02,8779
2021-07-03,8780
2021-07-04,8782
2021-07-05,8792
2021-07-06,8805
2021-07-07,8810
2021-07-08,8816
2021-07-09,8817
2021-07-10,8818
2021-07-11,8818
2021-07-12,8826
2021-07-13,8829
2021-07-14,8835
2021-07-15,8842
2021-07-16,8845
2021-07-17,8846
2021-07-18,8847
2021-07-19,8855
2021-07-20,8864
2021-07-21,8870
2021-07-22,8878
2021-07-23,8884
2021-07-24,8888
2021-07-25,8891
2021-07-26,8900
2021-07-27,8909
2021-07-28,8918
2021-07-29,8930
2021-07-30,8937
2021-07-31,8941
2021-08-01,8945
2021-08-02,8959
2021-08-03,8978
2021-08-04,8986
2021-08-05,8992
2021-08-06,9001
2021-08-07,9002
2021-08-08,9006
2021-08-09,9018
2021-08-10,9039
2021-08-11,9052
2021-08-12,9067
2021-08-13,9079
2021-08-14,9084
2021-08-15,9086
2021-08-16,9100
2021-08-17,9119
2021-08-18,9127
2021-08-19,9145
2021-08-20,9159
2021-08-21,9164
2021-08-22,9166
2021-08-23,9176
2021-08-24,9191
2021-08-25,9203
2021-08-26,9221
2021-08-27,9235
2021-08-28,9237
2021-08-29,9239
2021-08-30,9249
2021-08-31,9262
2021-09-01,9272
2021-09-02,9285
2021-09-03,9292
2021-09-04,9297
2021-09-05,9300
2021-09-06,9314
2021-09-07,9327
2021-09-08,9334
2021-09-09,9346
2021-09-10,9364
2021-09-11,9367
2021-09-12,9368
2021-09-13,9383
2021-09-14,9395
2021-09-15,9405
2021-09-16,9417
2021-09-17,9425
2021-09-18,9425
2021-09-19,9428
2021-09-20,9442
2021-09-21,9451
2021-09-22,9456
2021-09-23,9460
2021-09-24,9473
2021-09-25,9477
2021-09-26,9479
2021-09-27,9487
2021-09-28,9493
2021-09-29,9504
2021-09-30,9517
2021-10-01,9528
2021-10-02,9531
2021-10-03,9533
2021-10-04,9546
2021-10-05,9559
2021-10-06,9566
2021-10-07,9578
2021-10-08,9593
2021-10-09,9595
2021-10-10,9595
2021-10-11,9606
2021-10-12,9620
2021-10-13,9627
2021-10-14,9635
2021-10-15,9653
2021-10-16,9655
2021-10-17,9655
2021-10-18,9673
2021-10-19,9680
2021-10-20,9683
2021-10-21,9694
2021-10-22,9707
2021-10-23,9707
2021-10-24,9710
2021-10-25,9719
2021-10-26,9730
2021-10-27,9737
2021-10-28,9748
2021-10-29,9757
2021-10-30,9760
2021-10-31,9762
2021-11-01,9770
2021-11-02,9783
2021-11-03,9793
2021-11-04,9801
2021-11-05,9814
2021-11-06,9820
2021-11-07,9821
2021-11-08,9837
2021-11-09,9858
2021-11-10,9873
2021-11-11,9884
2021-11-12,9899
2021-11-13,9907
2021-11-14,9910
2021-11-15,9923
2021-11-16,9944
2021-11-17,9958
2021-11-18,9979
2021-11-19,10005
2021-11-20,10012
2021-11-21,10018
2021-11-22,10040
2021-11-23,10064
2021-11-24,10083
2021-11-25,10109
2021-11-26,10140
2021-11-27,10152
2021-11-28,10159
2021-11-29,10188
2021-11-30,10221
2021-12-01,10250
2021-12-02,10282
2021-12-03,10313
2021-12-04,10322
2021-12-05,10336
2021-12-06,10371
2021-12-07,10411
2021-12-08,10443
2021-12-09,10480
2021-12-10,10512
2021-12-11,10528
2021-12-12,10536
2021-12-13,10567
2021-12-14,10605
2021-12-15,10629
2021-12-16,10670
2021-12-17,10713
2021-12-18,10722
2021-12-19,10726
2021-12-20,10769
2021-12-21,10809
2021-12-22,10849
2021-12-23,10886
2021-12-24,10928
2021-12-25,10941
2021-12-26,10946
2021-12-27,10980
2021-12-28,11018
2021-12-29,11059
2021-12-30,11086
2021-12-31,11114
2022-01-01,11117
2022-01-02,11124
2022-01-03,11154
2022-01-04,11178
2022-01-05,11207
2022-01-06,11231
2022-01-07,11257
2022-01-08,11268
2022-01-09,11271
2022-01-10,11298
2022-01-11,11324
2022-01-12,11349
2022-01-13,11376
2022-01-14,11402
2022-01-15,11412
2022-01-16,11416
2022-01-17,11442
2022-01-18,11470
2022-01-19,11492
2022-01-20,11516
2022-01-21,11537
2022-01-22,11544
2022-01-23,11546
2022-01-24,11564
2022-01-25,11581
2022-01-26,11599
2022-01-27,11610
2022-01-28,11629
2022-01-29,11635
2022-01-30,11636
2022-01-31,11659
2022-02-01,11680
2022-02-02,11696
2022-02-03,11712
2022-02-04,11725
2022-02-05,11728
2022-02-06,11730
2022-02-07,11747
2022-02-08,11764
2022-02-09,11785
2022-02-10,11801
2022-02-11,11814
2022-02-12,11819
2022-02-13,11822
2022-02-14,11841
2022-02-15,11854
2022-02-16,11866
2022-02-17,11884
2022-02-18,11902
2022-02-19,11909
2022-02-20,11916
2022-02-21,11933
2022-02-22,11952
2022-02-23,11971
2022-02-24,11990
2022-02-25,12006
2022-02-26,12011
2022-02-27,12013
