Datum,Opgenomen
2020-07-23,27
2020-07-24,25
2020-07-25,22
2020-07-26,23
2020-07-27,26
2020-07-28,26
2020-07-29,25
2020-07-30,27
2020-07-31,30
2020-08-01,31
2020-08-02,32
2020-08-03,35
2020-08-04,37
2020-08-05,36
2020-08-06,38
2020-08-07,38
2020-08-08,39
2020-08-09,44
2020-08-10,43
2020-08-11,46
2020-08-12,46
2020-08-13,43
2020-08-14,48
2020-08-15,46
2020-08-16,47
2020-08-17,56
2020-08-18,51
2020-08-19,50
2020-08-20,52
2020-08-21,55
2020-08-22,51
2020-08-23,53
2020-08-24,53
2020-08-25,48
2020-08-26,46
2020-08-27,46
2020-08-28,44
2020-08-29,44
2020-08-30,49
2020-08-31,48
2020-09-01,44
2020-09-02,43
2020-09-03,44
2020-09-04,48
2020-09-05,44
2020-09-06,48
2020-09-07,49
2020-09-08,48
2020-09-09,49
2020-09-10,52
2020-09-11,57
2020-09-12,61
2020-09-13,63
2020-09-14,74
2020-09-15,74
2020-09-16,69
2020-09-17,69
2020-09-18,73
2020-09-19,86
2020-09-20,97
2020-09-21,106
2020-09-22,113
2020-09-23,122
2020-09-24,129
2020-09-25,143
2020-09-26,148
2020-09-27,159
2020-09-28,166
2020-09-29,176
2020-09-30,179
2020-10-01,184
2020-10-02,184
2020-10-03,193
2020-10-04,205
2020-10-05,219
2020-10-06,241
2020-10-07,254
2020-10-08,259
2020-10-09,276
2020-10-10,276
2020-10-11,282
2020-10-12,305
2020-10-13,324
2020-10-14,343
2020-10-15,362
2020-10-16,400
2020-10-17,394
2020-10-18,416
2020-10-19,454
2020-10-20,480
2020-10-21,496
2020-10-22,509
2020-10-23,523
2020-10-24,529
2020-10-25,545
2020-10-26,571
2020-10-27,583
2020-10-28,601
2020-10-29,612
2020-10-30,619
2020-10-31,626
2020-11-01,634
2020-11-02,659
2020-11-03,655
2020-11-04,661
2020-11-05,656
2020-11-06,652
2020-11-07,643
2020-11-08,648
2020-11-09,649
2020-11-10,652
2020-11-11,647
2020-11-12,652
2020-11-13,654
2020-11-14,622
2020-11-15,624
2020-11-16,621
2020-11-17,607
2020-11-18,592
2020-11-19,594
2020-11-20,586
2020-11-21,571
2020-11-22,567
2020-11-23,569
2020-11-24,562
2020-11-25,568
2020-11-26,563
2020-11-27,547
2020-11-28,540
2020-11-29,525
2020-11-30,521
2020-12-01,513
2020-12-02,514
2020-12-03,502
2020-12-04,513
2020-12-05,507
2020-12-06,511
2020-12-07,506
2020-12-08,517
2020-12-09,509
2020-12-10,515
2020-12-11,511
2020-12-12,508
2020-12-13,532
2020-12-14,538
2020-12-15,552
2020-12-16,562
2020-12-17,586
2020-12-18,593
2020-12-19,604
2020-12-20,626
2020-12-21,623
2020-12-22,631
2020-12-23,648
2020-12-24,654
2020-12-25,645
2020-12-26,658
2020-12-27,673
2020-12-28,708
2020-12-29,729
2020-12-30,739
2020-12-31,740
2021-01-01,727
2021-01-02,731
2021-01-03,733
2021-01-04,751
2021-01-05,746
2021-01-06,734
2021-01-07,733
2021-01-08,731
2021-01-09,712
2021-01-10,709
2021-01-11,721
2021-01-12,725
2021-01-13,728
2021-01-14,711
2021-01-15,703
2021-01-16,685
2021-01-17,693
2021-01-18,702
2021-01-19,694
2021-01-20,687
2021-01-21,692
2021-01-22,685
2021-01-23,675
2021-01-24,672
2021-01-25,694
2021-01-26,688
2021-01-27,662
2021-01-28,663
2021-01-29,657
2021-01-30,642
2021-01-31,659
2021-02-01,663
2021-02-02,644
2021-02-03,629
2021-02-04,603
2021-02-05,573
2021-02-06,546
2021-02-07,532
2021-02-08,543
2021-02-09,540
2021-02-10,542
2021-02-11,538
2021-02-12,533
2021-02-13,527
2021-02-14,534
2021-02-15,547
2021-02-16,542
2021-02-17,541
2021-02-18,528
2021-02-19,532
2021-02-20,538
2021-02-21,554
2021-02-22,564
2021-02-23,550
2021-02-24,548
2021-02-25,558
2021-02-26,541
2021-02-27,524
2021-02-28,543
2021-03-01,575
2021-03-02,569
2021-03-03,557
2021-03-04,568
2021-03-05,564
2021-03-06,572
2021-03-07,574
2021-03-08,599
2021-03-09,589
2021-03-10,600
2021-03-11,601
2021-03-12,590
2021-03-13,579
2021-03-14,585
2021-03-15,600
2021-03-16,609
2021-03-17,588
2021-03-18,596
2021-03-19,608
2021-03-20,614
2021-03-21,636
2021-03-22,649
2021-03-23,642
2021-03-24,642
2021-03-25,662
2021-03-26,667
2021-03-27,669
2021-03-28,674
2021-03-29,698
2021-03-30,699
2021-03-31,713
2021-04-01,708
2021-04-02,742
2021-04-03,751
2021-04-04,765
2021-04-05,774
2021-04-06,791
2021-04-07,812
2021-04-08,813
2021-04-09,814
2021-04-10,803
2021-04-11,807
2021-04-12,811
2021-04-13,798
2021-04-14,805
2021-04-15,820
2021-04-16,815
2021-04-17,822
2021-04-18,827
2021-04-19,849
2021-04-20,836
2021-04-21,846
2021-04-22,846
2021-04-23,860
2021-04-24,845
2021-04-25,845
2021-04-26,846
2021-04-27,845
2021-04-28,841
2021-04-29,847
2021-04-30,840
2021-05-01,824
2021-05-02,857
2021-05-03,855
2021-05-04,856
2021-05-05,841
2021-05-06,821
2021-05-07,810
2021-05-08,791
2021-05-09,782
2021-05-10,764
2021-05-11,753
2021-05-12,746
2021-05-13,731
2021-05-14,731
2021-05-15,710
2021-05-16,689
2021-05-17,690
2021-05-18,663
2021-05-19,643
2021-05-20,628
2021-05-21,611
2021-05-22,607
2021-05-23,598
2021-05-24,598
2021-05-25,584
2021-05-26,556
2021-05-27,544
2021-05-28,525
2021-05-29,503
2021-05-30,492
2021-05-31,472
2021-06-01,446
2021-06-02,416
